pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,Contrast,Time,Stress,Numerator,Denominator,N_num,N_den,RankStatistic,sig,LeadingEdgeSize,LeadingEdgeHeadFrac
HALLMARK_MTORC1_SIGNALING,0.002325581395348837,0.025968992248062015,-0.31028060334970503,-1.5116358041521676,8,191,EGLN3;STC1;BCAT1;HMGCS1;BUB1;ELOVL6;IDI1;GLRX;FADS1;PSMA4;HMGCR;PSMD14;P4HA1;PSMC2;PLOD2;ATP5MC1;SC5D;BHLHE40;NFIL3;VLDLR;NAMPT;USO1;AURKA;SKAP2;TBK1;FADS2;EEF1E1;HSPE1;MLLT11;GTF2H1;PDAP1;PDK1;UCHL5;PSMD12;ERO1A;PITPNB;STARD4;PGK1;ACTR3;RDH11;LDHA;DAPP1;ACSL3;NMT1;PSMG1;HSPA9;GLA;GAPDH;RPA1;ADD3;TMEM97;PLK1;SLC7A11;PNP;GSK3B;PPIA;ACLY;PPP1R15A;LDLR;STIP1;RRM2;DDIT3;RRP9;POLR3G;CACYBP;EIF2S2;UFM1;RIT1;ELOVL5;TES;ACACA;CYP51A1;CCT6A;DHCR7;PSMC4;PSMC6;HSP90B1;TCEA1;SQLE;RAB1A;DHFR;ATP6V1D;INSIG1;MTHFD2L;GPI;ME1;SEC11A;PSMA3;M6PR;IFRD1;GMPS;NUP205;GCLC;IFI30;ETF1;SCD;SHMT2;CCNG1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.5855449032624038,98,0.42857142857142855
HALLMARK_MYC_TARGETS_V1,0.014526588845654994,0.07486780405068344,-0.28003275321245974,-1.3677502290240335,55,195,MYC;SNRPG;UBE2E1;PSMA4;PSMA6;PSMD14;RPL14;PSMD7;SSBP1;PSMD8;MAD2L1;USP1;HDDC2;HSPE1;NOLC1;PRDX3;SSB;SYNCRIP;PSMA2;HNRNPD;UBA2;MCM5;RPL6;SNRPB2;GNL3;PRPS2;SMARCC1;PGK1;RFC4;CCNA2;DEK;NPM1;HNRNPC;LDHA;EEF1B2;RUVBL2;RSL1D1;HNRNPR;XPO1;RAD23B;CUL1;ACP1;NDUFAB1;NME1;PSMD3;DDX18;VDAC3;DDX21;SRPK1;ERH;PPIA;CCT7;PWP1;CDC20;EIF3J;KPNA2;CSTF2;NCBP2;IMPDH2;YWHAE;CCT3;GLO1;PPM1G;G3BP1;TYMS;RRP9;CBX3;CCT5;EIF3D;EIF2S2;MRPL9;XRCC6;PSMD1;EIF2S1;SNRPD2;SRSF7;EIF4E;U2AF1;TRA2B;ABCE1;PA2G4;HDAC2;PSMC4;PSMC6;AP3S1;APEX1;TOMM70;CCT2;HNRNPA1;TARDBP;ILF2;RPS5;NAP1L1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.1257049049867855,93,0.5698924731182796
HALLMARK_MYC_TARGETS_V2,0.7579099620321822,1,0.21912876414753962,0.8359386403152419,4191,57,SLC19A1;SLC29A2;DUSP2;SRM;GRWD1;TBRG4;MRTO4;NOP16;DCTPP1;WDR74;IPO4;RRP12;MAP3K6;SUPV3L1;FARSA;MYBBP1A;CDK4;PPRC1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,18,0.1111111111111111
HALLMARK_NOTCH_SIGNALING,0.04093675087589895,0.14435591098343314,0.45664099284714993,1.4958216421832162,221,28,NOTCH3;LFNG;FZD7;NOTCH1;KAT2A;ARRB1;PSEN2;APH1A;FZD1;DTX2;PSENEN;DTX4,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.8405654282368189,12,0.16666666666666666
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.9947942085570197,1,0.15022541404940798,0.7015995364590386,6114,200,ATP5F1D;TCIRG1;NDUFS6;ECHS1;UQCR11;TIMM50;GPX4;ECI1;COX17;TIMM13;CYC1;RHOT2;NDUFS7;ATP6V0B;SURF1;ETFB;NDUFC2;PMPCA;ATP6V1H;NDUFB2;NDUFV1;MRPS12;SLC25A3;NDUFB7;NDUFS8;ATP6V0C;UQCRFS1;FDX1;FXN;SUPV3L1;HADHB;NDUFC1;HTRA2;ACADVL;VDAC2;CS;NDUFB8;HSD17B10;AFG3L2;COX8A;NDUFB1;SDHA;NDUFA2,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,43,0.27906976744186046
HALLMARK_P53_PATHWAY,0.006523157208088715,0.04089891704912844,0.3113463131555263,1.4458920819631635,39,191,SOCS1;PIDD1;JAG2;TAX1BP3;TGFB1;PMM1;SLC3A2;WRAP73;CD81;RAB40C;LIF;NOTCH1;MXD4;TRIB3;CTSD;RPL18;ATF3;TRAF4;FDXR;PHLDA3;CCND3;BTG2;TAP1;CTSF;IER5;TNFSF9;HEXIM1;DCXR;BMP2;PLXNB2;HRAS;RXRA;BTG1;ST14;IRAK1;COQ8A;GLS2;INHBB;MKNK2;RHBDF2;SERTAD3;BLCAP;CDKN1A;TXNIP;SPHK1;CEBPA;AEN;GADD45A;CD82;SFN;DGKA;SDC1;RPL36;PERP,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.3882881914013225,54,0.3333333333333333
HALLMARK_PANCREAS_BETA_CELLS,0.8994127675696154,1,0.2352616393266661,0.6547956674556072,4747,15,DPP4;MAFB;LMO2,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,3,0
HALLMARK_PEROXISOME,0.7959112353660668,1,0.2017658599309473,0.8334206310363849,4554,87,FABP6;PEX6;TSPO;CTBP1;CLN8;HSD3B7;ABCD1;PEX5;HRAS;PEX11B;EPHX2;BCL10;FIS1;ACOT8;ERCC1;SIAH1;NUDT19;ABCC5;CRABP2;CRAT;CTPS1;SLC35B2;MLYCD;ABCB9,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,24,0.08333333333333333
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.990271021542738,1,0.15698622298469686,0.6531673982513441,5699,91,PAK4;SQSTM1;TRIB3;AKT1S1;GRK2;ECSIT;E2F1;PPP1CA;HRAS;CFL1;TRAF2;MKNK2;CDKN1A;NFKBIB;MAP2K3;TSC2;MAPK10;SFN;AKT1;RPS6KA1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,20,0.3
HALLMARK_PROTEIN_SECRETION,0.017136150234741784,0.08200871898054997,-0.33036974176848993,-1.4435634556707226,72,95,SNX2;DST;TSG101;CAV2;USO1;ICA1;DOP1A;RAB5A;NAPG;LMAN1;GOLGA4;SNAP23;RAB2A;COPB2;TOM1L1;EGFR;VAMP4;TMED2;SEC31A;ARFGAP3;CLCN3;GLA;AP3B1;RPS6KA3;SOD1;ARFGEF1;ARCN1;DNM1L;SCRN1;SEC24D;BNIP3;SEC22B;VPS45;LAMP2;CD63;SGMS1;VPS4B;ADAM10;RAB9A;VAMP7;TPD52;AP3S1;SCAMP1;TMX1;SSPN;AP1G1;ZW10;COPB1;MON2;STAM;ANP32E;M6PR;OCRL,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.0861399719596747,53,0.39622641509433965
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.5576573299381593,1,0.25785955845127334,0.942916078334795,3065,46,GPX4;SBNO2;PTPA;GSR;FTL;JUNB;TXNRD2;PRDX2;SELENOS;FES;EGLN2;PRDX4;STK25;ABCC1;PDLIM1;HHEX;ERCC2,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,17,0.4117647058823529
HALLMARK_TGF_BETA_SIGNALING,0.859794557577942,1,0.20456130892753446,0.7699425759639049,4770,53,ID3;TGFB1;SMAD6;SMAD7;ID1;BMP2;PPP1CA;JUNB;RHOA;CDKN1C;FURIN,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,11,0.2727272727272727
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.4876923076923077,1,-0.20330044414648893,-0.9836736838060182,1901,183,CCL20;CXCL11;MYC;IL7R;CXCL1;CLCF1;VEGFA;BCL2A1;ICAM1;PDE4B;INHBA;SERPINE1;TNFAIP6;BIRC3;CD44;F3;TNC;TNFAIP8;IL6ST;TLR2;BHLHE40;NFIL3;PTX3;NAMPT,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,24,0.25
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.810671256454389,1,0.19605689399111448,0.838478227020042,4709,107,CHAC1;CEBPB;WFS1;SLC1A4;ARFGAP1;EDC4;ATF3;EXOSC4;SLC7A5;NHP2;ATP6V0D1;EIF4EBP1;LSM4;ZBTB17;TATDN2;CXXC1;IMP3;PREB;EIF4A3;XBP1;GEMIN4,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,21,0.14285714285714285
HALLMARK_UV_RESPONSE_DN,0.05528494885533366,0.17638531301463597,-0.28151845598335384,-1.2937258082074583,226,128,MYC;TFPI;INPP4B;SERPINE1;F3;ARHGEF9;GCNT1;PHF3;HAS2;MRPS31;BHLHE40;VLDLR;DAB2;FYN;ICA1;TJP1;MIOS;NIPBL;DLG1;MAP1B;PLCB4;CAV1;PLPP3;PIK3CD;ATRX;PPARG;AKT3;PRKCA;MT1E;AGGF1;DLC1;SFMBT1;ATXN1;MET;ANXA2;PEX14;APBB2;ATP2B1;ADD3;PRKCE;CDKN1B;RND3;SNAI2;TGFBR3;LDLR;ADGRL2;PRDM2;NFIB;ATP2B4;BCKDHB;ANXA4;ATRN;PTEN;DDAH1;PTPN21;PDLIM5,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.7535375798745432,56,0.2857142857142857
HALLMARK_UV_RESPONSE_UP,0.0722465476591445,0.21045733448533396,0.2871942341777579,1.2722540678878917,428,135,TST;DGAT1;NPTXR;AP2S1;GRINA;MRPL23;CLCN2;SQSTM1;MGAT1;STARD3;ATF3;SLC6A8;HYAL2;WIZ;SELENOW;CCND3;BTG2;TAP1;MARK2;BMP2;NKX2-5;SPR;JUNB;BTG1;NXF1;ALDOA;CDC34;GAL;DNAJB1;CDKN1C;FGF18;FURIN;CNP;NR4A1;POLR2H,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.676835934392068,35,0.17142857142857143
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.7726361814538167,1,0.23673936999449294,0.8067810903823344,4240,33,JAG2;NOTCH1;FRAT1;KAT2A;PSEN2;FZD8;FZD1;HDAC5;AXIN1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,9,0.1111111111111111
HALLMARK_XENOBIOTIC_METABOLISM,0.8270414102777316,1,0.1876035680245025,0.8465407197922791,4972,153,PEMT;RBP4;PMM1;BCAR1;PSMB10;ACOX2;SPINT2;GSTM4;DDAH2;GSR;ACP2;ACSM1;DCXR;ACOX3;HGFAC;FBP1;DDT;TKFC;FBLN1;SMOX;SLC1A5;PTGES;BLVRB;ALDH2;GSTO1;SERTAD1;PINK1;JUP;NDRG2;TMBIM6;SLC12A4;ARG2;COMT;LEAP2;MCCC2;PROS1;PC;HES6;CYP27A1;MAN1A1;ECH1;TPST1;IGFBP4;ASL,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,44,0.1590909090909091
PID_MYC_ACTIV_PATHWAY,0.3962869585147834,0.9833787489070551,-0.24662042099832004,-1.0276981251240165,1728,74,MYC;BCAT1;TAF9;PDCD10;RPL11;PRDX3;KAT5;TAF4B;NPM1;LDHA;RUVBL2;NBN;FOSL1;NME1;DDX18;GAPDH;SERPINI1;RIOX2;ACTL6A;EIF2S1;RCC1;EIF4E;IREB2;TAF12;SUPT7L;PIM1;CCNB1;HSP90AA1;CREBBP;SHMT1;NME2;HUWE1;BMI1;HSPA4;CDCA7;NDUFAF2;SLC2A1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.007279181171058445,37,0.43243243243243246
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,2.2202486678507994e-4,0.004562789430672841,-0.564356843003269,-2.0294126843230322,0,37,CLSPN;MCM10;RFC3;DBF4;CDC7;ORC5;ORC6;CHEK1;ATR;MCM8;MCM5;ORC3;RFC4;RFC5;RPA3;RAD17;ORC4;CDC6;RPA1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,2.340769573131123,19,0
REACTOME_CELL_CYCLE_CHECKPOINTS,2.7240533914464724e-4,0.004562789430672841,-0.4141192159940002,-2.078274215828579,0,241,ITGB3BP;CENPE;BUB1;BUB1B;KNL1;NUF2;SGO1;CCNE2;ZWILCH;SGO2;ANAPC10;CENPK;UBE2E1;BRIP1;NDC80;PSMA4;CLSPN;CENPF;MCM10;PSMA6;PSMD14;PSMB7;BRCA1;CENPC;KIF18A;PSMC2;RFC3;CDCA8;PSMD6;RPS27;CDC27;PSMD7;SPC25;CENPN;ABRAXAS1;DBF4;PSMD8;CDC7;MAD2L1;NSL1;DNA2;SKA1;CLIP1;ORC5;EXO1;ANAPC16;ORC6;KNTC1;CENPI;BLM;CENPU;KAT5;ATM;PPP2CB;CHEK1;ATR;BRCC3;PSMA2;PSMD12;MCM8;MCM5;GTSE1;RBBP8;RANBP2;KIF2C;ORC3;TOPBP1;RFC4;UBE2V2;CCNA2;RFC5;RAD50;RPA3;ANAPC4;RAD17;NUP107;SPDL1;ORC4;XPO1;CCNA1;CKAP5;CCNB2;PSMC3;TAOK1;CDC6;KIF2A;UIMC1;MRE11;NBN;CCNE1;DYNLL1;PSMD3;SEM1;AHCTF1;RPA1;PLK1;ANAPC7;ZWINT;MIS12;CDKN1B;CDC20;CENPO;YWHAE;SKA2;DYNC1I2;NUP98;PPP2R5E;PSMD11;ORC1;INCENP;NUP37;UBA52;UBE2N;BABAM2;PSMD1;TP53BP1;CENPH;ANAPC15,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,2.340769573131123,118,0.13559322033898305
REACTOME_GLUCOSE_METABOLISM,0.9743589743589743,1,-0.16527962147289862,-0.6807462005492538,4331,69,ALDOC;NUP54;TPR;NUP35;NUP214;PPP2CB;NUP42;RANBP2;PFKP;PGK1;NUP107;NUP58;GAPDH;NUP98;NDC1;NUP37;PRKACA;GNPDA2;SEH1L;ENO2;BPGM;NUP88;NUP85;GPI;NUP160;NUP205;PGM2L1;PKM;SLC37A1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,29,0.27586206896551724
REACTOME_MITOCHONDRIAL_TRANSLATION,0.9998260869565218,1,0.12478506422174585,0.5213270448845843,5748,93,MRPL12;MRPS34;MRPL41;MRPL23;MRPL55;AURKAIP1;MRPS16;MRPL4;GADD45GIP1;MRPL38;MRPS26;MRPS12;MRPL37;MRPL30;MRPS24;MRPL51;MRPL2;MRPL54;TUFM;MRPL52;MRPS18B;MRPL16;MRPS2;MRPL28;MRPL53;MRPL1;MRPL57;MRPS30;MRPL44,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,29,0.034482758620689655
REACTOME_MRNA_SPLICING,0.006612007405448294,0.04089891704912844,-0.28571220435488115,-1.4092114611514737,24,210,SRSF12;SNRPG;CWC22;POLR2K;MAGOHB;CWF19L2;DNAJC8;LSM3;PPIL4;CDC5L;UPF3B;NSRP1;YBX1;DDX41;RBM7;PPWD1;SF3B6;PRPF40A;SNW1;PPIL3;WBP4;ISY1;MFAP1;CWC27;ZCRB1;PLRG1;AQR;MAGOH;HNRNPD;BUD13;GCFC2;RBMX2;HSPA8;SNRPB2;PPIE;SRRM1;RBM5;PRPF3;RBM22;CWC15;HNRNPC;HNRNPR;SNRNP48;HNRNPF;IK;PPP1R8;PPIL1;SNRPE;SRSF10;MTREX;SRSF11;DDX46;SLU7;PPIG;HNRNPK;PPIL2;CCAR1;FAM32A;WBP11;U2SURP;HNRNPH2;LSM5;NCBP2;POLR2C;SF3B4;SUGP1;HNRNPH1;SAP18;DDX42;GTF2F1;SNRNP25;FUS;RBM39;PNN;SMU1;SNRPD2;SRSF7;U2AF1;TRA2B;SYF2;DHX9;SF3A3;TCERG1;PCBP2;PRPF19;CWC25;SNU13;CRNKL1;DHX8;SRRT;POLR2B;HNRNPA1;PHF5A,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.3882881914013225,93,0.24731182795698925
WP_ADIPOGENESIS,0.05316761608838253,0.17638531301463597,0.31324188183810153,1.3330277701592812,307,104,EGR2;SOCS1;ID3;TGFB1;CEBPB;TNF;PLIN2;SOCS3;AGPAT2;SREBF1;GATA2;LIF;TRIB3;BMP4;CEBPD;DVL1;CFD;E2F1;MEF2D;BMP2;RXRA;FOXC2;WNT10B;NR1H3;PCK2;FZD1;CDKN1A,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.7535375798745432,27,0.1111111111111111
WP_AMINO_ACID_METABOLISM,0.7895968322534197,1,0.20850063285929007,0.8258232289939491,4386,69,CBS;ACSS1;MPST;SRM;CAD;HMGCS2;GSR;MARS2;GOT1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,9,0.2222222222222222
WP_APOPTOSIS,0.856965834661002,1,0.19543697121518128,0.7911021867503127,4840,78,TNFRSF25;TNF;TRADD;BAD;BOK;TP73;DFFB;IRF3;NFKBIE;TRAF2;BCL2L1;TRAF3;IRF6;NFKBIB;BBC3;BCL2L2;MAPK10;AKT1;IKBKG;IRF7,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,20,0.05
WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.7215368346845259,1,0.21219690289348417,0.8658318896400273,4093,81,TNFRSF25;ENDOG;PIDD1;TRADD;BAD;BOK;TOLLIP;BMF;TNFRSF10C;BIK;DFFB;IRAK1;BCL2L1;TRAF3;BBC3;BCL2L2,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,16,0.0625
WP_CELL_CYCLE,0.024729891956782712,0.10812793427230047,-0.30615580645479257,-1.3797676174425928,102,115,MYC;BUB1;CCNE2;ANAPC10;TGFB2;CCNH;TGFB3;RBX1;CDC27;RBL1;DBF4;CDC7;SMC1A;STAG2;ORC5;ORC6;ATM;CDKN2D;CHEK1;ATR;MCM5;SMAD2;RAD21;ORC3;CCNA2;ANAPC4;STAG1;ORC4;CCNA1;CUL1;CCNB2;CDC6;TTK;RB1;PTTG1;CCNE1;PLK1;GSK3B;ANAPC7;CDKN1B;CDC20;SMC3;YWHAE,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.9660620938995922,43,0.18604651162790697
WP_DNA_REPLICATION,0.006688963210702341,0.04089891704912844,-0.4560736866404117,-1.688979950451708,29,42,RPA4;PRIM1;MCM10;RFC3;DBF4;CDC7;POLE2;ORC5;ORC6;MCM5;POLA1;ORC3;RFC4;RFC5;RPA3;ORC4;CDC6;RFC1;RPA1,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.3882881914013225,19,0
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.9764787270840539,1,0.16333463659084357,0.6941522412818628,5645,103,ATP5F1D;NDUFS6;MT-ND6;UQCR11;COX17;NDUFS7;MT-ND3;SURF1;NDUFC2;NDUFS5;MT-ATP8;NDUFB2;NDUFV1;NDUFA11;NDUFB7;NDUFS8;UQCRFS1;NDUFB9;NDUFC1;NDUFB8;COX8A;NDUFB1;SDHA;NDUFA2;COX7A1;SCO1;COX4I1;NDUFS3;UQCRC1;MT-ND2;ATP5F1B;DMAC2L,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,32,0.34375
WP_PROTEASOME_DEGRADATION,0.5520017893088794,1,-0.23888206293626071,-0.9466419838651623,2467,57,PSMA4;PSMA6;PSMB7;PSMC2;PSMD6;PSMD7;NEDD4;PSMD8;PSMA2;PSMD12;UBE2B;PSMC3;PSMD3;PSMB9,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,14,0.07142857142857142
WP_PYRIMIDINE_METABOLISM,0.6964000709345629,1,0.2188095106523042,0.8776794853768296,3926,74,TYMP;NME3;CAD;UCK1;POLD1;POLR2A;POLR3H;POLR3K;POLD4;POLR2G;POLR2I;DCTPP1;POLR2H;DUT;NT5C;POLA2;POLE4;POLR2D;CTPS1;DTYMK;POLD2;DCTD;NME4,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,23,0.13043478260869565
WP_RAS_SIGNALING,0.9530358939953036,1,0.16985497263251786,0.7594908253675209,5681,143,RAC3;PLA2G2A;MAP2K2;FGFR1;PLA2G6;RGL2;PAK4;BAD;CALML6;RASAL1;PAK6;PLCG2;PLA2G4B;RIN1;GNB2;RASA4;HRAS;RHOA;RASSF1;BCL2L1;MRAS;PIK3R2;RASSF5;GRIN1;MAPK10;ELK1;AKT1;IKBKG;GAB2,D_vs_Ctrl,4 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,29,0.13793103448275862
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,1,1,-0.09445530052326165,-0.41602749148394746,3570,167,MTERF2;CHCHD10;CHCHD1;MRPL41;MRPS14;UQCC2;MRPS33;TRMT10C;MRPL36;MRPL46;GFM2;MRPL40;NSUN3;HSD17B10;MTRES1;MTIF3;PRKAA1;MRPS21;NGRN;WARS2;MRPL53;MRPS17;MRPL50;MRPL14;MPV17L2;MRPL12;MRPL30;MRPS28;MRPL19;GATC;TRUB2;MRPL57;MRPL16;MRPS27;OXA1L;MRPL54;MTERF4;DAP3;MRPL34;MRPL49;COA3;MRPL42;MRPS7;MRPL10,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,44,0.045454545454545456
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.0036429872495446266,0.012204007285974499,-0.3872813629516152,-1.5686220358511587,13,96,SURF1;NDUFAF3;SDHAF4;HIGD2A;COX7A2L;COX14;MT-ND1;NDUFA13;COX16;UQCC2;IMMP2L;COA5;RAB5IF;DMAC1;SDHAF3;LYRM2;NDUFC2;MT-ND5;COA4;COX7A2;TTC19;MT-ND6;MT-ND2;PET100;SMIM20;TMEM186;ATPAF1;FXN;TMEM223;COX18;SDHAF1;NDUFAF8;SCO1;SDHAF2;NDUFS1;UQCRFS1;NDUFB2;HIGD2B;NDUFS5;OXA1L;STMP1;COA3;NDUFS7;CHCHD7;NDUFS3;NDUFA6;NDUFB3;UQCC3;NDUFS8;TFAM;HIGD1A,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.9134975417492655,51,0.1568627450980392
GOBP_MITOCHONDRIAL_TRANSLATION,1,1,-0.13408556761888124,-0.5705581604186793,3717,129,CHCHD1;MRPL41;MRPS14;UQCC2;MRPS33;TRMT10C;MRPL36;MRPL46;GFM2;MRPL40;NSUN3;MTIF3;MRPS21;NGRN;WARS2;MRPL53;MRPS17;MRPL50;MRPL14;MPV17L2;MRPL12;MRPL30;MRPS28;MRPL19;GATC;TRUB2;MRPL57;MRPL16;MRPS27;OXA1L;MRPL54;DAP3;MRPL34;MRPL49;COA3;MRPL42;MRPS7;MRPL10;MRPS18A,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,39,0.05128205128205128
GOMF_HEAT_SHOCK_PROTEIN_BINDING,0.586380498145204,0.7015623817094405,-0.22612226752057157,-0.9447773760177068,2212,115,HSPA6;HSPA1A;SNCA;HSPA5;HSPA1B;DNAJB9;FICD;GUCY1B1;ADORA1;DNAJA1;GBP1;HSPA2;AHR;BCOR;HIF1A;PRKN;EEF1AKMT3;METTL23;DNAJC18;ST13;ETFBKMT;CDK5;ITGB2,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.1539337062070286,23,0.30434782608695654
GOMF_RNA_ENDONUCLEASE_ACTIVITY,0.9789267336437147,1,-0.17614892383408637,-0.6674116924477012,3994,66,ERN2;RNASEL;NYNRIN;RNASET2;SND1;NUDT12;TSEN34;RPP25;ZC3H12D;NUDT16;ZC3H12A;ELAC1;NUDT16L1;ENDOG;PIWIL2;LACTB2;RNASEK;ERN1,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,-0,18,0.05555555555555555
HALLMARK_ADIPOGENESIS,0.11382344592676696,0.20611272640792935,-0.26328941280324897,-1.1782507125233568,400,186,REEP6;SNCG;SLC66A3;SLC27A1;CD36;DNAJB9;ACADM;CMPK1;IDH1;RNF11;TST;BCKDHA;G3BP2;GPX4;UQCR11;PFKFB3;C3;PHYH;SSPN;CAT;CHCHD10;ALDH2;SORBS1;SDHC;RTN3;DBT;LTC4S;LIPE;CRAT;SCP2;ACOX1;ECH1;OMD;SUCLG1;CPT2;CD302;FZD4;ACADS;DRAM2;SLC25A1;RMDN3;IDH3G,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.6858951919272288,42,0.16666666666666666
HALLMARK_ANDROGEN_RESPONSE,2.6041666666666666e-4,0.0017447462305669123,-0.4431581332013449,-1.7905342638025297,0,95,STEAP4;SPDEF;HMGCS1;IDI1;KRT19;NDRG1;AZGP1;SEC24D;NKX3-1;SAT1;HPGD;INSIG1;DNAJB9;MAF;PMEPA1;HMGCR;GPD1L;SPCS3;DHCR24;PLPP1;B4GALT1;MAK;HOMER2;CDK6;PGM3;NCOA4;UBE2J1;SRP19;TNFAIP8;PDLIM5;RAB4A,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,2.7582677312715775,31,0.41935483870967744
HALLMARK_ANGIOGENESIS,0.47662384011420417,0.6261528879931701,0.3395715600425484,0.9796553619850801,2670,23,NRP1;VCAN;THBD;LPL;TIMP1;JAG2,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.20331961198947407,6,0
HALLMARK_APICAL_JUNCTION,0.00485512920908379,0.01478607531857336,0.36326991144862075,1.4882669987813435,30,156,CALB2;DSC3;TSPAN4;ADRA1B;AMH;WNK4;LAMA3;PKD1;CLDN15;VCAN;CDH4;COL17A1;EPB41L2;GRB7;ITGA10;EGFR;ICAM5;SLIT2;TUBG1;LAMC2;ITGA3;PECAM1;NEXN;BMP1;ITGB4;BAIAP2;MAP3K20;CLDN9;DHX16;TSC1;FSCN1;TGFBI;THBS3;HRAS;CD276,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,1.8301470858865412,35,0.22857142857142856
HALLMARK_APICAL_SURFACE,0.2786206896551724,0.4148352490421456,-0.34547137235912057,-1.1209817269254865,1211,32,IL2RG;CX3CL1;TMEM8B;SLC2A4;GATA3;HSPB1;B4GALT1;APP;PLAUR;ATP8B1,D_vs_Ctrl,24 hours,NoCPT,DOX,CTRL,2,2,vst_mean_diff,0.3821243481988872,10,0.3
