gene,cluster,module_membership,lfc_sur,pc_loading,NRI,rank_early,rank_late,delta_rank
AATF,M6,0.21942832819192437,0.26194061295845295,0.005703959318709363,1,0.29443838604143946,0.24995695345233312,-0.044481432589106334
AATK,M4,0.42535922993028874,-0.26240205137413053,-4.7370422719389643e-4,1,0.5452562704471101,0.5860643976353096,0.04080812718819948
ABALON,M3,0.53181285874977835,-0.14801569723464336,-0.004755521272711716,0.9743589743589743,0.7874074499225162,0.8262067382195948,0.03879928829707857
ABAT,M7,0.054656019173607295,0.24923786997773245,0.003902206905874786,1,0.707111289674568,0.7011995637949836,-0.00591172587958444
ABCA1,M7,0.6530913573953296,0.8601878277149266,0.008732434869900788,1,0.7541181197267979,0.693565976008724,-0.060552143718073825
ABCA10,M7,0.578396585438445,0.8222745178920752,0.011649977384834866,1,0.7748952534006772,0.7121046892039259,-0.06279056419675133
ABCA12,M6,0.7366834366013222,0.23386502075205584,6.362398939224879e-4,1,0.17603168225908283,0.13292773919531653,-0.043103943063766303
ABCA2,M6,0.47678645224294314,0.21987008042647282,0.0037351860951449476,0.9743589743589743,0.15318831429719337,0.11232279171210469,-0.04086552258508869
ABCA3,M1,0.3942442487560279,0.5638179396445526,0.007542365120634664,1,0.4811456121219078,0.41250071744246114,-0.06864489467944668
ABCA4,M3,0.41361777384979914,-0.17494630448898096,-0.00260123370521524,1,0.6983297939505252,0.7282327957297825,0.02990300177925731
ABCA5,M1,0.7220795167103964,0.7504949526398228,0.007825008598011048,1,0.4580726625724617,0.35435918039373243,-0.10371348217872928
ABCA6,M7,0.5422771472520895,0.8029013426739056,0.010700392591345677,1,0.7294954944613442,0.680307639327326,-0.049187855134018243
ABCA7,M1,0.12692097774119082,0.5724019819187358,0.006792376531261085,0.9743589743589743,0.1762612638466395,0.09378407851690294,-0.08247718532973657
ABCA9,M7,0.5520864177042171,0.6221077919863873,0.009084322123567535,1,0.9399644148539287,0.830339206795615,-0.10962520805831366
ABCB10,M2,0.182289288787566,-0.19740042152856674,-0.002571689621111195,1,0.30540090684727084,0.34150261149055844,0.0361017046432876
ABCB11,M7,0.4204553807207101,0.1674787913413498,0.004084195894996529,1,0.9609137347184756,0.933306548814785,-0.0276071859036906
ABCB6,M6,0.613375471291319,0.07401637313219034,0.0014027107991927744,1,0.27624404522757273,0.2635596625150663,-0.012684382712506437
ABCB7,M2,0.5962967867734428,-0.47149674625843296,-0.007304659553820727,1,0.2780806979280262,0.3615910004017678,0.08351030247374158
ABCB8,M1,0.31624490340399314,0.39645057660366767,0.006024839461500691,1,0.3530390862652815,0.28967456809963843,-0.06336451816564309
ABCB9,M1,0.2473395192393002,0.8110547912519364,0.010247560460946133,1,0.5756758307983699,0.5010618148424496,-0.07461401595592032
ABCC1,M6,0.24459102134169797,0.3020664359573342,0.007484480843745993,1,0.14962979969006485,0.09900705963381737,-0.05062274005624748
ABCC10,M1,0.6027265675306244,1.0348854391507079,0.015259718471834756,1,0.4153130918900304,0.25024393043677895,-0.16506916145325146
ABCC11,M7,0.5475792981798201,0.25377374006157893,0.0034837621892055094,1,0.9531653561384377,0.9066176892613212,-0.04654766687711642
ABCC2,M1,0.5781273271176706,0.716634350253921,0.010618605228921768,0.9743589743589743,0.4750617000516559,0.380301899787637,-0.09475980026401887
ABCC3,M6,0.4123251500002767,0.4529906644813426,0.007005265543415119,1,0.08569132755553005,0.045055386557998046,-0.040635940997532004
ABCC4,M4,0.26180457931731815,0.18702536472485853,0.0029872320069233606,1,0.6830626183780061,0.6837513631406761,6.887447626700016e-4
ABCC5,M1,0.9171730906453875,0.6826590172933162,0.010866250311772997,1,0.3858118578889973,0.27716237157779944,-0.10864948631119786
ABCC6,M7,0.09009302805804575,0.12371838232952737,0.0025582325847124123,1,0.9000172186190668,0.8907191643230213,-0.009298054296045466
ABCD1,M2,0.11586792379592625,-0.1421845726807529,-0.0032806821445397895,1,0.3676175170751306,0.3964300063134937,0.028812489238363104
ABCD3,M5,0.6881690185147804,-0.6224760343425562,-0.008811456638653018,1,0.10767376456408197,0.17086609653905757,0.0631923319749756
ABCD4,M1,0.5527061182160529,1.1318343084604177,0.016261015624296098,1,0.4973885094415428,0.33679618894564656,-0.16059232049589622
ABCE1,M5,0.42072527613871424,-0.5333494494986386,-0.0073642045317202035,0.9743589743589743,0.04861390116512656,0.06365149515008896,0.015037593984962398
ABCF1,M6,0.7940172916302496,-0.054570757317923935,2.9354417861195413e-4,1,0.1694886070137175,0.16673362796303737,-0.0027549790506801453
ABCF2,M5,0.6938090429886621,-0.4260878571002582,-0.005166873302038957,1,0.11335590885610974,0.14871147333983814,0.0353555644837284
ABCF3,M6,0.12168340136350286,0.3023500500754146,0.006004662910491013,1,0.28680479825517996,0.23732996613671584,-0.049474832118464124
ABCG2,M4,0.19170971132876935,-0.18910417648358102,-0.002776909768478417,1,0.6198702864030304,0.6460425873844917,0.026172300981461283
ABCG4,M3,0.5241053310692909,-0.296326851448792,-0.007507493621175115,1,0.8956551684554899,0.9819778453768008,0.0863226769213109
ABHD10,M2,0.844288089482372,-0.4002707814019466,-0.007823911361938813,1,0.34156000688744764,0.41427997474602535,0.0727199678585777
ABHD11,M1,0.6494882671179729,0.6306039623351776,0.009997549844050673,1,0.47850542386500605,0.3975205188543879,-0.08098490501061817
ABHD12,M5,0.026309475421729234,-0.3736220266690591,-0.005645305456460717,1,0.23078689089135052,0.2891580095276359,0.05837111863628536
ABHD13,M2,0.4762001539387547,-0.26305627530094355,-0.0041996032601822235,1,0.4349423176261264,0.4851058945072605,0.0501635768811341
ABHD14A,M2,0.5715911751479055,-0.44327833081598733,-0.007634785941204067,1,0.5187395970843138,0.5810709981059519,0.06233140102163803
ABHD14B,M2,0.17133070457225463,-0.6763860234574093,-0.010701373182979052,1,0.19164323021293692,0.2962176433450037,0.1045744131320668
ABHD15,M2,0.13795699958392504,-0.3111526614871636,-0.0022110146747776603,1,0.48281007863169373,0.5365321701199564,0.053722091488262624
ABHD16A,M4,0.38493590820302714,0.0632183818644183,-5.856908138475814e-4,1,0.3979222866326121,0.39470814440681856,-0.003214142225793526
ABHD17A,M5,0.3047166016667304,-0.24637261876426564,-0.0035361604453376678,1,0.17769614876886874,0.20736956896056935,0.029673420191700606
ABHD17B,M4,0.8806191843212503,0.11026072777755402,0.0026132826784867934,1,0.5495609252137978,0.5543247431555989,0.00476381794180103
ABHD17C,M6,0.045437063604700234,0.050060025462657975,0.0029276453519649632,1,0.3438558227630144,0.3406990759341101,-0.003156746828904322
ABHD18,M4,0.32934013142275886,0.376415528290746,0.006236627802279846,1,0.4950352981690868,0.4573265224129025,-0.03770877575618431
ABHD2,M5,0.6952518243889114,-0.5156376890046701,-0.00632288038021197,1,0.062446191815416406,0.08580611834930839,0.023359926533891982
ABHD3,M4,0.5303150874813145,0.004404837357494529,-0.0016573568521518352,1,0.45112781954887216,0.4654192733742754,0.014291453825403255
ABHD4,M4,0.11506532890894572,-0.031828218932044905,-0.0017160497914080993,1,0.3478161051483671,0.36078746484531943,0.012971359696952345
ABHD5,M5,0.6402505220111598,-0.3884654526807054,-0.004879776567175907,1,0.1384376972966768,0.17936061527865466,0.04092291798197786
ABHD6,M4,0.4000844759173028,-0.17090471692468334,-0.0014330269578619785,1,0.5995523159042645,0.6258394076795041,0.02628709177523958
ABHD8,M4,0.17169238091186423,-0.20908529918076102,-0.0034292701001494737,1,0.545887619812891,0.5822763014406245,0.036388681627733455
ABI1,M6,0.5732054109696426,0.030999779345203038,-9.727120384153607e-4,1,0.2646501750559605,0.2582792860012627,-0.0063708890546977925
ABI2,M6,0.5749534879320195,0.1564978851551544,0.0027838142176557297,1,0.28697698444584746,0.26160821902083453,-0.02536876542501293
ABI3BP,M3,0.7870593349640022,-0.006065590113171204,-8.423082933615199e-4,1,0.8696550536646961,0.8895712563852379,0.019916202720541842
ABITRAM,M2,0.8018056733610104,-0.36059662734839293,-0.00582030033962802,1,0.35958216151064687,0.4243815645985192,0.06479940308787235
ABL1,M6,0.25757524011999366,0.28427896318839174,0.007358357276433629,1,0.1665040463754807,0.11766056362279745,-0.04884348275268324
ABL2,M6,0.4139157441402551,0.40662358371563023,0.004357370829978291,1,0.14704700683005223,0.08741318946220514,-0.05963381736784709
ABLIM1,M5,0.21628885426258815,-0.7186737947869144,-0.009240894823466742,0.9473684210526316,0.011421683980944728,0.013143545887619812,0.0017218619066750838
ABLIM2,M3,0.011114521862770954,-0.013698997597671791,0.005015130881161262,1,0.7746656718131206,0.7918268954829822,0.017161223669861614
ABLIM3,M6,0.7221700200787988,0.09354741156038138,0.0038930602754263157,1,0.09682603455202893,0.07650806405326292,-0.020317970498766005
ABO,M7,0.22201836068397252,0.3417535491252979,0.004520318222908806,1,0.71112896745681,0.6983871893474143,-0.012741778109395696
ABR,M6,0.8694712042313419,0.07184842473167485,0.0025610216660664907,1,0.20943580324857947,0.19181541640360444,-0.017620386844975022
ABRACL,M2,0.39122089706411023,-0.7245800494161578,-0.012711396346403834,1,0.27790851173735864,0.4019399644148539,0.12403145267749527
ABRAXAS1,M2,0.5652787858136117,-0.42691722913570906,-0.008748715544466738,0.9743589743589743,0.44785628192618954,0.5203466681972105,0.072490386271021
ABRAXAS2,M2,0.46547101183864137,-0.27473049036881925,-0.0033973429302650467,1,0.4028582907650806,0.4552602881248924,0.05240199735981177
ABT1,M2,0.45433015894234285,-0.7232976219391762,-0.011407027157141866,1,0.2940366182632153,0.41904379268782643,0.12500717442461112
ABTB1,M1,0.27008886527419385,1.0092683386666739,0.011076858684685621,1,0.5976008724100327,0.5097859151696034,-0.08781495724042931
ABTB2,M4,0.664153554482511,-0.07087331998252999,8.324893138221068e-4,1,0.4673707168685071,0.49136199276818,0.02399127589967287
AC000065.2,M7,0.2686344395492991,1.0499319096862232,0.01690516099747714,1,0.8348734431498593,0.7293807036675659,-0.10549273948229343
AC000068.1,M3,0.5648402977866929,-0.13047869017941416,-0.0023551213536906713,1,0.7321930781151351,0.7571026803650347,0.024909602249899576
AC000068.2,M3,0.7328839122774554,-0.12335817343582978,-0.0017616099847230801,1,0.9202777937209435,0.9692934626642943,0.04901566894335074
AC000068.3,M3,0.695036256690778,-0.19256959247563898,-0.004080257368574077,1,0.8935889341674798,0.9598806175744705,0.06629168340699076
AC000120.1,M7,0.5037388727494081,0.29216389571406065,0.002942126652606917,1,0.816449520748436,0.7949262469149975,-0.02152327383343855
AC000403.1,M3,0.7813395261080978,-0.17263824845637998,-0.0024557418415145464,1,0.8645468633415601,0.9217126786431729,0.0571658153016128
AC002066.1,M7,0.7022329732873136,0.2697270876422264,0.004574603093635818,1,0.8860127417781094,0.8525512253917236,-0.03346151638638584
AC002116.2,M7,0.812734287218995,0.4980885908187682,0.007731845647018741,1,0.8640303047695574,0.8033059748608161,-0.060724329908741326
AC002128.1,M7,0.7986327868399561,0.5052043219661906,0.004094608430483713,1,0.8014119267634736,0.7570452849681456,-0.04436664179532801
AC002310.1,M4,0.02359079927994523,0.3017673781785275,0.004454289622724345,1,0.6885151810824772,0.6809389886931068,-0.007576192389370462
AC002310.2,M7,0.4940402529255684,0.31842595241196925,0.005536805496999868,0.9743589743589743,0.9691212764736268,0.905182804339092,-0.06393847213453474
AC002378.1,M3,0.5325521481341874,-0.3387273463502716,-0.0077841558871106845,1,0.9086265281524422,0.991562876657292,0.08293634850484988
AC002401.4,M3,0.56123822133159,-0.3377001996758304,-0.0047149830126206405,1,0.8381449807725421,0.9277391953165356,0.08959421454399352
AC002451.1,M7,0.30149417236062315,0.22260226054661203,0.0026393331953420535,0.9743589743589743,0.9186133272111576,0.8867588819376686,-0.03185444527348902
AC002456.1,M3,0.28379111216400854,-0.2282279508221059,-0.00806833487583425,1,0.6778970326579808,0.7101532457096941,0.03225621305171322
AC002467.1,M3,0.4843736227411791,-0.24908955082560347,-0.004180569678335834,1,0.7031510072892154,0.7395396889169489,0.036388681627733455
AC002470.1,M3,0.5787999565703618,-0.19446899520916183,-0.004607149373270381,0.9743589743589743,0.8686793319175802,0.9300350111921024,0.061355679274522235
AC002550.2,M3,0.5835511761797708,-0.30970506192284386,-0.004325603887733366,1,0.8590369052401997,0.9478275842277449,0.08879067898754522
AC002551.1,M7,0.5870296729263476,0.4734835014834671,0.006740868404999339,1,0.9972450209493199,0.9333639442116742,-0.06388107673764565
AC002553.1,M3,0.7702480368073203,-0.01695439140216326,-0.0016760445558563091,1,0.7923434540549847,0.8122022613786374,0.01985880732365264
AC002553.2,M7,0.5289137554672245,0.32233288771732305,0.005335096851726751,1,0.9924812030075187,0.9471388394650749,-0.04534236354244381
AC002558.3,M7,0.680838317232598,0.7431455054723282,0.009297889239624435,1,0.8206393847213453,0.7468289043218734,-0.07381048039947191
AC003043.2,M3,0.5500407327002402,-0.4213824418760117,-0.008391921167597297,1,0.9768122596567755,0.9999426046031108,0.023130344946335257
AC003086.1,M3,0.35171593786192434,-0.049257550356957225,-3.8962595556231834e-4,1,0.7200826493715204,0.7387361533605005,0.018653503988980025
AC003093.1,M7,0.5888799923886101,0.443047840332631,0.006266431331505198,1,0.9913906904666245,0.915341789588475,-0.07604890087814953
AC003101.2,M7,0.361117212488421,0.205738701386589,0.0025873883320696135,1,0.8677610055673535,0.8485335476094817,-0.01922745795787173
AC003102.1,M4,0.010276744311504604,0.2763622546659361,0.0035223472500837956,1,0.7018309131607645,0.69454169775584,-0.007289215404924554
AC003991.1,M7,0.6837566270229622,0.29493906949739657,0.004010642379128029,1,0.9008781495724043,0.8596108592090914,-0.04126729036331289
AC004000.1,M7,0.5163576527905716,0.6201899148095338,0.008245583962380357,1,0.9883487344314986,0.8699994260460311,-0.11834930838546753
AC004069.1,M3,0.5368854198594948,-0.015334903143805256,-0.0017987790201212887,0.9743589743589743,0.8758537565287264,0.8978361935372783,0.021982437008551847
AC004076.2,M7,0.35323673885650597,0.34750926450355824,0.0035045814213434533,1,0.7400562474889514,0.7237559547724273,-0.016300292716524112
AC004130.2,M2,0.27799331508535263,-0.5608424866575499,-0.010093698248561675,1,0.5978878493944786,0.6533318027894163,0.055443953394937684
AC004148.1,M3,0.27993780440712823,-0.3140919408543468,-0.005032604670833174,0.9743589743589743,0.6809389886931068,0.7218045112781954,0.04086552258508869
AC004156.1,M3,0.6739090324103145,-0.10577428761345598,-0.00139261058678375,1,0.9537393101073294,0.9863398955403777,0.032600585433048335
AC004223.2,M7,0.32610854292344527,0.8788405295996116,0.012317366945485105,1,0.9946048326924181,0.8415313091890031,-0.15307352350341497
AC004231.1,M7,0.4967929233996933,0.46382227674659315,0.007619882344806292,1,0.7184755782586236,0.6952878379153992,-0.02318774034322446
AC004233.2,M3,0.10150584448431221,-0.6030961461912643,-0.008848419455124192,1,0.6662457670894795,0.728060609539115,0.06181484244963553
AC004241.1,M3,0.6840188843838051,-0.05921459964618503,-0.0015863138951503141,1,0.7651954313264077,0.787005682144292,0.021810250817884347
AC004241.3,M3,0.8394038669495016,-0.13402472320329295,-0.0011462162034973143,1,0.8520346668197211,0.8993284738563967,0.04729380703667563
AC004241.4,M7,0.2714848612548868,0.23665089528144012,0.001490707874526291,0.9743589743589743,0.9544280548699994,0.9116684841875682,-0.04275957068243119
AC004263.2,M7,0.5917413345248612,0.45729378511233865,0.006790936620742203,1,0.9709005337771911,0.8792400849451874,-0.09166044883200375
AC004264.1,M3,0.45707411497566586,-0.1477218647483607,-0.008401647905772457,0.9743589743589743,0.7872926591287379,0.8255753888538139,0.03828272972507596
AC004449.1,M3,0.705266986469008,-0.15547772111609692,-0.001794453778803828,1,0.9341100843712334,0.9838144980772542,0.049704413706020745
AC004461.2,M7,0.2562118613777137,1.1154397781815266,0.016935367494413375,1,0.8029616024794811,0.706422544911898,-0.09653905756758308
AC004466.1,M3,0.5538851303254997,-0.12383838003457903,-0.002018232008279748,0.9743589743589743,0.7972794581874534,0.8358491648969752,0.03856970670952187
AC004466.2,M7,0.6350174242627853,0.6950561667459096,0.008666871565462845,1,0.8725822189060437,0.7821844688056018,-0.09039775010044193
AC004477.1,M4,0.011311513582370147,-0.029700565403365964,-0.002148295773861796,0.9473684210526316,0.6612523675601216,0.6784709866268726,0.01721861906675093
AC004477.3,M3,0.7457817054255083,-0.12061418269240853,-0.0019032443999910413,1,0.9154565803822533,0.9639556907536015,0.04849911037134824
AC004490.1,M3,0.3487875611165968,-0.5012917604590905,-0.011342972176361134,1,0.8926132124203638,0.9948344142799748,0.10222120185961092
AC004492.1,M3,0.4686742107109899,0.019595682625575428,0.0017692290438551528,1,0.8877919990816736,0.901452103541296,0.013660104459622402
AC004494.1,M7,0.5080422615646205,0.8042363565687713,0.010573484895752047,1,0.8850370200309935,0.7763875337197956,-0.10864948631119786
AC004540.1,M7,0.4598932731661346,0.24089420664452632,0.003965531239577199,1,0.7929748034207657,0.7808643746771509,-0.012110428743614787
AC004584.3,M7,0.4864837902210498,0.9177994008606527,0.012713440989942591,1,0.8271250645698215,0.7366125236756013,-0.09051254089422023
AC004585.1,M7,0.4526415909785567,0.3787876900222571,0.0018767066603767892,1,0.9880617574470527,0.920449979911611,-0.06761177753544168
AC004596.1,M7,0.7009258130530442,0.36731704583773617,0.005760200702460905,1,0.9335935257992309,0.8691958904895828,-0.06439763530964815
AC004687.1,M3,0.5730213405498763,-0.45882679492305645,-0.008552161704455406,1,0.9656775526602767,0.9998852092062217,0.03420765654594504
AC004706.3,M4,0.04254648616323187,0.4192751407019788,0.004428556975279245,1,0.6743959134477415,0.6580382253343282,-0.016357688113413316
AC004707.1,M3,0.6202740284603738,-0.27474899559613153,-0.0028609391630937037,1,0.8944498651208173,0.977960167594559,0.0835103024737417
AC004771.3,M3,0.2680568130964346,0.12793432923902692,7.044248533175143e-5,1,0.7477472306721001,0.7484359754347701,6.887447626700016e-4
AC004771.4,M7,0.5708272540245742,0.2776950899072075,0.005279952740900317,1,0.9811169144234633,0.9314698961143316,-0.04964701830913165
AC004801.6,M3,0.7870076691701857,-0.02684375263849681,-2.0690101034139864e-4,1,0.8637433277851116,0.8886529300350112,0.024909602249899576
AC004803.1,M4,0.07448282379534155,-0.014835967100452763,-2.466410438089651e-4,1,0.6785857774206508,0.6933937898180565,0.014808012397405701
AC004812.2,M4,0.5225404084111893,0.1812781556616656,0.001865845332086204,1,0.6482810078631693,0.6493141250071744,0.0010331171440051135
AC004816.1,M3,0.01711278367224489,0.049080842934824176,-2.325047756795368e-4,0.9743589743589743,0.6955748148998451,0.7065947311025655,0.01101991620272047
AC004825.2,M3,0.6318666454168151,-0.2890957281671831,-0.004461956139622512,1,0.9120702519657924,0.9893818515755036,0.07731159960971123
AC004832.5,M7,0.8907315529002353,0.4519228682455001,0.006544328731630869,1,0.8578889973024163,0.8049130459737129,-0.05297595132870336
AC004834.1,M7,0.6520599420292346,0.27024159199962927,0.003974422893194821,1,0.8919244676576938,0.857774206508638,-0.03415026114905584
AC004837.4,M3,0.6855044655070173,-0.16832876927656582,-0.003900935760676523,1,0.7520518854387878,0.7856855880158411,0.03363370257705334
AC004846.2,M7,0.6275933121159829,0.5800012549057163,0.00792578548943977,1,0.9168914653044826,0.8233943637720255,-0.09349710153245716
AC004847.1,M3,0.5792495600752037,-0.38233520125618536,-0.0071381210928196754,1,0.9179245824484876,0.9943752511048614,0.07645066865637373
AC004854.2,M3,0.6254205498516492,-0.26299113265683527,-0.004522482805184823,1,0.7367273144693796,0.7783389772140274,0.04161166274464789
AC004865.2,M7,0.3152020089296963,0.17345014173073903,0.0032418783593787014,1,0.9741720713998737,0.9479423750215232,-0.026229696378350487
AC004870.2,M7,0.3063043829788846,0.4418662551917283,0.004538651826055277,1,0.710784595075475,0.6906962061642656,-0.020088388911209343
AC004877.1,M3,0.7540430239638259,-0.18737002373939937,-0.004747836451100196,1,0.8231073867875797,0.8766572920851747,0.05354990529759507
AC004889.1,M7,0.18225585871082817,0.46313705527198223,0.00626076285175335,1,0.6762325661481949,0.6568903173965448,-0.019342248751650137
AC004908.2,M3,0.45361884516962936,-0.3945507423794359,-0.007447256379776116,1,0.7276014463640016,0.782586236583826,0.054984790219824387
AC004908.3,M3,0.7169420691642427,-0.1794770884672987,-0.004036185546288459,1,0.8900304195603512,0.9523618205819894,0.062331401021638144
AC004918.1,M4,0.08700507901658949,0.22250231099273243,0.0019187343599930296,0.9743589743589743,0.7073408712621247,0.7036101704643287,-0.003730700797796027
AC004918.4,M7,0.4808372794297714,0.6804934165689698,0.010246884785917594,1,0.7083165930092407,0.671870515984618,-0.03644607702462266
AC004938.2,M3,0.8816412999921464,-0.0665766466664488,-7.227191602693207e-4,1,0.8386041439476554,0.8703437984273661,0.03173965447971072
AC004943.1,M7,0.5869212190749782,0.5042838720729579,0.007049069791566241,1,0.9606267577340297,0.8628823968317741,-0.09774436090225558
AC004943.2,M7,0.3601229606993651,0.7218827457927368,0.010308292134597037,1,0.6702060494748321,0.6304310394306376,-0.03977501004419448
AC004951.1,M1,0.21271800114392192,1.7797719346307508,0.0221487698460196,1,0.6766343339264191,0.5477816679102336,-0.1288526660161855
AC004982.1,M3,0.7499967205718283,-0.02723258619031732,-0.0015847578655391696,1,0.9166044883200367,0.9413419043792688,0.024737416059232076
AC004982.2,M7,0.30146005219993677,0.30674652854584306,0.0011291618117543396,1,0.8188027320208919,0.7947540607243299,-0.024048671296562074
AC005005.3,M3,0.7148894627720226,-0.0384113948608249,-3.585390858210161e-4,1,0.7861447511909545,0.8085289559777306,0.022384204786776052
AC005005.4,M3,0.3068973528299854,-0.4847322877525011,-0.008531457353132446,1,0.8566262985708546,0.9833553349021409,0.1267290363312863
AC005034.3,M2,0.09876847394771637,-0.9094973817353855,-0.01399028700418017,1,0.6769787063077541,0.7698444584744304,0.09286575216667625
AC005034.5,M3,0.4220004043490979,-0.4336962913294471,-0.006583720739191718,1,0.8144980772542042,0.9164896975262584,0.10199162027205422
AC005037.1,M3,0.7782667665191646,-0.18486347710896212,-0.0013039722076791389,1,0.84933708316593,0.9066750846582105,0.05733800149228041
AC005041.3,M7,0.7182929009069055,0.31331821582169983,0.0046247411201746635,1,0.8214429202777938,0.7959593640590025,-0.02548355621879128
AC005041.5,M3,0.5477431210674457,-0.24179493313532774,-0.003693010071218501,0.9743589743589743,0.8932445617861448,0.9706709521896344,0.07742639040348964
AC005046.1,M7,0.4999413720375039,0.251982196490637,0.0032230968203141364,1,0.9694656488549618,0.9218274694369512,-0.04763817941801063
AC005052.2,M3,0.7024565035186472,-0.18670898617138754,-0.002970861125928619,1,0.9316420823049991,0.986110313952821,0.054468231647821885
AC005062.1,M7,0.7865662611255727,0.5778967602269889,0.008621803648756657,1,0.8285025540951616,0.7697870630775412,-0.058715491017620414
AC005070.3,M7,0.8201774649682956,0.4891683005633194,0.008417170672341863,1,0.8448602422085749,0.7913677323078689,-0.053492509900705976
AC005072.1,M7,0.14112668414565432,1.2000972631858415,0.01705518961917607,1,0.8999598232221776,0.7426964357458532,-0.1572633874763244
AC005076.1,M3,0.5156990328829656,-0.3718754913225313,-0.005106253297682591,1,0.8265511106009298,0.9208517476898352,0.09430063708890546
AC005082.1,M3,0.5487556338756964,-0.1252912915134834,-0.002150793589709727,0.9743589743589743,0.9405383688228204,0.983068357917695,0.0425299890948746
AC005083.1,M3,0.14419575600194534,-0.5212784523977847,-0.008724348637635016,1,0.6690581415370487,0.7248464673133215,0.055788325776272796
AC005091.1,M3,0.6622533599016963,-0.2734375156951492,-0.00564959885244918,1,0.9428341846983872,0.9940882741204156,0.05125408942202836
AC005224.2,M3,0.49232831194501747,0.04697343885413474,3.025506077335873e-4,1,0.9202203983240544,0.9266486827756414,0.006428284451586941
AC005224.3,M3,0.2877996280947249,0.13058647728787598,4.70850718194174e-4,1,0.7708775756184354,0.7707627848246571,-1.147907937782966e-4
AC005225.2,M7,0.35508828047845287,0.21058944868915486,0.001862434548554088,1,0.9249842162658555,0.8934741433737015,-0.03151007289215402
AC005229.4,M3,0.5970003945539473,-0.26380865040221035,-0.004666403636605697,1,0.7300694484302359,0.7708775756184354,0.04080812718819948
AC005256.1,M3,0.4702500664724617,0.08145137184876905,-0.001545880880743022,1,0.7614647305286116,0.765998966882856,0.004534236354244325
AC005261.1,M6,0.4707013402535868,0.17206026390029017,0.003344013429991799,1,0.3053435114503817,0.27773632554669114,-0.027607185903690545
AC005261.3,M3,0.6530502902335722,0.015566499675998102,-0.0026402225518138605,1,0.7761005567353498,0.7893014980198588,0.013200941284508994
AC005262.2,M7,0.5534778650993732,0.47121709138641776,0.004330650127468822,0.9743589743589743,0.8536417379326178,0.799173506284796,-0.054468231647821774
AC005280.1,M7,0.6334309822437364,0.376321546924026,0.006209094467869587,1,0.963783504562934,0.8884233484474545,-0.07536015611547953
AC005288.1,M7,0.12929623808753765,0.14916825096521436,0.002743797517876028,0.9743589743589743,0.8979509843310567,0.8845778568558802,-0.013373127475176494
AC005306.1,M7,0.46332640688892435,0.8271273580340317,0.01174674097259455,0.9743589743589743,0.8388337255352121,0.7491247201974401,-0.08970900533777193
AC005329.1,M7,0.7934653133827299,0.47737596625830747,0.00572769967571419,1,0.8803305974860817,0.8159329621764334,-0.06439763530964826
AC005332.1,M3,0.3781060485869814,-0.47187550759531316,-0.007989012268977351,1,0.7214027434999714,0.7829880043620502,0.06158526086207883
AC005332.2,M3,0.1376817350686318,0.12074069776638652,7.488358902018808e-4,1,0.925500774837858,0.9132181599035757,-0.012282614934282288
AC005332.3,M3,0.11426407033736685,0.020881202062172477,-0.0010140741178343755,0.9473684210526316,0.7389657349480572,0.749756069563221,0.010790334615163877
AC005332.4,M7,0.39709539931426663,0.6767751146069605,0.009566059657019557,0.9743589743589743,0.7235263731848706,0.6842105263157895,-0.03931584686908107
AC005332.5,M4,0.020325395819703607,0.5257208413107719,0.006773285033987589,1,0.6346782988004362,0.6092521379785342,-0.025426160821902077
AC005332.6,M2,0.6846025169856664,-0.3474030069137122,-0.007000276281421784,1,0.32026631464156574,0.38328646042587383,0.06302014578430809
AC005339.1,M3,0.08705671840630769,0.15851473109913528,9.357779620049189e-4,1,0.9860529185559318,0.9709005337771911,-0.015152384778740702
AC005393.1,M3,0.6248919626683533,-0.29530685746900787,-0.005717826781684307,1,0.8077254204212823,0.8782069678011823,0.07048154737990009
AC005476.2,M3,0.27480631306956815,0.09000239413589828,-1.9895135162957322e-4,0.9743589743589743,0.9019686621132985,0.8999024278252884,-0.002066234288010116
AC005479.1,M7,0.5631373495959184,0.5007818106544475,0.006683596642842244,1,0.9842162658554784,0.8868162773345578,-0.09739998852092058
AC005487.1,M3,0.5803896561605622,-0.47588427602777905,-0.008895848628341788,1,0.941399299776158,0.9987946966653274,0.05739539688916939
AC005519.1,M7,0.6021482419460392,0.8641866335608119,0.011078305819463197,1,0.7949262469149975,0.7230098146128681,-0.07191643230212941
AC005520.2,M7,0.8019399321288773,0.315492957504242,0.004984800165782287,1,0.8660391436606785,0.8295356712391666,-0.03650347242151186
AC005520.3,M7,0.5750513232874261,0.4335702961417631,0.005376010313804354,1,0.9875451988750502,0.906215921483097,-0.08132927739195317
AC005520.5,M3,0.6748569964274693,-0.0715025473422104,-0.0012971229841618544,1,0.95023819089709,0.9798542156919016,0.029616024794811513
AC005523.2,M3,0.7373258425068439,-0.1340779031965429,-0.0018602856869265264,1,0.9139643000631349,0.9653331802789417,0.05136888021580677
AC005532.1,M3,0.7744363268676236,0.015132637907810498,-0.001028887472492484,1,0.8589221144464214,0.8755093841473914,0.01658726970097002
AC005534.1,M7,0.6137917513295903,0.5831840285307779,0.009505374408789985,1,0.7444182976525283,0.7075130574527922,-0.03690524019973607
AC005540.1,M3,0.19800038960344712,0.08945058574622244,0.0026523024923021435,1,0.8253458072662573,0.8316593009240659,0.006313493657808644
