gene,baseline_mean,region
ENSG00000185404_SP140L,7.716398267,mid
ENSG00000150967_ABCB9,7.716212412,mid
ENSG00000116273_PHF13,7.716063616,mid
ENSG00000205885_C1RL-AS1,7.715494402,mid
ENSG00000253276_CCDC71L,7.715078859,mid
ENSG00000197020_ZNF100,7.7145546,mid
ENSG00000169429_CXCL8,7.714273775,mid
ENSG00000128298_BAIAP2L2,7.7137715,mid
ENSG00000135482_ZC3H10,7.713247945,mid
ENSG00000181523_SGSH,7.712737242,mid
ENSG00000108590_MED31,7.711099872,mid
ENSG00000232931_LINC00342,7.710139909,mid
ENSG00000155974_GRIP1,7.709248516,mid
ENSG00000197008_ZNF138,7.709103426,mid
ENSG00000249471_ZNF324B,7.70731522,mid
ENSG00000162078_ZG16B,7.705089035,mid
ENSG00000279738_AL022311.1,7.704673034,mid
ENSG00000119866_BCL11A,7.704221282,mid
ENSG00000186666_BCDIN3D,7.703909784,mid
ENSG00000185100_ADSSL1,7.703858915,mid
ENSG00000102048_ASB9,7.702286495,mid
ENSG00000239665_AL157392.3,7.70218228,mid
ENSG00000138111_MFSD13A,7.701675878,mid
ENSG00000196418_ZNF124,7.701201625,mid
ENSG00000213123_TCTEX1D2,7.699832076,mid
ENSG00000110318_CEP126,7.698815933,mid
ENSG00000134061_CD180,7.698627173,mid
ENSG00000141542_RAB40B,7.698201792,mid
ENSG00000235823_OLMALINC,7.697712174,mid
ENSG00000182700_IGIP,7.694063047,mid
ENSG00000124588_NQO2,7.693818744,mid
ENSG00000158483_FAM86C1,7.693554064,mid
ENSG00000162994_CLHC1,7.691930288,mid
ENSG00000130701_RBBP8NL,7.690419488,mid
ENSG00000132423_COQ3,7.690230519,mid
ENSG00000188167_TMPPE,7.690117998,mid
ENSG00000198736_MSRB1,7.687133425,mid
ENSG00000131697_NPHP4,7.686660773,mid
ENSG00000205403_CFI,7.686623561,mid
ENSG00000115998_C2orf42,7.685715794,mid
ENSG00000170634_ACYP2,7.684569114,mid
ENSG00000100601_ALKBH1,7.683789306,mid
ENSG00000285967_NIPBL-DT,7.683545104,mid
ENSG00000091651_ORC6,7.683163076,mid
ENSG00000286070_GGT1,7.682593636,mid
ENSG00000173451_THAP2,7.68179422,mid
ENSG00000175048_ZDHHC14,7.679767678,mid
ENSG00000249395_CASC9,7.679730242,mid
ENSG00000144815_NXPE3,7.678113369,mid
ENSG00000263155_MYZAP,7.677815565,mid
ENSG00000127329_PTPRB,7.677357236,mid
ENSG00000226328_NUP50-DT,7.675292785,mid
ENSG00000170364_SETMAR,7.674774266,mid
ENSG00000183208_GDPGP1,7.673926448,mid
ENSG00000047579_DTNBP1,7.673184362,mid
ENSG00000154079_SDHAF4,7.671701254,mid
ENSG00000177096_PHETA2,7.670688585,mid
ENSG00000050344_NFE2L3,7.670515232,mid
ENSG00000148835_TAF5,7.670264386,mid
ENSG00000273590_SMIM11B,7.669275358,mid
ENSG00000223960_CHROMR,7.66923263,mid
ENSG00000231607_DLEU2,7.668255149,mid
ENSG00000137880_GCHFR,7.667589172,mid
ENSG00000271533_Z83843.1,7.666695851,mid
ENSG00000204228_HSD17B8,7.666212056,mid
ENSG00000106089_STX1A,7.666133019,mid
ENSG00000163328_GPR155,7.66585494,mid
ENSG00000196159_FAT4,7.665222158,mid
ENSG00000197019_SERTAD1,7.664695953,mid
ENSG00000169914_OTUD3,7.664476503,mid
ENSG00000211448_DIO2,7.66443622,mid
ENSG00000008382_MPND,7.663868334,mid
ENSG00000160993_ALKBH4,7.663539451,mid
ENSG00000283154_IQCJ-SCHIP1,7.663318099,mid
ENSG00000007255_TRAPPC6A,7.66293511,mid
ENSG00000135048_CEMIP2,7.661994471,mid
ENSG00000125457_MIF4GD,7.661343383,mid
ENSG00000168734_PKIG,7.66097731,mid
ENSG00000136098_NEK3,7.660803026,mid
ENSG00000256043_CTSO,7.660801968,mid
ENSG00000143507_DUSP10,7.660755015,mid
ENSG00000166845_C18orf54,7.659503924,mid
ENSG00000005238_FAM214B,7.658670806,mid
ENSG00000128342_LIF,7.656121308,mid
ENSG00000235954_TTC28-AS1,7.655711173,mid
ENSG00000172164_SNTB1,7.655404472,mid
ENSG00000196967_ZNF585A,7.655143335,mid
ENSG00000214941_ZSWIM7,7.654752962,mid
ENSG00000168010_ATG16L2,7.654377737,mid
ENSG00000156345_CDK20,7.654235273,mid
ENSG00000158055_GRHL3,7.653997698,mid
ENSG00000274180_NATD1,7.653922714,mid
ENSG00000171612_SLC25A33,7.652701402,mid
ENSG00000169239_CA5B,7.649736003,mid
ENSG00000184898_RBM43,7.648931121,mid
ENSG00000142227_EMP3,7.6487707,mid
ENSG00000158792_SPATA2L,7.646619887,mid
ENSG00000130720_FIBCD1,7.645883878,mid
ENSG00000123219_CENPK,7.645199518,mid
ENSG00000135596_MICAL1,7.644138507,mid
ENSG00000196267_ZNF836,7.64395287,mid
ENSG00000156398_SFXN2,7.643807284,mid
ENSG00000198814_GK,7.643389705,mid
ENSG00000182836_PLCXD3,7.643360578,mid
ENSG00000108641_B9D1,7.643081383,mid
ENSG00000160226_CFAP410,7.641155691,mid
ENSG00000182134_TDRKH,7.640971214,mid
ENSG00000056277_ZNF280C,7.640021398,mid
ENSG00000115507_OTX1,7.639925202,mid
ENSG00000116809_ZBTB17,7.639209759,mid
ENSG00000198496_NBR2,7.636552873,mid
ENSG00000100784_RPS6KA5,7.636492288,mid
ENSG00000164162_ANAPC10,7.636117533,mid
ENSG00000153234_NR4A2,7.635017309,mid
ENSG00000226137_BAIAP2-DT,7.634324865,mid
ENSG00000135205_CCDC146,7.633651213,mid
ENSG00000182165_TP53TG1,7.632579151,mid
ENSG00000179598_PLD6,7.632185573,mid
ENSG00000048052_HDAC9,7.63186118,mid
ENSG00000163734_CXCL3,7.630545366,mid
ENSG00000243364_EFNA4,7.629234811,mid
ENSG00000161551_ZNF577,7.627423021,mid
ENSG00000058453_CROCC,7.625443302,mid
ENSG00000171169_NAIF1,7.625156619,mid
ENSG00000157350_ST3GAL2,7.625108841,mid
ENSG00000147592_LACTB2,7.625002755,mid
ENSG00000130600_H19,7.624900502,mid
ENSG00000177989_ODF3B,7.623574107,mid
ENSG00000143578_CREB3L4,7.621819873,mid
ENSG00000182318_ZSCAN22,7.621430451,mid
ENSG00000107020_PLGRKT,7.619008537,mid
ENSG00000182179_UBA7,7.618953491,mid
ENSG00000280383_Z95331.1,7.617928917,mid
ENSG00000157881_PANK4,7.615358591,mid
ENSG00000167393_PPP2R3B,7.614768185,mid
ENSG00000164056_SPRY1,7.614429128,mid
ENSG00000259623_AC125257.1,7.612092432,mid
ENSG00000270504_AL391422.4,7.611883512,mid
ENSG00000259959_AC107068.1,7.611701873,mid
ENSG00000127452_FBXL12,7.611608454,mid
ENSG00000063761_ADCK1,7.610352132,mid
ENSG00000138030_KHK,7.60988096,mid
ENSG00000116661_FBXO2,7.6092489,mid
ENSG00000198535_C2CD4A,7.608728771,mid
ENSG00000023608_SNAPC1,7.607084348,mid
ENSG00000180257_ZNF816,7.606820802,mid
ENSG00000142185_TRPM2,7.606407153,mid
ENSG00000167377_ZNF23,7.605846602,mid
ENSG00000236901_MIR600HG,7.605171156,mid
ENSG00000130748_TMEM160,7.60462879,mid
ENSG00000170745_KCNS3,7.604286142,mid
ENSG00000259431_THTPA,7.602129949,mid
ENSG00000116525_TRIM62,7.601133631,mid
ENSG00000169750_RAC3,7.60068967,mid
ENSG00000160781_PAQR6,7.599199183,mid
ENSG00000138678_GPAT3,7.597762223,mid
ENSG00000257337_AC068888.1,7.597214172,mid
ENSG00000085831_TTC39A,7.596407638,mid
ENSG00000127419_TMEM175,7.5945131,mid
ENSG00000165886_UBTD1,7.59400823,mid
ENSG00000041880_PARP3,7.593369185,mid
ENSG00000138735_PDE5A,7.593131209,mid
ENSG00000175984_DENND2C,7.592038784,mid
ENSG00000186026_ZNF284,7.591975414,mid
ENSG00000186638_KIF24,7.591794127,mid
ENSG00000185220_PGBD2,7.590921549,mid
ENSG00000149743_TRPT1,7.590602632,mid
ENSG00000149809_TM7SF2,7.588589713,mid
ENSG00000254093_PINX1,7.584471727,mid
ENSG00000243279_PRAF2,7.582825975,mid
ENSG00000197062_ZSCAN26,7.58233403,mid
ENSG00000178700_DHFR2,7.58106879,mid
ENSG00000166173_LARP6,7.580998346,mid
ENSG00000187792_ZNF70,7.578340035,mid
ENSG00000126368_NR1D1,7.578108714,mid
ENSG00000165801_ARHGEF40,7.577262189,mid
ENSG00000227403_LINC01806,7.577048512,mid
ENSG00000167705_RILP,7.576769882,mid
ENSG00000135622_SEMA4F,7.576757899,mid
ENSG00000140025_EFCAB11,7.575266385,mid
ENSG00000178585_CTNNBIP1,7.574965769,mid
ENSG00000231721_LINC-PINT,7.574602235,mid
ENSG00000167840_ZNF232,7.570611568,mid
ENSG00000228672_PROB1,7.569260433,mid
ENSG00000175182_FAM131A,7.568065142,mid
ENSG00000273344_PAXIP1-AS1,7.567696386,mid
ENSG00000196081_ZNF724,7.566743787,mid
ENSG00000110002_VWA5A,7.566337062,mid
ENSG00000224870_MRPL20-AS1,7.566059571,mid
ENSG00000159423_ALDH4A1,7.566047055,mid
ENSG00000274512_TBC1D3L,7.565071164,mid
ENSG00000164087_POC1A,7.564368567,mid
ENSG00000013619_MAMLD1,7.563465231,mid
ENSG00000164430_CGAS,7.562719098,mid
ENSG00000261804_AC007342.4,7.560677172,mid
ENSG00000170260_ZNF212,7.558322743,mid
ENSG00000141750_STAC2,7.557850672,mid
ENSG00000170379_TCAF2,7.55777446,mid
ENSG00000197191_CYSRT1,7.557716455,mid
ENSG00000204410_MSH5,7.557417279,mid
ENSG00000101624_CEP76,7.557144631,mid
ENSG00000130475_FCHO1,7.556579024,mid
ENSG00000232434_AJM1,7.556277603,mid
ENSG00000120885_CLU,7.555688385,mid
ENSG00000100629_CEP128,7.554952904,mid
ENSG00000135338_LCA5,7.554918739,mid
ENSG00000179240_GVQW3,7.554695123,mid
ENSG00000100319_ZMAT5,7.554436076,mid
ENSG00000131153_GINS2,7.554216816,mid
ENSG00000142102_PGGHG,7.55299639,mid
ENSG00000186871_ERCC6L,7.552728742,mid
ENSG00000075826_SEC31B,7.552101631,mid
ENSG00000135537_AFG1L,7.552021275,mid
ENSG00000171097_KYAT1,7.55152028,mid
ENSG00000178922_HYI,7.551286522,mid
ENSG00000171488_LRRC8C,7.549636311,mid
ENSG00000064205_CCN5,7.549443099,mid
ENSG00000102384_CENPI,7.549212053,mid
ENSG00000106366_SERPINE1,7.549136126,mid
ENSG00000124370_MCEE,7.548872472,mid
ENSG00000181938_GINS3,7.547888313,mid
ENSG00000135111_TBX3,7.547843616,mid
ENSG00000036672_USP2,7.547499873,mid
ENSG00000111846_GCNT2,7.547427114,mid
ENSG00000196172_ZNF681,7.546790691,mid
ENSG00000260772_AC012321.1,7.542860866,mid
ENSG00000134901_POGLUT2,7.54203948,mid
ENSG00000246273_SBF2-AS1,7.541215754,mid
ENSG00000198346_ZNF813,7.540358048,mid
ENSG00000139173_TMEM117,7.540183349,mid
ENSG00000161647_MPP3,7.539754092,mid
ENSG00000119686_FLVCR2,7.539397138,mid
ENSG00000172613_RAD9A,7.538631933,mid
ENSG00000265817_FSBP,7.538554575,mid
ENSG00000213928_IRF9,7.537802005,mid
ENSG00000197857_ZNF44,7.537715565,mid
ENSG00000243414_TICAM2,7.537469347,mid
ENSG00000172478_MAB21L4,7.535854219,mid
ENSG00000197279_ZNF165,7.534462674,mid
ENSG00000245556_SCAMP1-AS1,7.533886367,mid
ENSG00000119965_C10orf88,7.533404078,mid
ENSG00000110171_TRIM3,7.532774281,mid
ENSG00000084444_FAM234B,7.532659441,mid
ENSG00000259583_AC015712.2,7.531601985,mid
ENSG00000187244_BCAM,7.530040951,mid
ENSG00000188312_CENPP,7.528493912,mid
ENSG00000007944_MYLIP,7.526748372,mid
ENSG00000112511_PHF1,7.526550206,mid
ENSG00000185670_ZBTB3,7.525343041,mid
ENSG00000175592_FOSL1,7.525278002,mid
ENSG00000169087_HSPBAP1,7.524269993,mid
ENSG00000198933_TBKBP1,7.521326858,mid
ENSG00000167487_KLHL26,7.520973766,mid
ENSG00000221909_FAM200A,7.520576478,mid
ENSG00000103021_CCDC113,7.520352975,mid
ENSG00000073910_FRY,7.517650662,mid
ENSG00000047597_XK,7.515648523,mid
ENSG00000156689_GLYATL2,7.515636376,mid
ENSG00000184205_TSPYL2,7.515448446,mid
ENSG00000114670_NEK11,7.515147067,mid
ENSG00000260852_FBXL19-AS1,7.514333232,mid
ENSG00000121775_TMEM39B,7.513781349,mid
ENSG00000151657_KIN,7.513629653,mid
ENSG00000164306_PRIMPOL,7.512348476,mid
ENSG00000152422_XRCC4,7.510927418,mid
ENSG00000235194_PPP1R3E,7.510830327,mid
ENSG00000178096_BOLA1,7.510793906,mid
ENSG00000230724_LINC01001,7.509887161,mid
ENSG00000116117_PARD3B,7.509885312,mid
ENSG00000168765_GSTM4,7.509412786,mid
ENSG00000174951_FUT1,7.509041001,mid
ENSG00000092208_GEMIN2,7.508929093,mid
ENSG00000151623_NR3C2,7.508816047,mid
ENSG00000005001_PRSS22,7.50868493,mid
ENSG00000213638_ADAT3,7.507664251,mid
ENSG00000267534_S1PR2,7.507612386,mid
ENSG00000188959_C9orf152,7.507519756,mid
ENSG00000158286_RNF207,7.507354718,mid
ENSG00000104221_BRF2,7.50668765,mid
ENSG00000151876_FBXO4,7.506608028,mid
ENSG00000160284_SPATC1L,7.505261183,mid
ENSG00000178776_C5orf46,7.503370506,mid
ENSG00000253982_AC100810.1,7.503281856,mid
ENSG00000250312_ZNF718,7.500935596,mid
ENSG00000109674_NEIL3,7.500192062,mid
ENSG00000179965_ZNF771,7.499511424,mid
ENSG00000149929_HIRIP3,7.497153181,mid
ENSG00000242715_CCDC169,7.494854061,mid
ENSG00000256683_ZNF350,7.494419788,mid
ENSG00000231131_LNCAROD,7.493448069,mid
ENSG00000053501_USE1,7.49332379,mid
ENSG00000185019_UBOX5,7.492475512,mid
ENSG00000198157_HMGN5,7.491487885,mid
ENSG00000197128_ZNF772,7.491239311,mid
ENSG00000083750_RRAGB,7.491024785,mid
ENSG00000127946_HIP1,7.489529467,mid
ENSG00000234171_RNASEH1-AS1,7.485691788,mid
ENSG00000175556_LONRF3,7.484749388,mid
ENSG00000196597_ZNF782,7.481942328,mid
ENSG00000165591_FAAH2,7.481473615,mid
ENSG00000152503_TRIM36,7.480323305,mid
ENSG00000107614_TRDMT1,7.479438737,mid
ENSG00000189298_ZKSCAN3,7.47942676,mid
ENSG00000160325_CACFD1,7.476574007,mid
ENSG00000106868_SUSD1,7.476572394,mid
ENSG00000111247_RAD51AP1,7.473930216,mid
ENSG00000186272_ZNF17,7.473592187,mid
ENSG00000001460_STPG1,7.471787333,mid
ENSG00000137720_C11orf1,7.471667744,mid
ENSG00000186153_WWOX,7.471345864,mid
ENSG00000143498_TAF1A,7.471162213,mid
ENSG00000168993_CPLX1,7.469775687,mid
ENSG00000187815_ZFP69,7.468532483,mid
ENSG00000172167_MTBP,7.468443855,mid
ENSG00000112877_CEP72,7.468213653,mid
ENSG00000261167_AC107027.3,7.467384944,mid
ENSG00000173846_PLK3,7.466411669,mid
ENSG00000136869_TLR4,7.46484997,mid
ENSG00000260804_LINC01963,7.461237342,mid
ENSG00000184305_CCSER1,7.46043163,mid
ENSG00000266208_AC080112.1,7.459856199,mid
ENSG00000164002_EXO5,7.459827157,mid
ENSG00000186523_FAM86B1,7.458483033,mid
ENSG00000133111_RFXAP,7.458213499,mid
ENSG00000067221_STOML1,7.457838942,mid
ENSG00000171914_TLN2,7.457740146,mid
ENSG00000197885_NKIRAS1,7.457430395,mid
ENSG00000140463_BBS4,7.457142869,mid
ENSG00000027075_PRKCH,7.457126438,mid
ENSG00000171843_MLLT3,7.456945647,mid
ENSG00000144935_TRPC1,7.456814201,mid
ENSG00000138380_CARF,7.453923954,mid
ENSG00000261799_AC007406.5,7.453576405,mid
ENSG00000130956_HABP4,7.453542541,mid
ENSG00000170915_PAQR8,7.453032786,mid
ENSG00000239523_MYLK-AS1,7.451943748,mid
ENSG00000197951_ZNF71,7.451559097,mid
ENSG00000109220_CHIC2,7.450487979,mid
ENSG00000178878_APOLD1,7.449755133,mid
ENSG00000171806_METTL18,7.449020282,mid
ENSG00000126016_AMOT,7.444760456,mid
ENSG00000135919_SERPINE2,7.443701822,mid
ENSG00000187609_EXD3,7.442308954,mid
ENSG00000014257_ACPP,7.442136042,mid
ENSG00000169951_ZNF764,7.442128152,mid
ENSG00000131771_PPP1R1B,7.441361769,mid
ENSG00000283103_AC010642.2,7.440888298,mid
ENSG00000182118_FAM89A,7.440472693,mid
ENSG00000215068_AC025171.2,7.433341761,mid
ENSG00000162004_CCDC78,7.433038285,mid
ENSG00000278224_PRICKLE4,7.432461277,mid
ENSG00000081041_CXCL2,7.431682128,mid
ENSG00000101104_PABPC1L,7.431638042,mid
ENSG00000107159_CA9,7.431359863,mid
ENSG00000163686_ABHD6,7.429865156,mid
ENSG00000239382_ALKBH6,7.429671777,mid
ENSG00000101298_SNPH,7.429535824,mid
ENSG00000137135_ARHGEF39,7.427356935,mid
ENSG00000172731_LRRC20,7.427149861,mid
ENSG00000105072_C19orf44,7.425878315,mid
ENSG00000197050_ZNF420,7.424416239,mid
ENSG00000183098_GPC6,7.424225441,mid
ENSG00000158717_RNF166,7.424135147,mid
ENSG00000106268_NUDT1,7.423729814,mid
ENSG00000158555_GDPD5,7.422948195,mid
ENSG00000176749_CDK5R1,7.422353013,mid
ENSG00000040608_RTN4R,7.421471157,mid
ENSG00000198624_CCDC69,7.421182272,mid
ENSG00000240204_SMKR1,7.419701251,mid
ENSG00000136854_STXBP1,7.419641857,mid
ENSG00000011021_CLCN6,7.418695328,mid
ENSG00000108423_TUBD1,7.41829484,mid
ENSG00000008128_CDK11A,7.41715419,mid
ENSG00000197978_GOLGA6L9,7.415051335,mid
ENSG00000150456_EEF1AKMT1,7.415025142,mid
ENSG00000161692_DBF4B,7.414815217,mid
ENSG00000112186_CAP2,7.414751041,mid
ENSG00000174446_SNAPC5,7.414585368,mid
ENSG00000135124_P2RX4,7.411070843,mid
ENSG00000151287_TEX30,7.409494851,mid
ENSG00000213903_LTB4R,7.40875453,mid
ENSG00000196812_ZSCAN16,7.40844527,mid
ENSG00000267321_SNHG30,7.405029737,mid
ENSG00000182362_YBEY,7.404944647,mid
ENSG00000102543_CDADC1,7.404806343,mid
ENSG00000189362_NEMP2,7.404135476,mid
ENSG00000188290_HES4,7.403746473,mid
ENSG00000248994_AC124852.1,7.40321567,mid
ENSG00000282508_LINC01002,7.403074972,mid
ENSG00000102781_KATNAL1,7.402458599,mid
ENSG00000260711_AL121839.2,7.400582812,mid
ENSG00000129038_LOXL1,7.39953789,mid
ENSG00000142279_WTIP,7.398350572,mid
ENSG00000204576_PRR3,7.398147953,mid
ENSG00000180425_C11orf71,7.396221393,mid
ENSG00000168016_TRANK1,7.395765163,mid
ENSG00000124743_KLHL31,7.394582161,mid
ENSG00000283199_C13orf46,7.394440075,mid
ENSG00000229989_MIR181A1HG,7.392423029,mid
ENSG00000186665_C17orf58,7.39156125,mid
ENSG00000189042_ZNF567,7.390288868,mid
ENSG00000281026_N4BP2L2-IT2,7.389280164,mid
ENSG00000233757_AC092835.1,7.388962682,mid
ENSG00000109944_JHY,7.388350896,mid
ENSG00000233695_GAS6-AS1,7.386874688,mid
ENSG00000251095_AC093866.1,7.383336329,mid
ENSG00000117242_PINK1-AS,7.38306891,mid
ENSG00000130813_SHFL,7.382314421,mid
ENSG00000093009_CDC45,7.382042743,mid
ENSG00000108733_PEX12,7.379582632,mid
ENSG00000165490_DDIAS,7.3793371,mid
ENSG00000256294_ZNF225,7.378613035,mid
ENSG00000160055_TMEM234,7.378567786,mid
ENSG00000025039_RRAGD,7.377689251,mid
ENSG00000088002_SULT2B1,7.375790036,mid
ENSG00000164236_ANKRD33B,7.374424867,mid
ENSG00000138411_HECW2,7.374296436,mid
ENSG00000174365_SNHG11,7.373927099,mid
ENSG00000224660_SH3BP5-AS1,7.373349055,mid
ENSG00000176371_ZSCAN2,7.372265237,mid
ENSG00000105523_FAM83E,7.37216764,mid
ENSG00000228594_FNDC10,7.371103389,mid
ENSG00000227124_ZNF717,7.370199908,mid
ENSG00000249437_NAIP,7.36902419,mid
ENSG00000237330_RNF223,7.368414552,mid
ENSG00000099330_OCEL1,7.368330659,mid
ENSG00000249709_ZNF564,7.367233704,mid
ENSG00000130775_THEMIS2,7.3666003,mid
ENSG00000197933_ZNF823,7.362409362,mid
ENSG00000143867_OSR1,7.361018934,mid
ENSG00000164741_DLC1,7.360790926,mid
ENSG00000167578_RAB4B,7.360361285,mid
ENSG00000156218_ADAMTSL3,7.359637782,mid
ENSG00000100417_PMM1,7.359293665,mid
ENSG00000167799_NUDT8,7.35918897,mid
ENSG00000183671_GPR1,7.357981049,mid
ENSG00000234602_MCIDAS,7.357384469,mid
ENSG00000105619_TFPT,7.356665709,mid
ENSG00000105866_SP4,7.356390595,mid
ENSG00000120093_HOXB3,7.356199067,mid
ENSG00000189283_FHIT,7.354534973,mid
ENSG00000104983_CCDC61,7.354485942,mid
ENSG00000171970_ZNF57,7.35023818,mid
ENSG00000221944_TIGD1,7.349986226,mid
ENSG00000112425_EPM2A,7.348343201,mid
ENSG00000144134_RABL2A,7.348084087,mid
ENSG00000125735_TNFSF14,7.348057195,mid
ENSG00000179859_RNF227,7.347395376,mid
ENSG00000148225_WDR31,7.345360594,mid
ENSG00000137878_GCOM1,7.344165306,mid
ENSG00000172243_CLEC7A,7.343931754,mid
ENSG00000167523_SPATA33,7.341186344,mid
ENSG00000185453_ZSWIM9,7.339125771,mid
ENSG00000145476_CYP4V2,7.338697441,mid
ENSG00000141682_PMAIP1,7.338596915,mid
ENSG00000128805_ARHGAP22,7.3382646,mid
ENSG00000120370_GORAB,7.337932463,mid
ENSG00000113734_BNIP1,7.337079711,mid
ENSG00000086548_CEACAM6,7.337054183,mid
ENSG00000042317_SPATA7,7.336001324,mid
ENSG00000106123_EPHB6,7.333334422,mid
ENSG00000277991_FP236241.1,7.332462453,mid
ENSG00000133321_PLAAT4,7.331327382,mid
ENSG00000184922_FMNL1,7.329778669,mid
ENSG00000136842_TMOD1,7.329513609,mid
ENSG00000148950_IMMP1L,7.329465194,mid
ENSG00000280693_SH3PXD2A-AS1,7.326948438,mid
ENSG00000180626_ZNF594,7.326910482,mid
ENSG00000205002_AARD,7.325220374,mid
ENSG00000119946_CNNM1,7.324993301,mid
ENSG00000173480_ZNF417,7.323525704,mid
ENSG00000204172_AGAP9,7.322788117,mid
ENSG00000197863_ZNF790,7.322422892,mid
ENSG00000013392_RWDD2A,7.320730546,mid
ENSG00000274349_ZNF658,7.320372824,mid
ENSG00000122507_BBS9,7.318580804,mid
ENSG00000271133_AC004130.2,7.318514465,mid
ENSG00000141642_ELAC1,7.316997948,mid
ENSG00000122862_SRGN,7.316284799,mid
ENSG00000103490_PYCARD,7.315500932,mid
ENSG00000203644_AC083799.1,7.313219826,mid
ENSG00000164308_ERAP2,7.313021176,mid
ENSG00000034533_ASTE1,7.312096089,mid
ENSG00000116717_GADD45A,7.311856491,mid
ENSG00000254901_BORCS8,7.311737501,mid
ENSG00000068971_PPP2R5B,7.311095043,mid
ENSG00000249673_NOP14-AS1,7.309095971,mid
ENSG00000121211_MND1,7.307949639,mid
ENSG00000163898_LIPH,7.307378766,mid
ENSG00000224914_LINC00863,7.30713066,mid
ENSG00000102362_SYTL4,7.306748781,mid
ENSG00000186615_KTN1-AS1,7.305191191,mid
ENSG00000215784_FAM72D,7.304429528,mid
ENSG00000123689_G0S2,7.300156745,mid
ENSG00000263072_ZNF213-AS1,7.299971287,mid
ENSG00000197757_HOXC6,7.299573254,mid
ENSG00000164011_ZNF691,7.299402257,mid
ENSG00000144115_THNSL2,7.298540526,mid
ENSG00000171621_SPSB1,7.298151003,mid
ENSG00000198948_MFAP3L,7.297089789,mid
ENSG00000121903_ZSCAN20,7.295336042,mid
ENSG00000182518_FAM104B,7.295212969,mid
ENSG00000169379_ARL13B,7.295021535,mid
ENSG00000100292_HMOX1,7.294229615,mid
ENSG00000175854_SWI5,7.293631235,mid
ENSG00000286388_AC026748.3,7.292892908,mid
ENSG00000164663_USP49,7.292738242,mid
ENSG00000124882_EREG,7.292668475,mid
ENSG00000237651_C2orf74,7.292123424,mid
ENSG00000155760_FZD7,7.291924967,mid
ENSG00000197275_RAD54B,7.289860228,mid
ENSG00000162650_ATXN7L2,7.289390556,mid
ENSG00000133247_KMT5C,7.288376371,mid
ENSG00000235314_LINC00957,7.288239967,mid
ENSG00000079150_FKBP7,7.287536629,mid
ENSG00000137834_SMAD6,7.286271068,mid
ENSG00000169129_AFAP1L2,7.286224503,mid
ENSG00000079335_CDC14A,7.28562488,mid
ENSG00000179523_EIF3J-DT,7.285081102,mid
ENSG00000167676_PLIN4,7.284469342,mid
ENSG00000260267_AC026471.1,7.282509937,mid
ENSG00000168556_ING2,7.282489508,mid
ENSG00000112357_PEX7,7.282210479,mid
ENSG00000165359_INTS6L,7.281004663,mid
ENSG00000245849_RAD51-AS1,7.279484412,mid
ENSG00000136828_RALGPS1,7.279203688,mid
ENSG00000116691_MIIP,7.279125718,mid
ENSG00000285796_AL162458.1,7.27862176,mid
ENSG00000176809_LRRC37A3,7.278260973,mid
ENSG00000171729_TMEM51,7.277921251,mid
ENSG00000110492_MDK,7.277886859,mid
ENSG00000173275_ZNF449,7.276244989,mid
ENSG00000112276_BVES,7.275760662,mid
ENSG00000105991_HOXA1,7.275472684,mid
ENSG00000198298_ZNF485,7.275226725,mid
ENSG00000131591_C1orf159,7.273421338,mid
ENSG00000260528_FAM157C,7.273385899,mid
ENSG00000160404_TOR2A,7.272570829,mid
ENSG00000105649_RAB3A,7.270947912,mid
ENSG00000168067_MAP4K2,7.270510362,mid
ENSG00000127720_METTL25,7.270144155,mid
ENSG00000253552_HOXA-AS2,7.269838663,mid
ENSG00000162927_PUS10,7.269817949,mid
ENSG00000078401_EDN1,7.267638423,mid
ENSG00000174456_C12orf76,7.267398672,mid
ENSG00000267100_ILF3-DT,7.265355049,mid
ENSG00000183762_KREMEN1,7.264626339,mid
ENSG00000258301_VASH1-AS1,7.264120811,mid
ENSG00000135899_SP110,7.262227933,mid
ENSG00000081665_ZNF506,7.262019344,mid
ENSG00000147118_ZNF182,7.261544944,mid
ENSG00000158050_DUSP2,7.260988951,mid
ENSG00000196408_NOXO1,7.260417988,mid
ENSG00000076662_ICAM3,7.259428571,mid
ENSG00000133250_ZNF414,7.2568655,mid
ENSG00000148803_FUOM,7.256201796,mid
ENSG00000198937_CCDC167,7.256125328,mid
ENSG00000186567_CEACAM19,7.254658647,mid
ENSG00000136867_SLC31A2,7.253673163,mid
ENSG00000170222_ADPRM,7.252076474,mid
ENSG00000176692_FOXC2,7.251930953,mid
ENSG00000188610_FAM72B,7.251415184,mid
ENSG00000243708_PLA2G4B,7.250168488,mid
ENSG00000008311_AASS,7.248741757,mid
ENSG00000277150_F8A3,7.247670072,mid
ENSG00000138134_STAMBPL1,7.247409965,mid
ENSG00000159884_CCDC107,7.247165077,mid
ENSG00000166033_HTRA1,7.244425854,mid
ENSG00000231527_FAM27C,7.244120508,mid
ENSG00000206337_HCP5,7.243815159,mid
ENSG00000168269_FOXI1,7.242186423,mid
ENSG00000185513_L3MBTL1,7.241680484,mid
ENSG00000165338_HECTD2,7.240550072,mid
ENSG00000120647_CCDC77,7.240217539,mid
ENSG00000275221_HIST1H2AK,7.239735539,mid
ENSG00000111199_TRPV4,7.237038909,mid
ENSG00000139631_CSAD,7.23693115,mid
