baseline_mode,baseline_label,condition_label,comparison_id,window,baseline_rank,median,q25,q75,n_genes,time_h,dox,tam,cpt_level
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12664,35.0,-206.0,248.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12665,91.0,-206.0,274.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12666,35.0,-422.0,274.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12667,91.0,-422.0,417.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12668,91.0,-422.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12669,91.0,-206.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12670,154.0,-206.0,435.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12671,154.0,-124.0,435.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12672,91.0,-124.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12673,154.0,-113.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12674,154.0,-39.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12675,154.0,-113.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12676,154.0,-113.0,274.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12677,154.0,-113.0,274.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12678,91.0,-113.0,274.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12679,91.0,-113.0,274.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12680,154.0,-113.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12681,154.0,-113.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12682,154.0,-113.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12683,137.0,-113.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12684,137.0,-113.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12685,154.0,-67.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12686,154.0,-67.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12687,154.0,-56.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12688,154.0,-56.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12689,154.0,-56.0,418.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12690,154.0,-56.0,339.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12691,154.0,-56.0,339.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12692,137.0,-67.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12693,135.0,-113.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12694,137.0,-113.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12695,135.0,-124.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12696,137.0,-113.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12697,137.0,-156.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12698,135.0,-156.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12699,135.0,-157.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12700,135.0,-157.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12701,47.0,-161.0,256.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12702,47.0,-161.0,220.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12703,47.0,-175.0,220.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12704,-56.0,-193.0,216.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12705,-67.0,-193.0,166.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12706,-115.0,-229.0,166.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12707,-115.0,-229.0,155.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12708,-156.0,-256.0,155.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12709,-156.0,-256.0,155.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12710,-157.0,-264.0,135.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12711,-157.0,-264.0,47.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12712,-157.0,-264.0,47.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12713,-157.0,-264.0,47.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12714,-161.0,-278.0,47.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12715,-175.0,-344.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12716,-175.0,-278.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12717,-161.0,-264.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12718,-161.0,-264.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12719,-161.0,-264.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12720,-161.0,-264.0,29.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12721,-175.0,-293.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12722,-175.0,-354.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12723,-175.0,-354.0,-21.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12724,-161.0,-354.0,29.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12725,-130.0,-354.0,155.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12726,-115.0,-354.0,255.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12727,-115.0,-354.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12728,-115.0,-385.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12729,-115.0,-354.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12730,-130.0,-385.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12731,-130.0,-385.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12732,-130.0,-385.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12733,-130.0,-385.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12734,-147.0,-419.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12735,-147.0,-443.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12736,-147.0,-443.0,468.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12737,-147.0,-443.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12738,-147.0,-443.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12739,-147.0,-443.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12740,-147.0,-443.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12741,-47.0,-443.0,309.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12742,29.0,-443.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12743,29.0,-419.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12744,29.0,-419.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12745,44.0,-419.0,498.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12746,44.0,-443.0,498.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12747,44.0,-443.0,498.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12748,44.0,-443.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12749,44.0,-443.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12750,44.0,-443.0,382.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12751,-57.0,-443.0,299.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12752,-57.0,-443.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12753,44.0,-443.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12754,44.0,-443.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12755,44.0,-419.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12756,44.0,-412.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12757,44.0,-412.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12758,63.0,-361.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12759,63.0,-261.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12760,98.0,-167.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12761,98.0,-167.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12762,98.0,-167.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12763,115.0,-167.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12764,124.0,-82.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12765,124.0,-82.0,286.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12766,115.0,-102.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12767,98.0,-167.0,241.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12768,115.0,-102.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12769,98.0,-167.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12770,98.0,-167.0,241.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12771,115.0,-102.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12772,115.0,-167.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12773,129.0,-167.0,260.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12774,115.0,-194.0,252.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12775,129.0,-194.0,252.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12776,129.0,-194.0,252.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12777,98.0,-219.0,241.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12778,98.0,-219.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12779,98.0,-219.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12780,98.0,-219.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12781,98.0,-272.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12782,92.0,-272.0,212.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12783,92.0,-272.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12784,92.0,-357.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12785,39.0,-357.0,212.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12786,39.0,-357.0,212.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12787,39.0,-357.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12788,-17.0,-406.0,212.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12789,-102.0,-425.0,208.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12790,-66.0,-425.0,208.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12791,-17.0,-425.0,212.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12792,-17.0,-425.0,212.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12793,-66.0,-428.0,208.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12794,-17.0,-428.0,208.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12795,-17.0,-428.0,190.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12796,-66.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12797,-17.0,-428.0,190.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12798,-66.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12799,-22.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12800,-66.0,-469.0,120.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12801,-22.0,-469.0,120.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12802,-17.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12803,-22.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12804,-17.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12805,-17.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12806,-17.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12807,-17.0,-439.0,208.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12808,-22.0,-445.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12809,-17.0,-445.0,208.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12810,-22.0,-445.0,208.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12811,-22.0,-445.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12812,-66.0,-469.0,128.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12813,-22.0,-445.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12814,-22.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12815,-22.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12816,-22.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12817,-2.0,-439.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12818,13.0,-339.0,133.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12819,-2.0,-339.0,128.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12820,13.0,-339.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12821,17.0,-253.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12822,17.0,-253.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12823,17.0,-151.0,233.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12824,24.0,-151.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12825,91.0,-123.0,282.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12826,24.0,-151.0,282.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12827,17.0,-253.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12828,17.0,-339.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12829,13.0,-438.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12830,13.0,-438.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12831,99.0,-339.0,282.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12832,99.0,-339.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12833,106.0,-151.0,282.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12834,99.0,-151.0,254.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12835,106.0,-123.0,282.0,17430,24,None_Dox,MYC,None_CPT
matched,24 h Ctrl,24 h Tam,matched::24 h Ctrl__vs__24 h Tam,25,12836,99.0,-151.0,282.0,17430,24,None_Dox,MYC,None_CPT
