gene_id,4 h Ctrl,4 h Tam,4 h D,4 h DT,4D_L_CPT,4DT_L_CPT,4D_H_CPT,4DT_H_CPT,24 h Ctrl,24 h Tam,24 h D,24 h DT,24D_L_CPT,24DT_L_CPT,24D_H_CPT,24DT_H_CPT
ENSG00000001497_LAS1L,9.628309737911913,9.817356872775322,9.580208077526127,9.953496549578617,9.249587484163907,9.687334670280816,9.509601903955545,9.826426166241442,9.622165795935176,9.925961742442189,9.953614571753164,9.99373870541653,10.054788555966862,9.983339747346589,9.290928711041818,9.745959745094591
ENSG00000001561_ENPP4,7.172167543196126,7.205765153600071,7.005796672430094,6.530899898336896,6.440407379768985,6.30436728843919,7.397169885801904,7.510841139731618,7.843592785692607,7.3570831480121495,7.148393433492101,6.247276098878275,6.381914056992983,5.706544730416122,6.063834121111912,5.667929489710129
ENSG00000001617_SEMA3F,10.949503025459885,10.86738903660475,11.151137821116622,10.535153504879398,10.90615324236721,10.522913160145245,11.439115933324825,11.129513898796905,10.820940679144151,10.585857101487745,10.467523224514848,10.803735485384617,10.821284911253057,10.94833475290941,11.10281604566713,11.24009995013809
ENSG00000001629_ANKIB1,11.12044631486299,11.129315502270932,11.048067062867997,11.082748669221079,10.178241237919813,10.36993853975181,11.374195228687363,11.336532181636617,11.160372374382925,11.21084760275658,11.192411192067553,11.194745836354116,10.646705496954546,10.879664628998235,10.977379699428624,11.292487398567133
ENSG00000001630_CYP51A1,13.160011484080552,13.028897717940211,13.079738042864152,13.319991961691246,12.967823634445706,13.112980292809933,13.211356746488384,12.960659934579041,12.539353562338077,12.716038003695779,11.980201104225113,11.691543998332381,12.171096157210819,11.846929989879367,11.155022353869612,10.914544668736438
ENSG00000001631_KRIT1,10.01989588245836,9.955300456345164,9.839215797504561,9.87533470915955,8.560189937250346,8.78819817025746,9.314124264811543,9.433933871930424,9.807748799973258,9.98207737588583,10.092774181722463,10.417494719289664,9.78255851967615,10.244192091747252,10.29368657658639,10.774103186935056
ENSG00000002016_RAD52,7.997582654219993,8.197395118767837,8.095666750429674,8.053614534410741,7.793205635713575,7.703092813346542,6.817620521030726,7.314390373890788,8.273923783539047,8.289644013532122,8.673628079001498,9.61431923872469,8.836846982654084,9.533668026625808,9.654779137946914,10.124062097784687
ENSG00000002330_BAD,9.410041274741864,9.310526504105251,9.705201555287193,9.360607704823327,9.842658109137064,9.408467295265133,10.310293847955172,9.910565459563344,9.526371430143282,9.226150542829465,9.21789511184621,8.854141527874383,9.130815387710822,8.812565694220286,8.750697862261786,8.479238318809578
ENSG00000002549_LAP3,10.626145286558849,10.607157394390338,10.612358651722229,10.613954580426814,10.609429173114382,10.853626403096332,10.640515084910106,10.73290717659409,10.424102001193072,10.474583344693507,10.404804833566864,9.982094231928787,10.442854862851831,9.98942141336681,9.791309015934507,9.21864998997221
ENSG00000002586_CD99,11.370640384518014,11.12653915543272,11.495920697266161,11.240886643279838,11.845773796417859,11.607632444392532,12.404640998421531,12.088329297731661,10.888464545173038,10.958936219413868,11.123974125482029,10.994924005223169,10.892219991696034,10.6469023877173,11.163499356171041,10.653261487506171
ENSG00000002587_HS3ST1,5.8074749188906925,5.1887884278697705,5.521869177050348,6.307247680533278,6.482931134744384,6.346989145827111,5.806092449709574,5.302615124200591,5.843860899704248,4.96469470364484,5.470999450517103,5.331252926738021,7.286714190721696,6.799340476666378,7.016099118962595,5.37187527110369
ENSG00000002726_AOC1,3.0329569327872603,3.1461463394770566,2.8676240468522387,2.6838471779422797,2.8125180045863667,2.647948809364034,3.595131534730676,3.797182431827726,1.8698878682626736,2.047463431186253,1.9125818556699794,2.292091680629693,2.277435148059382,2.4701583889816865,2.0846808693800374,1.2235086343659947
ENSG00000002822_MAD1L1,8.50729887334951,8.453856874295255,8.648696310439458,8.825651482493567,6.502269805801082,6.537046673876799,6.792776628885359,6.803202801143218,8.483863791746877,8.40445803396209,8.763969366603657,9.135123427795548,8.03781836761684,9.037710721140739,9.123548336605417,9.615227112456783
ENSG00000002834_LASP1,12.907816301738903,12.668875229854136,12.969265401337417,12.680430171622977,12.70545485726782,12.410245088814355,13.277292064643131,12.974167351596272,12.739609240372383,12.629808052504027,12.739978188709273,12.430164831711886,12.920681157719258,12.489842875778297,12.172951073779373,11.918552628015116
ENSG00000002919_SNX11,8.286283010089072,8.146418775529757,8.449513460614472,8.342286700509376,9.046613099633912,9.018707502064036,7.6807390183632185,7.688453696492658,8.0406172262385,8.033587667446506,8.08848352355158,8.038982422954655,8.510124283974479,8.292201503680083,8.589047141331081,8.121195133575878
ENSG00000003056_M6PR,11.582697082606106,11.591404491467513,11.523812316535576,11.678663425624404,11.88232752044344,12.112426165931863,11.78451323630571,11.799890819158382,11.440141173155709,11.396810068613629,11.272031975894034,10.997188441759327,11.542550271903167,11.190022492626055,11.22389946794133,10.735645352425845
ENSG00000003137_CYP26B1,6.439195834345576,5.585624941809375,6.471872266459018,5.939906914530904,7.118656049175441,6.890144769644365,7.642682026369833,7.0314848089107596,6.226723099672125,6.408730088955057,6.380590676838866,6.934540098827105,7.205213350991637,7.050104089699546,7.940388673145769,7.466649925264523
