gene_id,x_comparison_id,x_baseline_mode,x_baseline_label,x_condition_label,x_baseline_rank,x_condition_rank,x_rank_shift,x_band,y_comparison_id,y_baseline_mode,y_baseline_label,y_condition_label,y_baseline_rank,y_condition_rank,y_rank_shift,y_band,x_axis_label,y_axis_label
ENSG00000278916_CEP83-DT,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14972,13881,1091,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14912,14328,584,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000285872_AC007240.3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14973,14436,537,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16482,15602,880,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000286205_AC139887.5,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14974,16399,-1425,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14580,13906,674,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000267787_AC027097.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14975,13505,1470,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,13913,14157,-244,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000267127_AC090360.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14976,15717,-741,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14493,14141,352,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000089472_HEPH,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14977,15181,-204,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15138,16687,-1549,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000147166_ITGB1BP2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14978,13970,1008,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,13049,12167,882,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000205090_TMEM240,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14979,14429,550,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14765,14311,454,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000215187_FAM166B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14980,15322,-342,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15395,14262,1133,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000223379_AL391987.3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14981,14758,223,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15460,15182,278,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000231663_COA6-AS1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14982,15971,-989,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14875,15269,-394,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000258904_AL157871.5,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14983,15889,-906,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14797,13896,901,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000261251_Z97055.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14984,14992,-8,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14805,14680,125,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000272505_AC104964.4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14985,14463,522,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14091,13849,242,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000287355_AL451123.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14986,15033,-47,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15414,15562,-148,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000274364_AL110115.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14987,15613,-626,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15846,15088,758,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000229314_ORM1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14988,13765,1223,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15698,17288,-1590,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000167037_SGSM1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14989,14369,620,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15517,15005,512,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000223802_CERS1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14990,14250,740,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14327,14565,-238,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000137285_TUBB2B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14991,14593,398,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14788,14113,675,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000169248_CXCL11,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14992,15059,-67,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15695,15614,81,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000170962_PDGFD,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14993,14509,484,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15643,16611,-968,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000232618_AL355304.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14994,14583,411,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15535,15794,-259,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000272910_AC090425.3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14995,15744,-749,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15744,17188,-1444,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000273275_AC017083.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14996,14919,77,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15068,16103,-1035,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000284523_AC004834.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14997,16337,-1340,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15184,14986,198,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000286579_AC023483.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14998,15024,-26,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14997,15732,-735,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000287284_AC130814.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,14999,16582,-1583,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16547,15667,880,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000111837_MAK,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15000,14715,285,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16231,16564,-333,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000139914_FITM1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15001,14503,498,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14637,14990,-353,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000164867_NOS3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15002,14900,102,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14412,14513,-101,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000174788_PCP2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15003,15543,-540,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15858,14331,1527,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000203985_LDLRAD1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15004,15866,-862,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15644,16675,-1031,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000223935_LGALSL-DT,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15005,14387,618,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15265,15112,153,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000244040_IL12A-AS1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15006,15633,-627,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15048,15656,-608,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000254419_AL139349.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15007,14430,577,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15208,13893,1315,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000254985_RSF1-IT2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15008,15344,-336,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,17000,16328,672,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000257829_AC121757.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15009,15871,-862,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15960,15229,731,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000267532_MIR497HG,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15010,15640,-630,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15628,15774,-146,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000272056_AC013472.3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15011,16261,-1250,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15545,15723,-178,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000272512_AL645608.7,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15012,15473,-461,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14658,13943,715,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000272572_AL138762.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15013,15558,-545,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16051,15166,885,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000154646_TMPRSS15,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15014,13816,1198,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15217,15208,9,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000163467_TSACC,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15015,15353,-338,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15528,16458,-930,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000177494_ZBED2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15016,14795,221,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,13531,14131,-600,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000275557_AC242842.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15017,17130,-2113,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16841,15527,1314,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000254852_NPIPA2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15018,13342,1676,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,13855,13424,431,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000147003_CLTRN,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15019,14928,91,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15556,17003,-1447,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000169083_AR,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15020,16730,-1710,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15945,16672,-727,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000171368_TPPP,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15021,14555,466,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14485,14859,-374,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000185008_ROBO2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15022,15139,-117,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14791,15564,-773,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000189409_MMP23B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15023,14850,173,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14191,13636,555,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000205810_KLRC3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15024,14501,523,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14675,14634,41,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000212743_LINC02656,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15025,15595,-570,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16463,16192,271,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000224020_MIR181A2HG,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15026,15917,-891,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15003,16181,-1178,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000224738_AC099850.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15027,15439,-412,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14422,14318,104,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000232545_AC253536.3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15028,15741,-713,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15703,14351,1352,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000244617_ASPRV1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15029,14669,360,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14959,13702,1257,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000255100_AP003119.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15030,15638,-608,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14988,15101,-113,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000260625_AC026471.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15031,16554,-1523,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16222,16051,171,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000261420_AL022069.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15032,14262,770,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14188,14271,-83,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000269921_AC068620.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15033,14883,150,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15183,15376,-193,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000269961_AC010359.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15034,14659,375,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15197,15808,-611,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000272945_AL356299.2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15035,15536,-501,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14885,15438,-553,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000273141_AP001269.4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15036,15032,4,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16079,15725,354,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000273338_AC103591.3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15037,16134,-1097,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15970,16104,-134,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000277895_AC135279.4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15038,16066,-1028,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16409,16019,390,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000278022_AC118658.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15039,16235,-1196,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14753,14854,-101,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000126860_EVI2A,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15040,14804,236,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15094,15647,-553,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000159784_FAM131B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15041,15319,-278,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14919,16076,-1157,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000163218_PGLYRP4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15042,15509,-467,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,17124,16850,274,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000163491_NEK10,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15043,15548,-505,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14304,15110,-806,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000185519_FAM131C,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15044,14110,934,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14070,15181,-1111,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000204581_ACOXL-AS1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15045,15550,-505,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14966,16464,-1498,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000204767_INSYN2B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15046,15568,-522,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15824,16143,-319,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000228956_SATB1-AS1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15047,16316,-1269,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,16439,16352,87,tail,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000234390_USP27X-AS1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15048,14983,65,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,14531,14638,-107,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000237813_AC002066.1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,15049,15017,32,other,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,15187,14290,897,other,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
