contrast_id	gene_id	baseline_bin	n_methods	spread_iqr	phase
DT_vs_D_4h	ENSG00000094804_CDC6	Non-head	6	2.213743748227112	Early
DT_vs_D_4h	ENSG00000094841_UPRT	Non-head	6	0.08226086349331993	Early
DT_vs_D_4h	ENSG00000094880_CDC23	Non-head	6	0.18982372169601958	Early
DT_vs_D_4h	ENSG00000094914_AAAS	Non-head	6	0.2994692156754428	Early
DT_vs_D_4h	ENSG00000094916_CBX5	Head	6	0.04731639523646147	Early
DT_vs_D_4h	ENSG00000094963_FMO2	Non-head	6	0.6442743929492076	Early
DT_vs_D_4h	ENSG00000094975_SUCO	Non-head	6	0.3887993066303538	Early
DT_vs_D_4h	ENSG00000095002_MSH2	Non-head	6	0.7820669533821152	Early
DT_vs_D_4h	ENSG00000095015_MAP3K1	Non-head	6	0.11950321709796356	Early
DT_vs_D_4h	ENSG00000095059_DHPS	Non-head	6	0.15638783721742375	Early
DT_vs_D_4h	ENSG00000095066_HOOK2	Non-head	6	0.6289273090134486	Early
DT_vs_D_4h	ENSG00000095139_ARCN1	Head	6	0.10120473896095128	Early
DT_vs_D_4h	ENSG00000095203_EPB41L4B	Non-head	6	0.42250704756886914	Early
DT_vs_D_4h	ENSG00000095209_TMEM38B	Non-head	6	0.203958065606324	Early
DT_vs_D_4h	ENSG00000095261_PSMD5	Non-head	6	0.0824598379822401	Early
DT_vs_D_4h	ENSG00000095303_PTGS1	Non-head	6	0.18946725819750565	Early
DT_vs_D_4h	ENSG00000095319_NUP188	Non-head	6	0.19342201746039045	Early
DT_vs_D_4h	ENSG00000095321_CRAT	Non-head	6	1.0144729859713633	Early
DT_vs_D_4h	ENSG00000095370_SH2D3C	Non-head	6	1.1119670277521103	Early
DT_vs_D_4h	ENSG00000095380_NANS	Non-head	6	0.17990331711808472	Early
DT_vs_D_4h	ENSG00000095383_TBC1D2	Non-head	6	0.1232029183643587	Early
DT_vs_D_4h	ENSG00000095397_WHRN	Non-head	6	0.2592709212884438	Early
DT_vs_D_4h	ENSG00000095485_CWF19L1	Non-head	6	0.6459305603853396	Early
DT_vs_D_4h	ENSG00000095539_SEMA4G	Non-head	6	0.49560703036414044	Early
DT_vs_D_4h	ENSG00000095564_BTAF1	Non-head	6	0.16364864695794967	Early
DT_vs_D_4h	ENSG00000095574_IKZF5	Non-head	6	0.22425434064228933	Early
DT_vs_D_4h	ENSG00000095585_BLNK	Non-head	6	0.5888387573134386	Early
DT_vs_D_4h	ENSG00000095587_TLL2	Non-head	6	0.40399044516444904	Early
DT_vs_D_4h	ENSG00000095637_SORBS1	Non-head	6	0.35250450285405865	Early
DT_vs_D_4h	ENSG00000095739_BAMBI	Non-head	6	0.44202295323720364	Early
DT_vs_D_4h	ENSG00000095752_IL11	Non-head	6	0.19092005773754972	Early
DT_vs_D_4h	ENSG00000095787_WAC	Head	6	0.12620350147170134	Early
DT_vs_D_4h	ENSG00000095794_CREM	Non-head	6	0.4901544171191949	Early
DT_vs_D_4h	ENSG00000095906_NUBP2	Non-head	6	0.41994987193866673	Early
DT_vs_D_4h	ENSG00000095932_SMIM24	Non-head	6	0.27185292410435	Early
DT_vs_D_4h	ENSG00000095951_HIVEP1	Non-head	6	0.11354450508397118	Early
DT_vs_D_4h	ENSG00000095970_TREM2	Non-head	6	0.021625406567308922	Early
DT_vs_D_4h	ENSG00000096060_FKBP5	Head	6	0.14657183556585102	Early
DT_vs_D_4h	ENSG00000096063_SRPK1	Head	6	0.5346937604864404	Early
DT_vs_D_4h	ENSG00000096070_BRPF3	Non-head	6	0.9768641474882154	Early
DT_vs_D_4h	ENSG00000096080_MRPS18A	Non-head	6	0.1542163802016584	Early
DT_vs_D_4h	ENSG00000096088_PGC	Non-head	6	0.42263426564141715	Early
DT_vs_D_4h	ENSG00000096092_TMEM14A	Non-head	6	0.46212777867780175	Early
DT_vs_D_4h	ENSG00000096093_EFHC1	Non-head	6	0.3420247633398963	Early
DT_vs_D_4h	ENSG00000096384_HSP90AB1	Head	6	0.10443252456575802	Early
DT_vs_D_4h	ENSG00000096401_CDC5L	Non-head	6	0.27791344488627656	Early
DT_vs_D_4h	ENSG00000096433_ITPR3	Head	6	0.18060440763166152	Early
DT_vs_D_4h	ENSG00000096654_ZNF184	Non-head	6	0.33278851554814404	Early
DT_vs_D_4h	ENSG00000096696_DSP	Head	6	0.6163598412687945	Early
DT_vs_D_4h	ENSG00000096717_SIRT1	Non-head	6	0.32745289946826794	Early
DT_vs_D_4h	ENSG00000096746_HNRNPH3	Non-head	6	0.5042642847607113	Early
DT_vs_D_4h	ENSG00000096872_IFT74	Non-head	6	0.671748053908775	Early
DT_vs_D_4h	ENSG00000096968_JAK2	Non-head	6	0.38190667352819063	Early
DT_vs_D_4h	ENSG00000097007_ABL1	Non-head	6	0.07019560869770117	Early
DT_vs_D_4h	ENSG00000097021_ACOT7	Non-head	6	0.30449547523650455	Early
DT_vs_D_4h	ENSG00000097033_SH3GLB1	Head	6	0.041527517109054335	Early
DT_vs_D_4h	ENSG00000097046_CDC7	Non-head	6	0.19104407257378841	Early
DT_vs_D_4h	ENSG00000097096_SYDE2	Non-head	6	0.2811605029504749	Early
DT_vs_D_4h	ENSG00000099139_PCSK5	Non-head	6	0.06730971802731067	Early
DT_vs_D_4h	ENSG00000099194_SCD	Head	6	0.1395339396034585	Early
DT_vs_D_4h	ENSG00000099203_TMED1	Non-head	6	0.5324158899311647	Early
DT_vs_D_4h	ENSG00000099204_ABLIM1	Head	6	0.06397785650850651	Early
DT_vs_D_4h	ENSG00000099219_ERMP1	Head	6	0.18304913437629078	Early
DT_vs_D_4h	ENSG00000099246_RAB18	Non-head	6	0.09450046308799587	Early
DT_vs_D_4h	ENSG00000099250_NRP1	Non-head	6	0.8955745770699248	Early
DT_vs_D_4h	ENSG00000099256_PRTFDC1	Non-head	6	0.4358832459698925	Early
DT_vs_D_4h	ENSG00000099260_PALMD	Non-head	6	1.1507489429119837	Early
DT_vs_D_4h	ENSG00000099282_TSPAN15	Non-head	6	0.08334882311990624	Early
DT_vs_D_4h	ENSG00000099284_H2AFY2	Non-head	6	0.2266941956827307	Early
DT_vs_D_4h	ENSG00000099290_WASHC2A	Non-head	6	0.5556592221474737	Early
DT_vs_D_4h	ENSG00000099308_MAST3	Non-head	6	0.5321269449153666	Early
DT_vs_D_4h	ENSG00000099326_MZF1	Non-head	6	0.0819233392711669	Early
DT_vs_D_4h	ENSG00000099330_OCEL1	Non-head	6	0.41053145873761476	Early
DT_vs_D_4h	ENSG00000099331_MYO9B	Non-head	6	0.41888216586414534	Early
DT_vs_D_4h	ENSG00000099337_KCNK6	Non-head	6	0.3622276667319173	Early
DT_vs_D_4h	ENSG00000099338_CATSPERG	Non-head	6	0.14973165936714145	Early
DT_vs_D_4h	ENSG00000099341_PSMD8	Non-head	6	0.1368101237437911	Early
DT_vs_D_4h	ENSG00000099364_FBXL19	Non-head	6	0.755765606849292	Early
DT_vs_D_4h	ENSG00000099365_STX1B	Non-head	6	0.30964690229445746	Early
DT_vs_D_4h	ENSG00000099377_HSD3B7	Non-head	6	0.45360017926167884	Early
DT_vs_D_4h	ENSG00000099381_SETD1A	Non-head	6	0.10170262335285918	Early
DT_vs_D_4h	ENSG00000099385_BCL7C	Non-head	6	0.1664129784466668	Early
DT_vs_D_4h	ENSG00000099617_EFNA2	Non-head	6	0.35315757047733537	Early
DT_vs_D_4h	ENSG00000099622_CIRBP	Non-head	6	0.7622417340743357	Early
DT_vs_D_4h	ENSG00000099624_ATP5F1D	Head	6	0.34662458530601425	Early
DT_vs_D_4h	ENSG00000099625_CBARP	Non-head	6	0.2406661966169874	Early
DT_vs_D_4h	ENSG00000099783_HNRNPM	Head	6	0.41397848509359114	Early
DT_vs_D_4h	ENSG00000099785_MARCH2	Non-head	6	0.3483847789810187	Early
DT_vs_D_4h	ENSG00000099795_NDUFB7	Non-head	6	0.05386002628359632	Early
DT_vs_D_4h	ENSG00000099797_TECR	Head	6	0.41101730662360664	Early
DT_vs_D_4h	ENSG00000099800_TIMM13	Non-head	6	0.11864220199234082	Early
DT_vs_D_4h	ENSG00000099804_CDC34	Non-head	6	0.6866992834004234	Early
DT_vs_D_4h	ENSG00000099812_MISP	Non-head	6	0.3347575825535587	Early
DT_vs_D_4h	ENSG00000099814_CEP170B	Head	6	0.6183927488398346	Early
DT_vs_D_4h	ENSG00000099817_POLR2E	Head	6	0.12356360019215816	Early
DT_vs_D_4h	ENSG00000099821_POLRMT	Non-head	6	0.159010064542208	Early
DT_vs_D_4h	ENSG00000099822_HCN2	Non-head	6	0.19984632561192506	Early
DT_vs_D_4h	ENSG00000099840_IZUMO4	Non-head	6	0.5882597919560342	Early
DT_vs_D_4h	ENSG00000099849_RASSF7	Non-head	6	0.7745220051461862	Early
DT_vs_D_4h	ENSG00000099860_GADD45B	Non-head	6	0.6922109513815772	Early
DT_vs_D_4h	ENSG00000099866_MADCAM1	Non-head	6	0.3293469079381159	Early
DT_vs_D_4h	ENSG00000099875_MKNK2	Head	6	1.304807045430838	Early
DT_vs_D_4h	ENSG00000099889_ARVCF	Non-head	6	0.21472046854396454	Early
DT_vs_D_4h	ENSG00000099899_TRMT2A	Non-head	6	0.29110392801961815	Early
DT_vs_D_4h	ENSG00000099901_RANBP1	Non-head	6	0.43130057830562807	Early
DT_vs_D_4h	ENSG00000099904_ZDHHC8	Non-head	6	0.28174197024634284	Early
DT_vs_D_4h	ENSG00000099910_KLHL22	Non-head	6	0.11847792605155741	Early
DT_vs_D_4h	ENSG00000099917_MED15	Non-head	6	0.13627679660518607	Early
DT_vs_D_4h	ENSG00000099937_SERPIND1	Non-head	6	0.44222631610555163	Early
DT_vs_D_4h	ENSG00000099940_SNAP29	Non-head	6	0.021019458757814396	Early
DT_vs_D_4h	ENSG00000099942_CRKL	Non-head	6	0.29707576043792394	Early
DT_vs_D_4h	ENSG00000099949_LZTR1	Non-head	6	0.04060304702547313	Early
DT_vs_D_4h	ENSG00000099953_MMP11	Non-head	6	0.41763388520053313	Early
DT_vs_D_4h	ENSG00000099956_SMARCB1	Non-head	6	0.41807944104081163	Early
DT_vs_D_4h	ENSG00000099957_P2RX6	Non-head	6	0.4165781136530565	Early
DT_vs_D_4h	ENSG00000099968_BCL2L13	Non-head	6	0.3475519462376172	Early
DT_vs_D_4h	ENSG00000099974_DDTL	Non-head	6	0.501033289920245	Early
DT_vs_D_4h	ENSG00000099977_DDT	Non-head	6	0.08020410924474142	Early
DT_vs_D_4h	ENSG00000099991_CABIN1	Non-head	6	0.466925383359991	Early
DT_vs_D_4h	ENSG00000099992_TBC1D10A	Non-head	6	0.9167581411158334	Early
DT_vs_D_4h	ENSG00000099994_SUSD2	Non-head	6	0.8905245224366429	Early
DT_vs_D_4h	ENSG00000099995_SF3A1	Head	6	0.12045549416761694	Early
DT_vs_D_4h	ENSG00000099998_GGT5	Non-head	6	0.389392911902953	Early
DT_vs_D_4h	ENSG00000099999_RNF215	Non-head	6	0.5327209321328717	Early
DT_vs_D_4h	ENSG00000100003_SEC14L2	Non-head	6	0.2635416156400756	Early
DT_vs_D_4h	ENSG00000100014_SPECC1L	Non-head	6	0.3041335204509328	Early
DT_vs_D_4h	ENSG00000100023_PPIL2	Non-head	6	0.39368351824915365	Early
DT_vs_D_4h	ENSG00000100027_YPEL1	Non-head	6	0.2944020635316186	Early
DT_vs_D_4h	ENSG00000100028_SNRPD3	Non-head	6	0.07896851203527883	Early
DT_vs_D_4h	ENSG00000100029_PES1	Head	6	0.8519598005388389	Early
DT_vs_D_4h	ENSG00000100030_MAPK1	Head	6	0.12406419487092685	Early
DT_vs_D_4h	ENSG00000100031_GGT1	Non-head	6	0.39150600451532436	Early
DT_vs_D_4h	ENSG00000100033_PRODH	Non-head	6	0.5422447150279752	Early
DT_vs_D_4h	ENSG00000100034_PPM1F	Non-head	6	0.100612380547346	Early
DT_vs_D_4h	ENSG00000100036_SLC35E4	Non-head	6	0.06749046721468255	Early
DT_vs_D_4h	ENSG00000100038_TOP3B	Non-head	6	0.397779217352589	Early
DT_vs_D_4h	ENSG00000100053_CRYBB3	Non-head	6	0.5114108678923833	Early
DT_vs_D_4h	ENSG00000100055_CYTH4	Non-head	6	0.22818519167655443	Early
DT_vs_D_4h	ENSG00000100056_ESS2	Non-head	6	0.5742502043335102	Early
DT_vs_D_4h	ENSG00000100060_MFNG	Non-head	6	0.3998007363543802	Early
DT_vs_D_4h	ENSG00000100065_CARD10	Non-head	6	0.07383511912765117	Early
DT_vs_D_4h	ENSG00000100068_LRP5L	Non-head	6	0.376974747459715	Early
DT_vs_D_4h	ENSG00000100075_SLC25A1	Head	6	0.2078387074873771	Early
DT_vs_D_4h	ENSG00000100077_GRK3	Non-head	6	0.3505618592264679	Early
DT_vs_D_4h	ENSG00000100083_GGA1	Non-head	6	0.22863278661578967	Early
DT_vs_D_4h	ENSG00000100084_HIRA	Non-head	6	0.46354060435051214	Early
DT_vs_D_4h	ENSG00000100092_SH3BP1	Non-head	6	0.0818631244123098	Early
DT_vs_D_4h	ENSG00000100097_LGALS1	Head	6	0.711809952005799	Early
DT_vs_D_4h	ENSG00000100099_HPS4	Non-head	6	0.3765890198295436	Early
DT_vs_D_4h	ENSG00000100100_PIK3IP1	Non-head	6	0.38168560935537954	Early
DT_vs_D_4h	ENSG00000100104_SRRD	Non-head	6	0.8183441630176669	Early
DT_vs_D_4h	ENSG00000100105_PATZ1	Non-head	6	0.4343505282175291	Early
DT_vs_D_4h	ENSG00000100106_TRIOBP	Non-head	6	0.21774866380698477	Early
DT_vs_D_4h	ENSG00000100109_TFIP11	Non-head	6	0.22139052558764905	Early
DT_vs_D_4h	ENSG00000100116_GCAT	Non-head	6	0.07790622482097403	Early
DT_vs_D_4h	ENSG00000100124_ANKRD54	Non-head	6	0.17909025324861347	Early
DT_vs_D_4h	ENSG00000100129_EIF3L	Head	6	0.12128063990493376	Early
DT_vs_D_4h	ENSG00000100138_SNU13	Non-head	6	0.5631761099658592	Early
DT_vs_D_4h	ENSG00000100139_MICALL1	Head	6	0.89889737355681	Early
DT_vs_D_4h	ENSG00000100142_POLR2F	Non-head	6	0.11170983890212549	Early
DT_vs_D_4h	ENSG00000100147_CCDC134	Non-head	6	0.24125376151056088	Early
DT_vs_D_4h	ENSG00000100150_DEPDC5	Non-head	6	0.01691751331271178	Early
DT_vs_D_4h	ENSG00000100151_PICK1	Non-head	6	0.09252968481851398	Early
DT_vs_D_4h	ENSG00000100162_CENPM	Non-head	6	0.17267007288366115	Early
DT_vs_D_4h	ENSG00000100167_SEPTIN3	Non-head	6	0.061457657210313696	Early
DT_vs_D_4h	ENSG00000100170_SLC5A1	Non-head	6	0.1407512564937865	Early
DT_vs_D_4h	ENSG00000100196_KDELR3	Non-head	6	0.06100245848866814	Early
DT_vs_D_4h	ENSG00000100197_CYP2D6	Non-head	6	0.15234374391435562	Early
DT_vs_D_4h	ENSG00000100201_DDX17	Head	6	0.05250722683650626	Early
DT_vs_D_4h	ENSG00000100206_DMC1	Non-head	6	0.3580467762042383	Early
DT_vs_D_4h	ENSG00000100207_TCF20	Non-head	6	0.6706604346037193	Early
DT_vs_D_4h	ENSG00000100209_HSCB	Non-head	6	0.36614699633042513	Early
DT_vs_D_4h	ENSG00000100211_CBY1	Non-head	6	0.3893094975021424	Early
DT_vs_D_4h	ENSG00000100216_TOMM22	Non-head	6	0.28532405934933747	Early
DT_vs_D_4h	ENSG00000100219_XBP1	Head	6	0.39731140386222785	Early
DT_vs_D_4h	ENSG00000100220_RTCB	Non-head	6	0.12370594354503522	Early
DT_vs_D_4h	ENSG00000100221_JOSD1	Non-head	6	0.2660166135421207	Early
DT_vs_D_4h	ENSG00000100225_FBXO7	Non-head	6	0.5616126276698642	Early
DT_vs_D_4h	ENSG00000100226_GTPBP1	Non-head	6	0.17926562512267	Early
DT_vs_D_4h	ENSG00000100227_POLDIP3	Non-head	6	0.45809626761886457	Early
DT_vs_D_4h	ENSG00000100228_RAB36	Non-head	6	0.27556220843883317	Early
DT_vs_D_4h	ENSG00000100234_TIMP3	Non-head	6	0.341617988986489	Early
DT_vs_D_4h	ENSG00000100239_PPP6R2	Non-head	6	0.6709151416044423	Early
DT_vs_D_4h	ENSG00000100241_SBF1	Head	6	0.1308870134868768	Early
DT_vs_D_4h	ENSG00000100242_SUN2	Head	6	1.1021479810147006	Early
DT_vs_D_4h	ENSG00000100243_CYB5R3	Head	6	0.502166474420052	Early
DT_vs_D_4h	ENSG00000100246_DNAL4	Non-head	6	0.717305730018662	Early
DT_vs_D_4h	ENSG00000100258_LMF2	Non-head	6	0.5701663826648884	Early
DT_vs_D_4h	ENSG00000100263_RHBDD3	Non-head	6	0.09532929987815919	Early
DT_vs_D_4h	ENSG00000100266_PACSIN2	Non-head	6	0.6931024558687695	Early
DT_vs_D_4h	ENSG00000100271_TTLL1	Non-head	6	0.12121286526037842	Early
DT_vs_D_4h	ENSG00000100276_RASL10A	Non-head	6	0.5384958973813665	Early
DT_vs_D_4h	ENSG00000100280_AP1B1	Head	6	0.39745161533639806	Early
DT_vs_D_4h	ENSG00000100281_HMGXB4	Non-head	6	0.4281386326922978	Early
DT_vs_D_4h	ENSG00000100284_TOM1	Non-head	6	1.0917514698941884	Early
DT_vs_D_4h	ENSG00000100288_CHKB	Non-head	6	0.4431304627112097	Early
DT_vs_D_4h	ENSG00000100290_BIK	Non-head	6	0.24245480077963877	Early
DT_vs_D_4h	ENSG00000100292_HMOX1	Non-head	6	0.4395111080106817	Early
DT_vs_D_4h	ENSG00000100294_MCAT	Non-head	6	0.9181951560946042	Early
DT_vs_D_4h	ENSG00000100296_THOC5	Non-head	6	0.33999906260336754	Early
DT_vs_D_4h	ENSG00000100297_MCM5	Non-head	6	0.8230249611990286	Early
DT_vs_D_4h	ENSG00000100298_APOBEC3H	Non-head	6	0.26298879913957407	Early
DT_vs_D_4h	ENSG00000100299_ARSA	Non-head	6	0.6173395444435736	Early
DT_vs_D_4h	ENSG00000100300_TSPO	Head	6	0.25519186547495587	Early
DT_vs_D_4h	ENSG00000100302_RASD2	Non-head	6	0.4425940427771189	Early
DT_vs_D_4h	ENSG00000100304_TTLL12	Head	6	0.28007784398312063	Early
DT_vs_D_4h	ENSG00000100307_CBX7	Non-head	6	0.1963912799588695	Early
DT_vs_D_4h	ENSG00000100311_PDGFB	Non-head	6	0.14223518780544986	Early
DT_vs_D_4h	ENSG00000100316_RPL3	Head	6	0.4375874941718593	Early
DT_vs_D_4h	ENSG00000100319_ZMAT5	Non-head	6	0.27663635122158714	Early
DT_vs_D_4h	ENSG00000100320_RBFOX2	Head	6	0.06073491159767386	Early
DT_vs_D_4h	ENSG00000100321_SYNGR1	Non-head	6	0.4717743923257764	Early
DT_vs_D_4h	ENSG00000100324_TAB1	Non-head	6	0.20723243981391415	Early
DT_vs_D_4h	ENSG00000100325_ASCC2	Non-head	6	0.6463068760408822	Early
DT_vs_D_4h	ENSG00000100330_MTMR3	Non-head	6	0.888916924121219	Early
DT_vs_D_4h	ENSG00000100335_MIEF1	Non-head	6	0.3284632495901548	Early
DT_vs_D_4h	ENSG00000100342_APOL1	Non-head	6	0.4314725416596493	Early
DT_vs_D_4h	ENSG00000100344_PNPLA3	Non-head	6	0.3463068002966341	Early
DT_vs_D_4h	ENSG00000100345_MYH9	Head	6	0.2106971164064222	Early
DT_vs_D_4h	ENSG00000100347_SAMM50	Non-head	6	0.3580224556573778	Early
DT_vs_D_4h	ENSG00000100348_TXN2	Non-head	6	0.07268266812688329	Early
DT_vs_D_4h	ENSG00000100350_FOXRED2	Non-head	6	0.21530947475616974	Early
DT_vs_D_4h	ENSG00000100353_EIF3D	Head	6	0.21568053792834463	Early
DT_vs_D_4h	ENSG00000100354_TNRC6B	Head	6	0.27506608380961817	Early
DT_vs_D_4h	ENSG00000100359_SGSM3	Non-head	6	0.6479270961974507	Early
DT_vs_D_4h	ENSG00000100360_IFT27	Non-head	6	0.16344218617317774	Early
DT_vs_D_4h	ENSG00000100364_KIAA0930	Non-head	6	0.31951446332187383	Early
DT_vs_D_4h	ENSG00000100365_NCF4	Non-head	6	0.3558614682993082	Early
DT_vs_D_4h	ENSG00000100372_SLC25A17	Non-head	6	0.07875148354543693	Early
DT_vs_D_4h	ENSG00000100376_FAM118A	Non-head	6	0.27721535395322494	Early
DT_vs_D_4h	ENSG00000100379_KCTD17	Non-head	6	0.33573232336392256	Early
DT_vs_D_4h	ENSG00000100380_ST13	Head	6	0.08150770892576718	Early
DT_vs_D_4h	ENSG00000100387_RBX1	Non-head	6	0.36428114303879877	Early
DT_vs_D_4h	ENSG00000100393_EP300	Head	6	0.3799422074317996	Early
DT_vs_D_4h	ENSG00000100395_L3MBTL2	Non-head	6	0.20724907028574036	Early
DT_vs_D_4h	ENSG00000100399_CHADL	Non-head	6	0.4246948537098645	Early
DT_vs_D_4h	ENSG00000100401_RANGAP1	Head	6	0.7695646705500212	Early
DT_vs_D_4h	ENSG00000100403_ZC3H7B	Head	6	0.3688418310657031	Early
DT_vs_D_4h	ENSG00000100410_PHF5A	Non-head	6	0.9094347625230554	Early
DT_vs_D_4h	ENSG00000100412_ACO2	Head	6	0.2998924434802934	Early
DT_vs_D_4h	ENSG00000100413_POLR3H	Non-head	6	0.4371402329442331	Early
DT_vs_D_4h	ENSG00000100416_TRMU	Non-head	6	0.3451822551124518	Early
DT_vs_D_4h	ENSG00000100417_PMM1	Non-head	6	0.2070952533127628	Early
DT_vs_D_4h	ENSG00000100418_DESI1	Non-head	6	0.2543100362425732	Early
DT_vs_D_4h	ENSG00000100422_CERK	Non-head	6	0.3606155690916809	Early
DT_vs_D_4h	ENSG00000100425_BRD1	Non-head	6	0.1782106944235352	Early
DT_vs_D_4h	ENSG00000100426_ZBED4	Non-head	6	0.349421078653407	Early
DT_vs_D_4h	ENSG00000100429_HDAC10	Non-head	6	0.20231758223866425	Early
DT_vs_D_4h	ENSG00000100439_ABHD4	Non-head	6	0.5857353266316154	Early
DT_vs_D_4h	ENSG00000100441_KHNYN	Non-head	6	0.5380865047301908	Early
DT_vs_D_4h	ENSG00000100442_FKBP3	Non-head	6	0.17293868443296123	Early
DT_vs_D_4h	ENSG00000100445_SDR39U1	Non-head	6	0.2238794029162271	Early
DT_vs_D_4h	ENSG00000100461_RBM23	Non-head	6	0.171785401578318	Early
DT_vs_D_4h	ENSG00000100462_PRMT5	Non-head	6	0.7885982689430064	Early
DT_vs_D_4h	ENSG00000100478_AP4S1	Non-head	6	0.09341988045024985	Early
DT_vs_D_4h	ENSG00000100479_POLE2	Non-head	6	0.8414663021078537	Early
DT_vs_D_4h	ENSG00000100483_VCPKMT	Non-head	6	0.2854173366755208	Early
DT_vs_D_4h	ENSG00000100485_SOS2	Non-head	6	0.8927879710479396	Early
DT_vs_D_4h	ENSG00000100490_CDKL1	Non-head	6	0.48351755283525777	Early
DT_vs_D_4h	ENSG00000100503_NIN	Non-head	6	0.4069101990322651	Early
DT_vs_D_4h	ENSG00000100504_PYGL	Head	6	0.12353759734823744	Early
DT_vs_D_4h	ENSG00000100505_TRIM9	Non-head	6	0.37883787859385476	Early
DT_vs_D_4h	ENSG00000100519_PSMC6	Non-head	6	0.03712741364839112	Early
DT_vs_D_4h	ENSG00000100522_GNPNAT1	Head	6	0.8601218595783453	Early
DT_vs_D_4h	ENSG00000100523_DDHD1	Non-head	6	0.5927344024928229	Early
DT_vs_D_4h	ENSG00000100526_CDKN3	Non-head	6	0.052607673228241	Early
DT_vs_D_4h	ENSG00000100528_CNIH1	Head	6	0.059377393448806104	Early
DT_vs_D_4h	ENSG00000100532_CGRRF1	Non-head	6	0.016972556186480296	Early
DT_vs_D_4h	ENSG00000100554_ATP6V1D	Non-head	6	0.054830599283826054	Early
DT_vs_D_4h	ENSG00000100558_PLEK2	Non-head	6	0.8387666325524668	Early
DT_vs_D_4h	ENSG00000100564_PIGH	Non-head	6	0.07451476241063115	Early
DT_vs_D_4h	ENSG00000100567_PSMA3	Non-head	6	0.014975100120052407	Early
DT_vs_D_4h	ENSG00000100568_VTI1B	Non-head	6	0.07884316181661935	Early
DT_vs_D_4h	ENSG00000100575_TIMM9	Non-head	6	0.2957460956620239	Early
DT_vs_D_4h	ENSG00000100577_GSTZ1	Non-head	6	0.09172096392442108	Early
DT_vs_D_4h	ENSG00000100578_KIAA0586	Non-head	6	0.24108212749631353	Early
DT_vs_D_4h	ENSG00000100580_TMED8	Non-head	6	0.7321853324113828	Early
DT_vs_D_4h	ENSG00000100583_SAMD15	Non-head	6	0.1254052001678043	Early
DT_vs_D_4h	ENSG00000100591_AHSA1	Non-head	6	0.9273946132709899	Early
DT_vs_D_4h	ENSG00000100592_DAAM1	Non-head	6	0.5617557638172288	Early
DT_vs_D_4h	ENSG00000100596_SPTLC2	Head	6	0.14864317949321815	Early
DT_vs_D_4h	ENSG00000100599_RIN3	Non-head	6	0.33611465877893	Early
DT_vs_D_4h	ENSG00000100600_LGMN	Non-head	6	0.18469401861602397	Early
DT_vs_D_4h	ENSG00000100601_ALKBH1	Non-head	6	0.37388265536369314	Early
DT_vs_D_4h	ENSG00000100603_SNW1	Non-head	6	0.1655854664053774	Early
DT_vs_D_4h	ENSG00000100605_ITPK1	Head	6	0.12423944716204738	Early
DT_vs_D_4h	ENSG00000100612_DHRS7	Non-head	6	0.07948733547827502	Early
DT_vs_D_4h	ENSG00000100614_PPM1A	Non-head	6	0.19063753101296066	Early
DT_vs_D_4h	ENSG00000100625_SIX4	Non-head	6	0.11508957785256801	Early
DT_vs_D_4h	ENSG00000100629_CEP128	Non-head	6	0.4155693882259339	Early
DT_vs_D_4h	ENSG00000100632_ERH	Non-head	6	0.15329823937527431	Early
DT_vs_D_4h	ENSG00000100644_HIF1A	Head	6	0.0786807761914728	Early
DT_vs_D_4h	ENSG00000100647_SUSD6	Non-head	6	0.6496256704840546	Early
DT_vs_D_4h	ENSG00000100650_SRSF5	Head	6	0.38660224356917017	Early
DT_vs_D_4h	ENSG00000100664_EIF5	Head	6	0.17905904228514036	Early
DT_vs_D_4h	ENSG00000100697_DICER1	Non-head	6	1.0876139345594324	Early
DT_vs_D_4h	ENSG00000100711_ZFYVE21	Non-head	6	0.10819579389708478	Early
DT_vs_D_4h	ENSG00000100714_MTHFD1	Head	6	0.313328336656572	Early
DT_vs_D_4h	ENSG00000100722_ZC3H14	Non-head	6	0.20782107922295756	Early
DT_vs_D_4h	ENSG00000100726_TELO2	Non-head	6	0.028220698570548534	Early
DT_vs_D_4h	ENSG00000100731_PCNX1	Non-head	6	0.07694358127556872	Early
DT_vs_D_4h	ENSG00000100739_BDKRB1	Non-head	6	0.3438891512762298	Early
DT_vs_D_4h	ENSG00000100744_GSKIP	Non-head	6	0.17402305636260368	Early
DT_vs_D_4h	ENSG00000100749_VRK1	Non-head	6	0.9242345727191421	Early
DT_vs_D_4h	ENSG00000100764_PSMC1	Non-head	6	0.3749244158067787	Early
DT_vs_D_4h	ENSG00000100767_PAPLN	Non-head	6	0.25161780295998915	Early
DT_vs_D_4h	ENSG00000100784_RPS6KA5	Non-head	6	0.10679203231033754	Early
DT_vs_D_4h	ENSG00000100796_PPP4R3A	Non-head	6	0.31352521915177856	Early
DT_vs_D_4h	ENSG00000100802_C14orf93	Non-head	6	0.47492429017180016	Early
DT_vs_D_4h	ENSG00000100804_PSMB5	Non-head	6	0.4908609148158435	Early
DT_vs_D_4h	ENSG00000100811_YY1	Head	6	0.5421174968433935	Early
DT_vs_D_4h	ENSG00000100813_ACIN1	Head	6	0.33138602409767987	Early
DT_vs_D_4h	ENSG00000100814_CCNB1IP1	Non-head	6	0.0870518989027726	Early
DT_vs_D_4h	ENSG00000100815_TRIP11	Non-head	6	0.09549412254402931	Early
