gene_id	contrast_id	method_raw	method	signed_effect	signed_score_input	baseline_expression	pval	padj	direction_input	method_note	direction_input_norm	q_for_score	has_q	sig_from_q	sig_from_direction_only	sig	direction	neglog10	signed_score	score_for_agreement
ENSG00000163746_PLSCR2	DT_vs_D_24h	DESeq2	DESeq2	0.8624903454621845	0.5335542670215802	-1.6071118941650533	0.2927155087506843	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2927155087506843	TRUE	FALSE	FALSE	FALSE	NS	0.5335542670215802	0.5335542670215802	0.5241530155435564
ENSG00000168615_ADAM9	DT_vs_D_24h	DESeq2	DESeq2	-0.3696516068832393	-5.6094410034147275	8.287824417926831	1.9433451161786265e-7	2.457870497114145e-6	NA	DESeq2 native; rounded RSEM expected counts	NA	2.457870497114145e-6	TRUE	FALSE	FALSE	FALSE	NS	5.6094410034147275	-5.6094410034147275	-1.9115180623832704
ENSG00000268584_AC073389.1	DT_vs_D_24h	DESeq2	DESeq2	0.8296955578331406	0.7947418423437347	-0.09024447855611648	0.08009238525889228	0.16041986911081685	NA	DESeq2 native; rounded RSEM expected counts	NA	0.16041986911081685	TRUE	FALSE	FALSE	FALSE	NS	0.7947418423437347	0.7947418423437347	0.7099429261801206
ENSG00000146221_TCTE1	DT_vs_D_24h	DESeq2	DESeq2	0.5638660421058521	NA	-4.09668853354319	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.5456410816350424
ENSG00000198814_GK	DT_vs_D_24h	DESeq2	DESeq2	-0.5029712203528772	-1.3852085939603154	3.05740388879783	0.01519042438040066	0.04118996339833032	NA	DESeq2 native; rounded RSEM expected counts	NA	0.04118996339833032	TRUE	FALSE	FALSE	FALSE	NS	1.3852085939603154	-1.3852085939603154	-0.9747959163702445
ENSG00000011143_MKS1	DT_vs_D_24h	DESeq2	DESeq2	0.20137994582733643	0.5838141132755674	3.99504495990183	0.15102344155047076	0.2607269274602286	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2607269274602286	TRUE	FALSE	FALSE	FALSE	NS	0.5838141132755674	0.5838141132755674	0.5592941505271757
ENSG00000198160_MIER1	DT_vs_D_24h	DESeq2	DESeq2	-0.5505643297671251	-7.584559855770152	6.25743589028377	1.0904509394366087e-9	2.6027960814777963e-8	NA	DESeq2 native; rounded RSEM expected counts	NA	2.6027960814777963e-8	TRUE	FALSE	FALSE	FALSE	NS	7.584559855770152	-7.584559855770152	-2.2810188379209517
ENSG00000280036_AC020661.4	DT_vs_D_24h	DESeq2	DESeq2	0.01574899346932211	0.00620849854536881	0.2512125927296184	0.9764226895644612	0.9858061006524472	NA	DESeq2 native; rounded RSEM expected counts	NA	0.9858061006524472	TRUE	FALSE	FALSE	FALSE	NS	0.006208498545368813	0.00620849854536881	-0.041789297816453796
ENSG00000253372_AC016405.1	DT_vs_D_24h	DESeq2	DESeq2	0.5810994661039799	NA	-3.08315895638504	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.5575293584786271
ENSG00000111348_ARHGDIB	DT_vs_D_24h	DESeq2	DESeq2	-0.5389495856356501	-4.907164722641126	5.546981827000263	1.244951644138986e-6	1.2383268150720404e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	1.2383268150720404e-5	TRUE	FALSE	FALSE	FALSE	NS	4.907164722641126	-4.907164722641126	-1.7791501640459761
ENSG00000233967_AL359715.1	DT_vs_D_24h	DESeq2	DESeq2	0.434975877343704	0.8352195580376882	2.1808130273190507	0.07136099048653152	0.1461438156051008	NA	DESeq2 native; rounded RSEM expected counts	NA	0.1461438156051008	TRUE	FALSE	FALSE	FALSE	NS	0.8352195580376881	0.8352195580376882	0.7327012244686363
ENSG00000143494_VASH2	DT_vs_D_24h	DESeq2	DESeq2	1.167049965016305	0.6926987961776111	-1.4490598477447865	0.10865156608416404	0.2029089501441675	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2029089501441675	TRUE	FALSE	FALSE	FALSE	NS	0.6926987961776111	0.6926987961776111	0.6405709298963477
ENSG00000137841_PLCB2	DT_vs_D_24h	DESeq2	DESeq2	1.0557744077189757	1.4843618379111907	0.1936122668847237	0.01157045796705151	0.03278220502357724	NA	DESeq2 native; rounded RSEM expected counts	NA	0.03278220502357724	TRUE	TRUE	FALSE	TRUE	Up	1.4843618379111907	1.4843618379111907	1.0631315074041077
ENSG00000149930_TAOK2	DT_vs_D_24h	DESeq2	DESeq2	0.512575766046268	7.23100767219205	6.039509393294187	2.779637194243855e-9	5.8747897410795615e-8	NA	DESeq2 native; rounded RSEM expected counts	NA	5.8747897410795615e-8	TRUE	FALSE	FALSE	FALSE	NS	7.23100767219205	7.23100767219205	1.9524123212281281
ENSG00000243943_ZNF512	DT_vs_D_24h	DESeq2	DESeq2	0.07016956481995973	0.15812515071124855	4.5851316107826925	0.5666052946569762	0.6948240611738824	NA	DESeq2 native; rounded RSEM expected counts	NA	0.6948240611738824	TRUE	FALSE	FALSE	FALSE	NS	0.15812515071124855	0.15812515071124855	0.18417950969663902
ENSG00000076321_KLHL20	DT_vs_D_24h	DESeq2	DESeq2	0.16507662174665536	0.4440496302794022	4.135132678964173	0.2292755691072734	0.35970822609123454	NA	DESeq2 native; rounded RSEM expected counts	NA	0.35970822609123454	TRUE	FALSE	FALSE	FALSE	NS	0.4440496302794022	0.4440496302794022	0.4552371846980361
ENSG00000188549_CCDC9B	DT_vs_D_24h	DESeq2	DESeq2	0.6821447289374388	13.54842256977453	7.050712707956015	2.1028576877319646e-16	2.8286383831332864e-14	NA	DESeq2 native; rounded RSEM expected counts	NA	2.8286383831332864e-14	TRUE	TRUE	FALSE	TRUE	Up	13.54842256977453	13.54842256977453	2.5705094595959705
ENSG00000080802_CNOT4	DT_vs_D_24h	DESeq2	DESeq2	-0.02502984238303957	-0.05281883777988453	5.152149694866022	0.818959048904188	0.8854849052386318	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8854849052386318	TRUE	FALSE	FALSE	FALSE	NS	0.05281883777988453	-0.05281883777988453	-0.15078012101356175
ENSG00000121058_COIL	DT_vs_D_24h	DESeq2	DESeq2	-0.18805469550425255	-0.5326410168651706	4.294361185480414	0.17550036586488996	0.29333168915387964	NA	DESeq2 native; rounded RSEM expected counts	NA	0.29333168915387964	TRUE	FALSE	FALSE	FALSE	NS	0.5326410168651706	-0.5326410168651706	-0.5966858308503264
ENSG00000163462_TRIM46	DT_vs_D_24h	DESeq2	DESeq2	0.7377168383324797	0.4837591260559619	-0.6144472694773443	0.20292440225313588	0.3282773159819862	NA	DESeq2 native; rounded RSEM expected counts	NA	0.3282773159819862	TRUE	FALSE	FALSE	FALSE	NS	0.4837591260559619	0.4837591260559619	0.4865695644668827
ENSG00000277938_AL035252.3	DT_vs_D_24h	DESeq2	DESeq2	0.7432260841248348	1.3507140042008137	1.2117128444907408	0.01675603864585487	0.04459498229101132	NA	DESeq2 native; rounded RSEM expected counts	NA	0.04459498229101132	TRUE	TRUE	FALSE	TRUE	Up	1.3507140042008137	1.3507140042008137	1.0077026214963505
ENSG00000242808_SOX2-OT	DT_vs_D_24h	DESeq2	DESeq2	-0.0331851887560588	NA	-1.894757478556966	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	-0.12087937987148246
ENSG00000143314_MRPL24	DT_vs_D_24h	DESeq2	DESeq2	-0.38871063557761815	-2.525656961520347	5.529017562466921	6.840695936019774e-4	0.00298087001535369	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00298087001535369	TRUE	FALSE	FALSE	FALSE	NS	2.525656961520348	-2.525656961520347	-1.2848275492683785
ENSG00000286834_AL360020.1	DT_vs_D_24h	DESeq2	DESeq2	1.5735588856072944	1.102489060105821	-1.6738179566048692	0.03328603154897765	0.07897887439571966	NA	DESeq2 native; rounded RSEM expected counts	NA	0.07897887439571966	TRUE	FALSE	FALSE	FALSE	NS	1.102489060105821	1.102489060105821	0.8926219372609835
ENSG00000170949_ZNF160	DT_vs_D_24h	DESeq2	DESeq2	0.4967793003927233	3.1922453577418044	4.485575932590345	1.1549617163632589e-4	6.423247288878047e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	6.423247288878047e-4	TRUE	FALSE	FALSE	FALSE	NS	3.1922453577418044	3.1922453577418044	1.4521079179062697
ENSG00000286501_AC018545.1	DT_vs_D_24h	DESeq2	DESeq2	0.8065973663167831	NA	-3.3571347326784897	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.7155047792274187
ENSG00000179698_WDR97	DT_vs_D_24h	DESeq2	DESeq2	1.2944480246752958	9.344086654389706	2.5362187500400255	1.126276563020609e-11	4.5280722266915155e-10	NA	DESeq2 native; rounded RSEM expected counts	NA	4.5280722266915155e-10	TRUE	TRUE	FALSE	TRUE	Up	9.344086654389706	9.344086654389706	2.176113717326194
ENSG00000061656_SPAG4	DT_vs_D_24h	DESeq2	DESeq2	0.8506499113537567	1.3792403769370314	0.7843017113139379	0.01545578238994848	0.04175991663948348	NA	DESeq2 native; rounded RSEM expected counts	NA	0.04175991663948348	TRUE	TRUE	FALSE	TRUE	Up	1.3792403769370314	1.3792403769370314	1.0203275327301047
ENSG00000064655_EYA2	DT_vs_D_24h	DESeq2	DESeq2	-0.15986673974188778	-0.08315308546791536	-0.795722819877384	0.8257468288588403	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8257468288588403	TRUE	FALSE	FALSE	FALSE	NS	0.08315308546791536	-0.08315308546791536	-0.1954543241904715
ENSG00000278903_CU633906.2	DT_vs_D_24h	DESeq2	DESeq2	0.1603798648205125	0.0831110833940147	0.23866921172310784	0.734964982849367	0.8258266934622067	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8258266934622067	TRUE	FALSE	FALSE	FALSE	NS	0.0831110833940147	0.0831110833940147	0.08184792909245378
ENSG00000110514_MADD	DT_vs_D_24h	DESeq2	DESeq2	0.4318139063778741	4.439809795569684	5.649234013971426	4.2877776669495755e-6	3.632371039458814e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	3.632371039458814e-5	TRUE	FALSE	FALSE	FALSE	NS	4.439809795569684	4.439809795569684	1.6300160412461056
ENSG00000164032_H2AFZ	DT_vs_D_24h	DESeq2	DESeq2	-0.4614329423292462	-7.322266162214428	7.805549232068136	2.180057392167043e-9	4.7613909021942725e-08	NA	DESeq2 native; rounded RSEM expected counts	NA	4.7613909021942725e-08	TRUE	FALSE	FALSE	FALSE	NS	7.322266162214428	-7.322266162214428	-2.2332768342650042
ENSG00000164024_METAP1	DT_vs_D_24h	DESeq2	DESeq2	-0.41840159759712975	-4.05063555898127	6.53373826272883	1.216853259400267e-5	8.899476098855713e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	8.899476098855713e-5	TRUE	FALSE	FALSE	FALSE	NS	4.05063555898127	-4.05063555898127	-1.602930105926462
ENSG00000198346_ZNF813	DT_vs_D_24h	DESeq2	DESeq2	-0.29198727733229524	-0.5200565270631543	2.775507870784371	0.18206262510998933	0.30195586739793373	NA	DESeq2 native; rounded RSEM expected counts	NA	0.30195586739793373	TRUE	FALSE	FALSE	FALSE	NS	0.5200565270631543	-0.5200565270631543	-0.5891421492033453
ENSG00000198231_DDX42	DT_vs_D_24h	DESeq2	DESeq2	-0.1524011740464062	-1.1128237600279471	8.163699321313885	0.03228162517892993	0.07712163709836434	NA	DESeq2 native; rounded RSEM expected counts	NA	0.07712163709836434	TRUE	FALSE	FALSE	FALSE	NS	1.1128237600279471	-1.1128237600279471	-0.8842992180741922
ENSG00000115806_GORASP2	DT_vs_D_24h	DESeq2	DESeq2	-0.30072255969707973	-2.4690274675832256	6.4191094006433485	8.019147485196767e-4	0.00339603793177631	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00339603793177631	TRUE	FALSE	FALSE	FALSE	NS	2.4690274675832264	-2.4690274675832256	-1.2679402829244693
ENSG00000131979_GCH1	DT_vs_D_24h	DESeq2	DESeq2	-0.3618803846775231	-1.4772456955910411	4.358817706696014	0.01179320997022532	0.03332378351173454	NA	DESeq2 native; rounded RSEM expected counts	NA	0.03332378351173454	TRUE	FALSE	FALSE	FALSE	NS	1.4772456955910411	-1.4772456955910411	-1.0041248965314746
ENSG00000167981_ZNF597	DT_vs_D_24h	DESeq2	DESeq2	-0.2427362127942628	-0.330531671846536	2.4044463700216134	0.3259072110732613	0.4671628810852953	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4671628810852953	TRUE	FALSE	FALSE	FALSE	NS	0.330531671846536	-0.330531671846536	-0.4460047652199001
ENSG00000233030_AC243772.2	DT_vs_D_24h	DESeq2	DESeq2	0.8118565438651828	NA	-2.2337485978858296	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.7184801649274489
ENSG00000164294_GPX8	DT_vs_D_24h	DESeq2	DESeq2	-0.4966123499726363	-3.3385018206405066	4.916474392592221	7.877625312292776e-5	4.5866772297665825e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	4.5866772297665825e-4	TRUE	FALSE	FALSE	FALSE	NS	3.3385018206405066	-3.3385018206405066	-1.4667078870186638
ENSG00000286205_AC139887.5	DT_vs_D_24h	DESeq2	DESeq2	1.0091180629632863	0.5925532625444175	-1.2415577039027126	0.14698509406493548	0.25553284924225345	NA	DESeq2 native; rounded RSEM expected counts	NA	0.25553284924225345	TRUE	FALSE	FALSE	FALSE	NS	0.5925532625444175	0.5925532625444175	0.5655268995572327
ENSG00000145002_FAM86B2	DT_vs_D_24h	DESeq2	DESeq2	0.3881714707154429	NA	-2.3161141380284676	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.4077233888558957
ENSG00000148803_FUOM	DT_vs_D_24h	DESeq2	DESeq2	0.1720297177149655	0.23290497445080824	2.5576458534590483	0.4444288074319109	0.5849180527951255	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5849180527951255	TRUE	FALSE	FALSE	FALSE	NS	0.23290497445080824	0.23290497445080824	0.2652453977868513
ENSG00000272711_AC019069.1	DT_vs_D_24h	DESeq2	DESeq2	0.07224597180860412	0.04959642455185107	1.3223913709954611	0.8278681527176818	0.8920795329838731	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8920795329838731	TRUE	FALSE	FALSE	FALSE	NS	0.04959642455185107	0.04959642455185107	0.03574468004357637
ENSG00000091164_TXNL1	DT_vs_D_24h	DESeq2	DESeq2	-0.41171721180032583	-3.5321851734285312	6.176403034871942	4.784167188931534e-5	2.936397371014566e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	2.936397371014566e-4	TRUE	FALSE	FALSE	FALSE	NS	3.5321851734285312	-3.5321851734285312	-1.4995348308571883
ENSG00000223813_AC007255.1	DT_vs_D_24h	DESeq2	DESeq2	0.5813219708845401	0.7929595939989349	1.0646829721823274	0.08050751486980728	0.16107954938099353	NA	DESeq2 native; rounded RSEM expected counts	NA	0.16107954938099353	TRUE	FALSE	FALSE	FALSE	NS	0.7929595939989349	0.7929595939989349	0.7080938532844542
ENSG00000179387_ELMOD2	DT_vs_D_24h	DESeq2	DESeq2	-0.47175463084071145	-3.074633360590248	4.840921926898655	1.5785460627985124e-4	8.421057628561524e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	8.421057628561524e-4	TRUE	FALSE	FALSE	FALSE	NS	3.074633360590248	-3.074633360590248	-1.4127930559624253
ENSG00000122642_FKBP9	DT_vs_D_24h	DESeq2	DESeq2	-0.17749172883391545	-0.9900160173196888	6.374823063212384	0.04575864174116442	0.10232552526606804	NA	DESeq2 native; rounded RSEM expected counts	NA	0.10232552526606804	TRUE	FALSE	FALSE	FALSE	NS	0.9900160173196889	-0.9900160173196888	-0.8349795857568191
ENSG00000276533_AC018926.2	DT_vs_D_24h	DESeq2	DESeq2	0.9988287961517004	0.6225854078452923	-1.7927404870760082	0.2384594797724073	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2384594797724073	TRUE	FALSE	FALSE	FALSE	NS	0.6225854078452923	0.6225854078452923	0.5884580259488086
ENSG00000158290_CUL4B	DT_vs_D_24h	DESeq2	DESeq2	-0.48974808078210846	-5.586654387656439	6.528146613208413	2.0732265700746025e-7	2.5902734395037977e-6	NA	DESeq2 native; rounded RSEM expected counts	NA	2.5902734395037977e-6	TRUE	FALSE	FALSE	FALSE	NS	5.586654387656439	-5.586654387656439	-1.9070681629417636
ENSG00000182518_FAM104B	DT_vs_D_24h	DESeq2	DESeq2	-0.5196933184649326	-0.8956795182672397	2.305123337095477	0.05987847358680673	0.12715120541972694	NA	DESeq2 native; rounded RSEM expected counts	NA	0.12715120541972694	TRUE	FALSE	FALSE	FALSE	NS	0.8956795182672397	-0.8956795182672397	-0.7944944640041566
ENSG00000120699_EXOSC8	DT_vs_D_24h	DESeq2	DESeq2	-0.15616861892355638	-0.45919908209508953	4.711717506609467	0.21892973907203936	0.34737688617174095	NA	DESeq2 native; rounded RSEM expected counts	NA	0.34737688617174095	TRUE	FALSE	FALSE	FALSE	NS	0.45919908209508953	-0.45919908209508953	-0.5445565868370766
ENSG00000148943_LIN7C	DT_vs_D_24h	DESeq2	DESeq2	-0.507621559478795	-5.944705265789671	6.423001112136415	8.088486671975526e-8	1.1357813528755486e-6	NA	DESeq2 native; rounded RSEM expected counts	NA	1.1357813528755486e-6	TRUE	FALSE	FALSE	FALSE	NS	5.944705265789671	-5.944705265789671	-1.9761711278295153
ENSG00000182362_YBEY	DT_vs_D_24h	DESeq2	DESeq2	-0.1463143838701334	-0.20758965567573165	2.8824654037803272	0.4823086756205713	0.620026632253043	NA	DESeq2 native; rounded RSEM expected counts	NA	0.620026632253043	TRUE	FALSE	FALSE	FALSE	NS	0.20758965567573165	-0.20758965567573165	-0.3398567225225462
ENSG00000198951_NAGA	DT_vs_D_24h	DESeq2	DESeq2	0.05824756480889725	0.1261207953056401	4.636532382232413	0.631607257028399	0.7479614324839351	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7479614324839351	TRUE	FALSE	FALSE	FALSE	NS	0.1261207953056401	0.1261207953056401	0.14583646634462957
ENSG00000278600_AC015871.4	DT_vs_D_24h	DESeq2	DESeq2	0.07684427370717431	0.07228847547601297	2.139189182068213	0.7634866218581117	0.8466648392328994	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8466648392328994	TRUE	FALSE	FALSE	FALSE	NS	0.07228847547601297	0.07228847547601297	0.06857973029094193
ENSG00000188573_FBLL1	DT_vs_D_24h	DESeq2	DESeq2	1.0635672993638616	NA	-4.5963897908012	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.8675204472910838
ENSG00000100243_CYB5R3	DT_vs_D_24h	DESeq2	DESeq2	-0.21575191697555543	-1.605759765162702	7.3523256955414915	0.00830110577282902	0.02478792850380251	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02478792850380251	TRUE	FALSE	FALSE	FALSE	NS	1.605759765162702	-1.605759765162702	-1.0422333604765721
ENSG00000100109_TFIP11	DT_vs_D_24h	DESeq2	DESeq2	0.00384242937935671	0.0064511116715381	4.652502613282293	0.975696060198931	0.9852555463217628	NA	DESeq2 native; rounded RSEM expected counts	NA	0.9852555463217628	TRUE	FALSE	FALSE	FALSE	NS	0.006451111671538056	0.0064511116715381	-0.04114159105946078
ENSG00000111641_NOP2	DT_vs_D_24h	DESeq2	DESeq2	0.5799402132930662	8.16050061761372	6.172924342114643	2.501415175570654e-10	6.910339466792403e-9	NA	DESeq2 native; rounded RSEM expected counts	NA	6.910339466792403e-9	TRUE	FALSE	FALSE	FALSE	NS	8.16050061761372	8.16050061761372	2.046807452184385
ENSG00000166535_A2ML1	DT_vs_D_24h	DESeq2	DESeq2	-0.12327575275167468	-0.6122573075871853	6.879182127247787	0.1383784890115985	0.24419833157723597	NA	DESeq2 native; rounded RSEM expected counts	NA	0.24419833157723597	TRUE	FALSE	FALSE	FALSE	NS	0.6122573075871853	-0.6122573075871853	-0.6458767917026391
ENSG00000173473_SMARCC1	DT_vs_D_24h	DESeq2	DESeq2	-0.19963011762743335	-1.5539552279069755	7.775909217457877	0.00956088120946787	0.02792831743761394	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02792831743761394	TRUE	FALSE	FALSE	FALSE	NS	1.5539552279069755	-1.5539552279069755	-1.0257882746433533
ENSG00000164167_LSM6	DT_vs_D_24h	DESeq2	DESeq2	0.06537060639142762	0.0934397812614159	3.316815504553618	0.7091291136368678	0.806418010532158	NA	DESeq2 native; rounded RSEM expected counts	NA	0.806418010532158	TRUE	FALSE	FALSE	FALSE	NS	0.0934397812614159	0.0934397812614159	0.09700874559939007
ENSG00000248243_LINC02014	DT_vs_D_24h	DESeq2	DESeq2	-0.94687341617644	NA	-3.64951637462476	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	-0.8178810198901949
ENSG00000255067_AC013549.4	DT_vs_D_24h	DESeq2	DESeq2	0.6380445362967837	NA	-2.7298301365097544	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.6016764060579547
ENSG00000287218_AL359962.3	DT_vs_D_24h	DESeq2	DESeq2	0.6269183463610144	NA	-3.177455712722721	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.592395510949707
ENSG00000040633_PHF23	DT_vs_D_24h	DESeq2	DESeq2	0.04237156106535555	0.09950136649584568	5.105896162177158	0.6939087574939172	0.7952407633258979	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7952407633258979	TRUE	FALSE	FALSE	FALSE	NS	0.09950136649584568	0.09950136649584568	0.10640497731006551
ENSG00000188677_PARVB	DT_vs_D_24h	DESeq2	DESeq2	-0.12030265758411215	-0.39044815403602046	5.303573848305138	0.27050562132992145	0.40696011370351826	NA	DESeq2 native; rounded RSEM expected counts	NA	0.40696011370351826	TRUE	FALSE	FALSE	FALSE	NS	0.39044815403602046	-0.39044815403602046	-0.49191869511087144
ENSG00000142694_EVA1B	DT_vs_D_24h	DESeq2	DESeq2	-0.5421755202093494	-0.3228313974215912	0.09604716085430434	0.3345216358262008	0.4755197972570531	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4755197972570531	TRUE	FALSE	FALSE	FALSE	NS	0.3228313974215912	-0.3228313974215912	-0.4383928218240521
ENSG00000157212_PAXIP1	DT_vs_D_24h	DESeq2	DESeq2	0.11221109285948576	0.3391851899909283	4.956374733280766	0.3169994434386212	0.457946569461624	NA	DESeq2 native; rounded RSEM expected counts	NA	0.457946569461624	TRUE	FALSE	FALSE	FALSE	NS	0.33918518999092834	0.3391851899909283	0.3634165421893578
ENSG00000112977_DAP	DT_vs_D_24h	DESeq2	DESeq2	-0.33278754993668763	-2.738253470884051	5.935610301923083	3.879257010282978e-4	0.00182703357817417	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00182703357817417	TRUE	FALSE	FALSE	FALSE	NS	2.7382534708840534	-2.738253470884051	-1.3351936759158733
ENSG00000184661_CDCA2	DT_vs_D_24h	DESeq2	DESeq2	-0.16611019614611425	-0.6751955451050315	5.305561873859599	0.11444074166885428	0.2112537636064922	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2112537636064922	TRUE	FALSE	FALSE	FALSE	NS	0.6751955451050315	-0.6751955451050315	-0.6835446197839716
ENSG00000140006_WDR89	DT_vs_D_24h	DESeq2	DESeq2	-0.5056877325569313	-2.7371801650200815	4.5047281594676605	3.893946103112888e-4	0.00183155445300992	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00183155445300992	TRUE	FALSE	FALSE	FALSE	NS	2.7371801650200833	-2.7371801650200815	-1.334142376123401
ENSG00000185825_BCAP31	DT_vs_D_24h	DESeq2	DESeq2	0.02773827975081539	0.08193444539444308	6.662795355152314	0.7379135153496212	0.8280671469224309	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8280671469224309	TRUE	FALSE	FALSE	FALSE	NS	0.08193444539444308	0.08193444539444308	0.08026080131118903
ENSG00000125458_NT5C	DT_vs_D_24h	DESeq2	DESeq2	0.26648591223948664	0.9122753467547176	4.177709180071195	0.05704677789734519	0.12238400272417488	NA	DESeq2 native; rounded RSEM expected counts	NA	0.12238400272417488	TRUE	FALSE	FALSE	FALSE	NS	0.9122753467547176	0.9122753467547176	0.782718710904195
