gene_id	pval	padj	method_log2FC	signed_score	direction	native_method	method_note
ENSG00000197275_RAD54B	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197279_ZNF165	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197283_SYNGAP1	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197296_FITM2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197299_BLM	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197302_ZNF720	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197308_GATA3-AS1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197312_DDI2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197321_SVIL	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197323_TRIM33	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197324_LRP10	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197329_PELI1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197332_AC008543.1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197343_ZNF655	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197345_MRPL21	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197353_LYPD2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197355_UAP1L1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197361_FBXL22	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197362_ZNF786	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197363_ZNF517	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197372_ZNF675	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197375_SLC22A5	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197380_DACT3	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197381_ADARB1	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197385_ZNF860	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197386_HTT	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197405_C5AR1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197409_HIST1H3D	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197415_VEPH1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197417_SHPK	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197429_IPP	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197442_MAP3K5	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197448_GSTK1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197451_HNRNPAB	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197457_STMN3	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197461_PDGFA	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197467_COL13A1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197472_ZNF695	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197479_PCDHB11	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197483_ZNF628	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197498_RPF2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197506_SLC28A3	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197530_MIB2	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197535_MYO5A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197536_C5orf56	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197540_GZMM	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197548_ATG7	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197555_SIPA1L1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197557_TTC30A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197558_SSPO	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197562_RAB40C	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197563_PIGN	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197565_COL4A6	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197566_ZNF624	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197568_HHLA3	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197576_HOXA4	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197579_TOPORS	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197580_BCO2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197586_ENTPD6	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197599_CCDC154	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197601_FAR1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197603_CPLANE1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197608_ZNF841	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197619_ZNF615	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197620_CXorf40A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197622_CDC42SE1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197632_SERPINB2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197635_DPP4	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197647_ZNF433	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197653_DNAH10	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197694_SPTAN1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197696_NMB	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197702_PARVA	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197712_FAM114A1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197713_RPE	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197714_ZNF460	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197724_PHF2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197728_RPS26	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197746_PSAP	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197747_S100A10	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197748_CFAP43	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197756_RPL37A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197757_HOXC6	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197763_TXNRD3	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197766_CFD	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197771_MCMBP	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197774_EME2	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197776_KLHDC1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197779_ZNF81	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197780_TAF13	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197782_ZNF780A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197785_ATAD3A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197798_FAM118B	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197808_ZNF461	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197813_AC011450.1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197816_CCDC180	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197818_SLC9A8	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197822_OCLN	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197837_HIST4H4	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197841_ZNF181	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197852_INKA2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197857_ZNF44	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197858_GPAA1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197860_SGTB	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197863_ZNF790	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197872_FAM49A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197879_MYO1C	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197885_NKIRAS1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197889_MEIG1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197892_KIF13B	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197894_ADH5	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197903_HIST1H2BK	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197905_TEAD4	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197912_SPG7	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197930_ERO1A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197933_ZNF823	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197934_CYYR1-AS1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197935_ZNF311	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197943_PLCG2	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197948_FCHSD1	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197951_ZNF71	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197956_S100A6	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197958_RPL12	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197959_DNM3	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197961_ZNF121	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197965_MPZL1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197969_VPS13A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197971_MBP	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197976_AKAP17A	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197978_GOLGA6L9	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197980_LEKR1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197982_C1orf122	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197989_SNHG12	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000197993_KEL	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198000_NOL8	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198001_IRAK4	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198015_MRPL42	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198018_ENTPD7	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198026_ZNF335	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198034_RPS4X	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198039_ZNF273	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198040_ZNF84	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198042_MAK16	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198053_SIRPA	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198055_GRK6	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198056_PRIM1	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198060_MARCH5	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198064_NPIPB13	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198074_AKR1B10	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198081_ZBTB14	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198087_CD2AP	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198088_NUP62CL	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198089_SFI1	NA	NA	1	1	Up	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198093_ZNF649	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198105_ZNF248	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198113_TOR4A	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198125_MB	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198130_HIBCH	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198131_ZNF544	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198133_TMEM229B	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198142_SOWAHC	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198146_ZNF770	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
ENSG00000198156_NPIPB6	NA	NA	0	0	NS	RankCompV3.jl	RankCompV3.jl REO output standardized into Figure 3 method slot: RankCompV3
