gene,baseline_value,baseline_band,baseline_source_matrix
GPC6,164.0355459085563,mid,size_factor_normalized_counts
GPCPD1,515.7536061016023,mid,size_factor_normalized_counts
GPD1,12.322011437364615,NA,size_factor_normalized_counts
GPD1L,1867.5019074284448,NA,size_factor_normalized_counts
GPD2,2890.586435659243,head,size_factor_normalized_counts
GPER1,37.39302362781264,mid,size_factor_normalized_counts
GPHN,694.937532646155,mid,size_factor_normalized_counts
GPI,14035.293866850177,head,size_factor_normalized_counts
GPKOW,303.019559770706,mid,size_factor_normalized_counts
GPLD1,100.29054214313925,mid,size_factor_normalized_counts
GPM6A,54.8659995223694,mid,size_factor_normalized_counts
GPM6B,72.84074935699766,mid,size_factor_normalized_counts
GPN1,1164.981563535449,mid,size_factor_normalized_counts
GPN2,681.4559106985948,mid,size_factor_normalized_counts
GPN3,366.3852661761904,mid,size_factor_normalized_counts
GPNMB,107.60354584749199,mid,size_factor_normalized_counts
GPR1,208.5584179421025,mid,size_factor_normalized_counts
GPR107,2486.2391998153407,NA,size_factor_normalized_counts
GPR108,1032.2734194475952,mid,size_factor_normalized_counts
GPR135,128.03355815797136,mid,size_factor_normalized_counts
GPR137,397.1696954823824,mid,size_factor_normalized_counts
GPR137C,9.814260880185099,NA,size_factor_normalized_counts
GPR146,14.111246705939655,NA,size_factor_normalized_counts
GPR153,312.77314193241074,mid,size_factor_normalized_counts
GPR155,185.13468429604922,mid,size_factor_normalized_counts
GPR156,6.215191055815551,NA,size_factor_normalized_counts
GPR157,264.23070414012335,mid,size_factor_normalized_counts
GPR160,126.40518164499122,mid,size_factor_normalized_counts
GPR161,394.0453069295178,mid,size_factor_normalized_counts
GPR176,57.80073939526771,mid,size_factor_normalized_counts
GPR176-DT,4.56141913007362,NA,size_factor_normalized_counts
GPR179,0.8268859628709654,tail,size_factor_normalized_counts
GPR180,1004.715255987187,mid,size_factor_normalized_counts
GPR19,5.788201740096758,NA,size_factor_normalized_counts
GPR21,6.021422518405306,NA,size_factor_normalized_counts
GPR3,2.080761241460724,tail,size_factor_normalized_counts
GPR35,3.7616258357692764,tail,size_factor_normalized_counts
GPR37,55.320081506654816,mid,size_factor_normalized_counts
GPR37L1,55.2452968823021,mid,size_factor_normalized_counts
GPR39,396.28213080103103,mid,size_factor_normalized_counts
GPR52,12.138856138745416,NA,size_factor_normalized_counts
GPR63,70.6581108226176,mid,size_factor_normalized_counts
GPR75,65.95362899630322,mid,size_factor_normalized_counts
GPR83,1.253875278589759,tail,size_factor_normalized_counts
GPR87,831.753013879797,mid,size_factor_normalized_counts
GPR89A,444.9440134523104,mid,size_factor_normalized_counts
GPR89B,360.29558342166047,mid,size_factor_normalized_counts
GPRASP1,54.73053617953629,mid,size_factor_normalized_counts
GPRASP2,104.41777118362184,mid,size_factor_normalized_counts
GPRC5A,28184.119421203486,head,size_factor_normalized_counts
GPRC5B,6.669273040100966,NA,size_factor_normalized_counts
GPRC5C,748.4607663597096,mid,size_factor_normalized_counts
GPRC5D-AS1,42.360832786385586,mid,size_factor_normalized_counts
GPRIN1,258.39481044424053,mid,size_factor_normalized_counts
GPRIN2,15.446399990229278,NA,size_factor_normalized_counts
GPRIN3,65.16143505540653,mid,size_factor_normalized_counts
GPS1,1378.4341251549495,NA,size_factor_normalized_counts
GPS2,665.3051013256334,mid,size_factor_normalized_counts
GPSM1,274.9260363203127,mid,size_factor_normalized_counts
GPSM2,1289.4555531876847,NA,size_factor_normalized_counts
GPSM3,11.041043490208235,NA,size_factor_normalized_counts
GPT,9.976816891584829,NA,size_factor_normalized_counts
GPT2,862.7476911531749,mid,size_factor_normalized_counts
GPX2,39.582155543539855,mid,size_factor_normalized_counts
GPX4,4479.104678386008,head,size_factor_normalized_counts
GPX8,946.7779341059081,mid,size_factor_normalized_counts
GRAMD1A,1021.5715938860585,mid,size_factor_normalized_counts
GRAMD1B,29.069978661969742,mid,size_factor_normalized_counts
GRAMD1C,332.0765516699814,mid,size_factor_normalized_counts
GRAMD2A,620.6391534247289,mid,size_factor_normalized_counts
GRAMD2B,374.5728477992002,mid,size_factor_normalized_counts
GRAMD4,1059.173746337879,mid,size_factor_normalized_counts
GRAP,0.3998966471521719,tail,size_factor_normalized_counts
GRASP,0.8268859628709654,tail,size_factor_normalized_counts
GRB10,548.7206739421745,mid,size_factor_normalized_counts
GRB14,641.3860871208558,mid,size_factor_normalized_counts
GRB2,2095.358360869949,NA,size_factor_normalized_counts
GRB7,265.2678380701801,mid,size_factor_normalized_counts
GREB1,38.91782559206862,mid,size_factor_normalized_counts
GREB1L,557.1726888695032,mid,size_factor_normalized_counts
GRHL1,815.8319326180629,mid,size_factor_normalized_counts
GRHL2,2861.8968735003837,head,size_factor_normalized_counts
GRHL3,208.42295459926936,mid,size_factor_normalized_counts
GRHPR,3119.697662044794,head,size_factor_normalized_counts
GRIK2,16.77505989317175,NA,size_factor_normalized_counts
GRIK5,2.826369198631825,tail,size_factor_normalized_counts
GRIN1,30.967584604811268,mid,size_factor_normalized_counts
GRIN2B,5.65273839726365,NA,size_factor_normalized_counts
GRIN2C,1.1996899414565156,tail,size_factor_normalized_counts
GRIN2D,37.37242434059317,mid,size_factor_normalized_counts
GRINA,6041.084871202457,head,size_factor_normalized_counts
GRIP1,213.57391905646148,mid,size_factor_normalized_counts
GRIPAP1,439.1241382402687,mid,size_factor_normalized_counts
GRK2,1522.459613656847,NA,size_factor_normalized_counts
GRK3,645.582314796869,mid,size_factor_normalized_counts
GRK4,35.47481839775165,mid,size_factor_normalized_counts
GRK5,75.35499329552434,mid,size_factor_normalized_counts
GRK6,533.6665580745721,mid,size_factor_normalized_counts
GRK7,1.253875278589759,tail,size_factor_normalized_counts
GRM2,5.307027087244721,NA,size_factor_normalized_counts
GRN,6695.109350115774,head,size_factor_normalized_counts
GRPEL1,1370.1435470958425,NA,size_factor_normalized_counts
GRPEL2,958.5916782218542,mid,size_factor_normalized_counts
GRPR,2.080761241460724,tail,size_factor_normalized_counts
GRSF1,4041.9844999542124,head,size_factor_normalized_counts
GRTP1,88.89729396156494,mid,size_factor_normalized_counts
GRWD1,1456.6761663675861,NA,size_factor_normalized_counts
GSAP,211.01198316214874,mid,size_factor_normalized_counts
GSDMB,96.15611232878442,mid,size_factor_normalized_counts
GSDMC,129.50247752928925,mid,size_factor_normalized_counts
GSDMD,311.27543263672135,mid,size_factor_normalized_counts
GSDME,3.3617291886171046,tail,size_factor_normalized_counts
GSE1,2343.8641258096513,NA,size_factor_normalized_counts
GSEC,350.00360954882365,mid,size_factor_normalized_counts
GSG1,10.695332180189308,NA,size_factor_normalized_counts
GSK3A,1415.7111655839706,NA,size_factor_normalized_counts
GSK3B,3104.968879677712,head,size_factor_normalized_counts
GSKIP,894.4467778092849,mid,size_factor_normalized_counts
GSN,4393.1226441533,head,size_factor_normalized_counts
GSPT1,7001.976290300661,head,size_factor_normalized_counts
GSPT2,15.737925963114963,NA,size_factor_normalized_counts
GSR,3983.5953343750043,head,size_factor_normalized_counts
GSS,1188.5884524801213,mid,size_factor_normalized_counts
GSTA2,21.757875171896774,NA,size_factor_normalized_counts
GSTA4,19.73689243463668,NA,size_factor_normalized_counts
GSTCD,567.5223097396736,mid,size_factor_normalized_counts
GSTK1,3883.466229100087,head,size_factor_normalized_counts
GSTM2,4.507233792940378,NA,size_factor_normalized_counts
GSTM4,169.98630366005278,mid,size_factor_normalized_counts
GSTO1,1335.3460454122564,NA,size_factor_normalized_counts
GSTO2,750.6834843253506,mid,size_factor_normalized_counts
GSTP1,15658.31786380992,head,size_factor_normalized_counts
GSTT2B,273.93659434604194,mid,size_factor_normalized_counts
GSTZ1,475.323965307972,mid,size_factor_normalized_counts
GTDC1,480.1910163168036,mid,size_factor_normalized_counts
GTF2A1,1498.4604405895475,NA,size_factor_normalized_counts
GTF2A2,1062.2439495536105,mid,size_factor_normalized_counts
GTF2B,510.3317149587439,mid,size_factor_normalized_counts
GTF2E1,446.40355589470767,mid,size_factor_normalized_counts
GTF2E2,729.9170704851823,mid,size_factor_normalized_counts
GTF2F1,2209.1347800556396,NA,size_factor_normalized_counts
GTF2F2,1193.285334953028,mid,size_factor_normalized_counts
GTF2H1,1411.896473554246,NA,size_factor_normalized_counts
GTF2H2,256.7110012103707,mid,size_factor_normalized_counts
GTF2H2C,612.8599835199991,mid,size_factor_normalized_counts
GTF2H3,789.8668623649162,mid,size_factor_normalized_counts
GTF2H4,353.0803061459022,mid,size_factor_normalized_counts
GTF2H5,446.66037667450155,mid,size_factor_normalized_counts
GTF2I,12808.84514246217,head,size_factor_normalized_counts
GTF2IRD1,1121.7526462117535,mid,size_factor_normalized_counts
GTF2IRD2,144.40455678081992,mid,size_factor_normalized_counts
GTF2IRD2B,393.0636299653542,mid,size_factor_normalized_counts
GTF3A,3157.3573572632818,head,size_factor_normalized_counts
GTF3C1,2948.602797259866,head,size_factor_normalized_counts
GTF3C2,1854.8623964928058,NA,size_factor_normalized_counts
GTF3C3,1384.4726542934932,NA,size_factor_normalized_counts
GTF3C4,2386.5977625746227,NA,size_factor_normalized_counts
GTF3C5,1030.0365955760817,mid,size_factor_normalized_counts
GTF3C6,964.6378198849228,mid,size_factor_normalized_counts
GTPBP1,1008.8626725642362,mid,size_factor_normalized_counts
GTPBP10,818.6312091481279,mid,size_factor_normalized_counts
GTPBP2,634.3375167208221,mid,size_factor_normalized_counts
GTPBP3,423.6365396756005,mid,size_factor_normalized_counts
GTPBP4,2276.737912711576,NA,size_factor_normalized_counts
GTPBP6,1269.2168868129766,NA,size_factor_normalized_counts
GTPBP8,353.54200065471275,mid,size_factor_normalized_counts
GTSE1,493.2911026180751,mid,size_factor_normalized_counts
GTSE1-DT,10.322528201603756,NA,size_factor_normalized_counts
GUCA1B,42.40852474217168,mid,size_factor_normalized_counts
GUCD1,2247.557325088984,NA,size_factor_normalized_counts
GUCY1A1,584.0936150470068,mid,size_factor_normalized_counts
GUCY1B1,48.62371579798723,mid,size_factor_normalized_counts
GUCY2D,7.550344340105175,NA,size_factor_normalized_counts
GUF1,1267.9435313903455,NA,size_factor_normalized_counts
GUK1,2871.00986094965,head,size_factor_normalized_counts
GULP1,730.946591890714,mid,size_factor_normalized_counts
GUSB,929.2984648300043,mid,size_factor_normalized_counts
GVQW2,3.3617291886171046,tail,size_factor_normalized_counts
GVQW3,171.58589024866149,mid,size_factor_normalized_counts
GXYLT1,929.2301735869987,mid,size_factor_normalized_counts
GXYLT2,867.946347566153,mid,size_factor_normalized_counts
GYG1,1239.7947034596407,mid,size_factor_normalized_counts
GYPC,232.32136951682747,mid,size_factor_normalized_counts
GYS1,1839.781187956637,NA,size_factor_normalized_counts
GZF1,541.556120343349,mid,size_factor_normalized_counts
GZMM,0.8268859628709654,tail,size_factor_normalized_counts
H19,180.49848054162288,mid,size_factor_normalized_counts
H1F0,2465.322097583289,NA,size_factor_normalized_counts
H1FX,2214.137294407304,NA,size_factor_normalized_counts
H1FX-AS1,12.857371427349896,NA,size_factor_normalized_counts
H2AFB3,0.4269893157187935,tail,size_factor_normalized_counts
H2AFJ,888.8818107990683,mid,size_factor_normalized_counts
H2AFV,2348.718190055789,NA,size_factor_normalized_counts
H2AFX,1309.6789945133428,NA,size_factor_normalized_counts
H2AFY,4714.651416083163,head,size_factor_normalized_counts
H2AFY2,564.3838152809367,mid,size_factor_normalized_counts
H2AFZ,5055.02929428859,head,size_factor_normalized_counts
H2BFS,0,tail,size_factor_normalized_counts
H3F3A,8060.543027976015,head,size_factor_normalized_counts
H3F3B,5948.774936570871,head,size_factor_normalized_counts
H6PD,901.5636394523242,mid,size_factor_normalized_counts
HABP4,167.93912846850583,mid,size_factor_normalized_counts
HACD1,258.64625698586525,mid,size_factor_normalized_counts
HACD2,7629.689987650812,head,size_factor_normalized_counts
HACD3,2535.8794502561655,NA,size_factor_normalized_counts
HACE1,266.0405386959179,mid,size_factor_normalized_counts
HACL1,398.94594398826314,mid,size_factor_normalized_counts
HADH,1891.7319277501497,NA,size_factor_normalized_counts
HADHA,5723.585515842217,head,size_factor_normalized_counts
HADHB,2655.105972396459,NA,size_factor_normalized_counts
HAGH,578.6782172854955,mid,size_factor_normalized_counts
HAGHL,439.4156642131544,mid,size_factor_normalized_counts
HAL,18.19149118316124,NA,size_factor_normalized_counts
HAP1,8.160488954443167,NA,size_factor_normalized_counts
HAPLN3,43.34378137930913,mid,size_factor_normalized_counts
HARBI1,80.94705297430758,mid,size_factor_normalized_counts
HARS,1490.239272916624,NA,size_factor_normalized_counts
HARS2,993.7721290623678,mid,size_factor_normalized_counts
HAS1,1.9994832357608594,tail,size_factor_normalized_counts
HAS2,6.18809838724893,NA,size_factor_normalized_counts
HAS3,30.167791310506924,mid,size_factor_normalized_counts
HASPIN,259.812360877408,mid,size_factor_normalized_counts
HAT1,942.326004793279,mid,size_factor_normalized_counts
HAUS1,441.86922943320064,mid,size_factor_normalized_counts
HAUS2,668.0566858999125,mid,size_factor_normalized_counts
HAUS3,519.9074350350159,mid,size_factor_normalized_counts
HAUS4,996.6555251824852,mid,size_factor_normalized_counts
HAUS5,297.11000059364846,mid,size_factor_normalized_counts
HAUS6,1523.599744023001,NA,size_factor_normalized_counts
HAUS7,223.72149576771557,mid,size_factor_normalized_counts
HAUS8,123.92452375637832,mid,size_factor_normalized_counts
HAVCR2,0.853978631437587,tail,size_factor_normalized_counts
HAX1,1223.8042118117232,mid,size_factor_normalized_counts
HBEGF,112.4835836190179,mid,size_factor_normalized_counts
HBP1,1260.9079477530058,NA,size_factor_normalized_counts
HBS1L,1530.8379631030011,NA,size_factor_normalized_counts
HCAR1,32.594263861986576,mid,size_factor_normalized_counts
HCAR2,15.891861515854911,NA,size_factor_normalized_counts
HCCS,791.3710650419528,mid,size_factor_normalized_counts
HCFC1,5417.522845524347,head,size_factor_normalized_counts
HCFC1R1,260.8082962330259,mid,size_factor_normalized_counts
HCFC2,347.1501476816252,mid,size_factor_normalized_counts
HCG11,650.614566385235,mid,size_factor_normalized_counts
HCG15,1.6537719257419308,tail,size_factor_normalized_counts
HCG18,1073.8138596524568,mid,size_factor_normalized_counts
HCG25,21.336479023245367,NA,size_factor_normalized_counts
HCG27,6.987891681553274,NA,size_factor_normalized_counts
HCN2,18.726851173146517,NA,size_factor_normalized_counts
HCN3,92.17774514448217,mid,size_factor_normalized_counts
HCP5,165.10626588852685,mid,size_factor_normalized_counts
HCST,4.161522482921448,NA,size_factor_normalized_counts
HDAC1,1753.0925060548407,NA,size_factor_normalized_counts
HDAC10,478.85672291062104,mid,size_factor_normalized_counts
HDAC11,374.45037121906137,mid,size_factor_normalized_counts
HDAC11-AS1,3.7345331672026547,tail,size_factor_normalized_counts
HDAC2,4329.091710130888,head,size_factor_normalized_counts
HDAC2-AS2,9.12283826014724,NA,size_factor_normalized_counts
HDAC3,885.9405775448229,mid,size_factor_normalized_counts
HDAC4,773.762625804563,mid,size_factor_normalized_counts
HDAC4-AS1,3.6803478300694117,tail,size_factor_normalized_counts
HDAC5,322.00435086682444,mid,size_factor_normalized_counts
HDAC6,721.6417174751255,mid,size_factor_normalized_counts
HDAC7,1411.060855923672,NA,size_factor_normalized_counts
HDAC8,630.7037417033607,mid,size_factor_normalized_counts
HDAC9,214.05509370931355,mid,size_factor_normalized_counts
HDDC2,901.6590233638963,mid,size_factor_normalized_counts
HDDC3,316.06769902120027,mid,size_factor_normalized_counts
HDGF,14751.462865274845,head,size_factor_normalized_counts
HDGFL2,842.0679295568756,mid,size_factor_normalized_counts
HDGFL3,1245.3867631384242,mid,size_factor_normalized_counts
HDHD2,627.8437864548151,mid,size_factor_normalized_counts
HDHD3,493.8882604697187,mid,size_factor_normalized_counts
HDHD5,1345.5602029395936,NA,size_factor_normalized_counts
HDHD5-AS1,4.988408445792414,NA,size_factor_normalized_counts
HDLBP,15353.096406838515,head,size_factor_normalized_counts
HDX,97.88466887887907,mid,size_factor_normalized_counts
HEATR1,4025.583540266027,head,size_factor_normalized_counts
HEATR3,815.2088012410305,mid,size_factor_normalized_counts
HEATR4,9.6311055815659,NA,size_factor_normalized_counts
HEATR5A,1511.3513980668113,NA,size_factor_normalized_counts
HEATR5B,1408.6290091340231,NA,size_factor_normalized_counts
HEATR6,438.79902621746925,mid,size_factor_normalized_counts
HEBP1,700.9012771603458,mid,size_factor_normalized_counts
HEBP2,4110.224869893053,head,size_factor_normalized_counts
HECA,1111.139711180442,mid,size_factor_normalized_counts
HECTD1,9510.82532456188,head,size_factor_normalized_counts
HECTD2,157.02705493978357,mid,size_factor_normalized_counts
HECTD3,1467.4581507916446,NA,size_factor_normalized_counts
HECTD4,2475.812556034462,NA,size_factor_normalized_counts
