x,time,contrast,delta_density,lo,hi
13.4383561643836,24 h,Tam-only,0.00140140823226862,0.000855067055120611,0.00195348065859391
13.4383561643836,4 h,Dox-only,3.73919910791054e-05,-0.000297931298074277,0.00036984931312813
13.4383561643836,4 h,Tam-only,-0.000451940889957109,-0.000766878136286338,-0.000139773184440665
13.4794520547945,24 h,Dox-only,0.00103922872286052,0.000402753042073101,0.00166502353597996
13.4794520547945,24 h,Tam-only,0.00130153641794155,0.000769732879779311,0.00184620534869099
13.4794520547945,4 h,Dox-only,5.00318497416372e-05,-0.000276558630250691,0.000374434450632656
13.4794520547945,4 h,Tam-only,-0.000474319561272649,-0.000781934900068814,-0.000162197104359264
13.5205479452055,24 h,Dox-only,0.000984570872465482,0.000373206890025128,0.0015909374434417
13.5205479452055,24 h,Tam-only,0.00120182383944384,0.00068478401888339,0.00173738939911356
13.5205479452055,4 h,Dox-only,6.33219411178519e-05,-0.000253272447136426,0.000380859903425463
13.5205479452055,4 h,Tam-only,-0.000496426163515269,-0.000794745093766813,-0.000192151647482603
13.5616438356164,24 h,Dox-only,0.000924908792557621,0.000334048379419974,0.00152615930497704
13.5616438356164,24 h,Tam-only,0.00110356668961147,0.000601766954349509,0.00162817915106096
13.5616438356164,4 h,Dox-only,7.70010629793615e-05,-0.000227785431583762,0.000381422186765862
13.5616438356164,4 h,Tam-only,-0.000517441888090886,-0.000809503347996324,-0.00021852153384293
13.6027397260274,24 h,Dox-only,0.000861480503146262,0.000287907230765235,0.00144449479686643
13.6027397260274,24 h,Tam-only,0.00100801774086982,0.000524430791050983,0.00151648459089046
13.6027397260274,4 h,Dox-only,9.07784674188342e-05,-0.000200652509495196,0.000382273032618965
13.6027397260274,4 h,Tam-only,-0.000536573966407024,-0.000821392637742207,-0.000248106296503522
13.6438356164384,24 h,Dox-only,0.00079552785155965,0.000234484266751555,0.00136621170234758
13.6438356164384,24 h,Tam-only,0.000916925666605365,0.00044678484783649,0.0014121499759519
13.6438356164384,4 h,Dox-only,0.000104892276015248,-0.000176024992593565,0.000387722945664346
13.6438356164384,4 h,Tam-only,-0.000551984680556913,-0.000831452031585125,-0.000269470204429719
13.6849315068493,24 h,Dox-only,0.000728268078965599,0.000178968690565823,0.00127939037445419
