x,time,contrast,delta_density,lo,hi,view
0.499021526418787,24 h,Tam-only,0.003175649283154,0.000772994243002304,0.00504698353743874,Full distribution
0.499021526418787,4 h,Dox-only,-0.00406939667086215,-0.0062778084700541,-0.00116311142923629,Full distribution
0.499021526418787,4 h,Tam-only,-0.00388113913501939,-0.00657167905967987,-0.00120683452920878,Full distribution
0.532289628180039,24 h,Dox-only,0.00637195780945721,0.00396508179641085,0.0085657278160731,Full distribution
0.532289628180039,24 h,Tam-only,0.00259866674075313,0.000292210452426198,0.00454290956657741,Full distribution
0.532289628180039,4 h,Dox-only,-0.00398541772086122,-0.00616519105647608,-0.00109965991068532,Full distribution
0.532289628180039,4 h,Tam-only,-0.00406147683925329,-0.00667376724788884,-0.0014005430515577,Full distribution
0.565557729941292,24 h,Dox-only,0.00596347639485304,0.00345639152905971,0.00824476251867332,Full distribution
0.565557729941292,24 h,Tam-only,0.00197300240895509,-0.000207227975283842,0.00384529472820239,Full distribution
0.565557729941292,4 h,Dox-only,-0.00380314964641937,-0.00588892931715958,-0.00103547519409352,Full distribution
0.565557729941292,4 h,Tam-only,-0.00409117901310627,-0.00660806894899159,-0.00148748968444944,Full distribution
0.598825831702544,24 h,Dox-only,0.00538167321668923,0.00280856595478361,0.00770375231384532,Full distribution
0.598825831702544,24 h,Tam-only,0.00132784371259639,-0.000796730421727958,0.00328420381911004,Full distribution
0.598825831702544,4 h,Dox-only,-0.00353862464793367,-0.00547117790857187,-0.000949222804567014,Full distribution
0.598825831702544,4 h,Tam-only,-0.00399133548156458,-0.00635978500110829,-0.00133366681721244,Full distribution
0.632093933463797,24 h,Dox-only,0.00469406251112858,0.00209193347454515,0.0069019315567893,Full distribution
0.632093933463797,24 h,Tam-only,0.000691581476309211,-0.00160612738814256,0.0025490588318658,Full distribution
0.632093933463797,4 h,Dox-only,-0.00321047220088677,-0.00493852895487783,-0.000622942615200851,Full distribution
0.632093933463797,4 h,Tam-only,-0.00378793555199788,-0.00600454932611896,-0.00115257717394377,Full distribution
0.665362035225049,24 h,Dox-only,0.00390392015441157,0.0014229754145461,0.00602157061277895,Full distribution
0.665362035225049,24 h,Tam-only,2.92337689855315e-05,-0.00236851134905738,0.00186518126502093,Full distribution
