gene_id	pfp	rankprod_table_direction	contrast_id	common_effect	direction_from_effect	called_by_rankprod_table	table_effect_direction_agree
ENSG00000138663_COPS4	1.099	Down	DT_vs_D_24h	-0.4827869807661962	Down	FALSE	TRUE
ENSG00000138668_HNRNPD	1.099	Down	DT_vs_D_24h	-0.026834985818547707	Down	FALSE	TRUE
ENSG00000138670_RASGEF1B	1.099	Down	DT_vs_D_24h	0.07792604305778239	Up	FALSE	FALSE
ENSG00000138674_SEC31A	1.099	Down	DT_vs_D_24h	0.08124185488980551	Up	FALSE	FALSE
ENSG00000138678_GPAT3	1.1	Down	DT_vs_D_24h	0.5205627115756855	Up	FALSE	FALSE
ENSG00000138685_FGF2	1.099	Down	DT_vs_D_24h	-0.38040707696448983	Down	FALSE	TRUE
ENSG00000138686_BBS7	1.099	Down	DT_vs_D_24h	-0.24803976986447207	Down	FALSE	TRUE
ENSG00000138688_KIAA1109	1.099	Down	DT_vs_D_24h	0.14139732843645803	Up	FALSE	FALSE
ENSG00000138696_BMPR1B	1.099	Down	DT_vs_D_24h	-0.31399939834403234	Down	FALSE	TRUE
ENSG00000138698_RAP1GDS1	1.099	Down	DT_vs_D_24h	-0.23689448267481872	Down	FALSE	TRUE
ENSG00000138709_LARP1B	1.099	Down	DT_vs_D_24h	0.21933049305279795	Up	FALSE	FALSE
ENSG00000138735_PDE5A	1.099	Down	DT_vs_D_24h	-0.2636494234602531	Down	FALSE	TRUE
ENSG00000138738_PRDM5	1.099	Down	DT_vs_D_24h	0.1016642659323308	Up	FALSE	FALSE
ENSG00000138744_NAAA	1.099	Down	DT_vs_D_24h	0.002135202528706248	Up	FALSE	FALSE
ENSG00000138750_NUP54	1.099	Down	DT_vs_D_24h	-0.11751710453527764	Down	FALSE	TRUE
ENSG00000138756_BMP2K	1.099	Down	DT_vs_D_24h	-0.28031063752439067	Down	FALSE	TRUE
ENSG00000138757_G3BP2	1.099	Down	DT_vs_D_24h	-0.5148649641232277	Down	FALSE	TRUE
ENSG00000138758_SEPTIN11	1.099	Down	DT_vs_D_24h	-0.395985131779506	Down	FALSE	TRUE
ENSG00000138759_FRAS1	1.099	Down	DT_vs_D_24h	0.10940167181468485	Up	FALSE	FALSE
ENSG00000138760_SCARB2	1.098	Down	DT_vs_D_24h	-0.4627588197334873	Down	FALSE	TRUE
ENSG00000138764_CCNG2	1.098	Down	DT_vs_D_24h	-0.6358009307572798	Down	FALSE	TRUE
ENSG00000138767_CNOT6L	1.098	Down	DT_vs_D_24h	-0.6536877481110377	Down	FALSE	TRUE
ENSG00000138768_USO1	1.098	Down	DT_vs_D_24h	-0.32951660287393736	Down	FALSE	TRUE
ENSG00000138771_SHROOM3	1.098	Down	DT_vs_D_24h	0.05095535702955978	Up	FALSE	FALSE
ENSG00000138772_ANXA3	1.098	Down	DT_vs_D_24h	-0.13300841498589566	Down	FALSE	TRUE
ENSG00000138777_PPA2	1.098	Down	DT_vs_D_24h	-0.283344115620876	Down	FALSE	TRUE
ENSG00000138778_CENPE	1.098	Down	DT_vs_D_24h	-0.08979140745989067	Down	FALSE	TRUE
ENSG00000138780_GSTCD	1.098	Down	DT_vs_D_24h	-0.1506804265190702	Down	FALSE	TRUE
ENSG00000138785_INTS12	1.098	Down	DT_vs_D_24h	-0.2733659381424487	Down	FALSE	TRUE
ENSG00000138794_CASP6	1.098	Down	DT_vs_D_24h	-0.3434233967900284	Down	FALSE	TRUE
ENSG00000138796_HADH	1.098	Down	DT_vs_D_24h	-0.32722833593167877	Down	FALSE	TRUE
ENSG00000138801_PAPSS1	1.098	Down	DT_vs_D_24h	-0.29368194609273246	Down	FALSE	TRUE
ENSG00000138802_SEC24B	1.098	Down	DT_vs_D_24h	-0.24500805433789985	Down	FALSE	TRUE
ENSG00000138814_PPP3CA	1.098	Down	DT_vs_D_24h	-0.3381579593074573	Down	FALSE	TRUE
ENSG00000138821_SLC39A8	1.098	Down	DT_vs_D_24h	-0.37833759487068175	Down	FALSE	TRUE
ENSG00000138834_MAPK8IP3	1.097	Down	DT_vs_D_24h	0.6208427690854714	Up	FALSE	FALSE
ENSG00000138835_RGS3	1.097	Down	DT_vs_D_24h	0.3758933239304785	Up	FALSE	FALSE
ENSG00000138867_GUCD1	1.097	Down	DT_vs_D_24h	-0.3855848010448275	Down	FALSE	TRUE
ENSG00000138942_RNF185	1.097	Down	DT_vs_D_24h	-0.22344266050869432	Down	FALSE	TRUE
ENSG00000139044_B4GALNT3	1.097	Down	DT_vs_D_24h	0.6309758239084955	Up	FALSE	FALSE
ENSG00000139083_ETV6	1.097	Down	DT_vs_D_24h	-0.3348997578225337	Down	FALSE	TRUE
ENSG00000139112_GABARAPL1	1.097	Down	DT_vs_D_24h	-0.4054825436077927	Down	FALSE	TRUE
ENSG00000139116_KIF21A	1.097	Down	DT_vs_D_24h	-0.19984946573811246	Down	FALSE	TRUE
ENSG00000139117_CPNE8	1.096	Down	DT_vs_D_24h	-0.16241743245969742	Down	FALSE	TRUE
ENSG00000139131_YARS2	1.096	Down	DT_vs_D_24h	-1.3759720973816059e-4	Down	FALSE	TRUE
ENSG00000139132_FGD4	1.096	Down	DT_vs_D_24h	-0.1828631476160636	Down	FALSE	TRUE
ENSG00000139133_ALG10	1.096	Down	DT_vs_D_24h	-0.2783696232260029	Down	FALSE	TRUE
ENSG00000139144_PIK3C2G	1.096	Down	DT_vs_D_24h	0.5990535504611483	Up	FALSE	FALSE
ENSG00000139146_SINHCAF	1.096	Down	DT_vs_D_24h	-0.41933916709302377	Down	FALSE	TRUE
ENSG00000139154_AEBP2	1.096	Down	DT_vs_D_24h	-0.26542006865880374	Down	FALSE	TRUE
ENSG00000139160_ETFBKMT	1.096	Down	DT_vs_D_24h	-0.5850958022859578	Down	FALSE	TRUE
ENSG00000139163_ETNK1	1.096	Down	DT_vs_D_24h	-0.37311605716119356	Down	FALSE	TRUE
ENSG00000139168_ZCRB1	1.096	Down	DT_vs_D_24h	-0.5011841976920897	Down	FALSE	TRUE
ENSG00000139173_TMEM117	1.096	Down	DT_vs_D_24h	0.18374988160791839	Up	FALSE	FALSE
ENSG00000139174_PRICKLE1	1.096	Down	DT_vs_D_24h	-0.0016759375394101994	Down	FALSE	TRUE
ENSG00000139178_C1RL	1.096	Down	DT_vs_D_24h	0.28139069268711214	Up	FALSE	FALSE
ENSG00000139180_NDUFA9	1.096	Down	DT_vs_D_24h	-0.24961296422254353	Down	FALSE	TRUE
ENSG00000139182_CLSTN3	1.096	Down	DT_vs_D_24h	1.150254819344564	Up	FALSE	FALSE
ENSG00000139190_VAMP1	1.096	Down	DT_vs_D_24h	0.3494046665511359	Up	FALSE	FALSE
ENSG00000139192_TAPBPL	1.095	Down	DT_vs_D_24h	0.4078592384412132	Up	FALSE	FALSE
ENSG00000139197_PEX5	1.095	Down	DT_vs_D_24h	0.1360684888182444	Up	FALSE	FALSE
ENSG00000139211_AMIGO2	1.095	Down	DT_vs_D_24h	0.65520429609111	Up	FALSE	FALSE
ENSG00000139218_SCAF11	1.095	Down	DT_vs_D_24h	-0.13579931261424516	Down	FALSE	TRUE
ENSG00000139233_LLPH	1.095	Down	DT_vs_D_24h	-0.1683450989528552	Down	FALSE	TRUE
ENSG00000139263_LRIG3	1.095	Down	DT_vs_D_24h	0.46743572007434686	Up	FALSE	FALSE
ENSG00000139266_MARCH9	1.096	Down	DT_vs_D_24h	-0.04010670217638879	Down	FALSE	TRUE
ENSG00000139278_GLIPR1	1.096	Down	DT_vs_D_24h	0.1550728933381713	Up	FALSE	FALSE
ENSG00000139289_PHLDA1	1.096	Down	DT_vs_D_24h	-0.005998820371265978	Down	FALSE	TRUE
ENSG00000139291_TMEM19	1.096	Down	DT_vs_D_24h	-0.3052650581863885	Down	FALSE	TRUE
ENSG00000139318_DUSP6	1.096	Down	DT_vs_D_24h	0.6372663740801054	Up	FALSE	FALSE
ENSG00000139323_POC1B	1.096	Down	DT_vs_D_24h	-0.35461578078210465	Down	FALSE	TRUE
ENSG00000139324_TMTC3	1.096	Down	DT_vs_D_24h	-0.44334691773214274	Down	FALSE	TRUE
ENSG00000139343_SNRPF	1.096	Down	DT_vs_D_24h	-0.13015145381914817	Down	FALSE	TRUE
ENSG00000139350_NEDD1	1.096	Down	DT_vs_D_24h	-0.23732473779427377	Down	FALSE	TRUE
ENSG00000139354_GAS2L3	1.096	Down	DT_vs_D_24h	-0.2926704695403508	Down	FALSE	TRUE
ENSG00000139370_SLC15A4	1.096	Down	DT_vs_D_24h	0.02456065211052305	Up	FALSE	FALSE
ENSG00000139372_TDG	1.097	Down	DT_vs_D_24h	-0.11598849811206602	Down	FALSE	TRUE
ENSG00000139405_RITA1	1.097	Down	DT_vs_D_24h	-0.20562585822913704	Down	FALSE	TRUE
ENSG00000139428_MMAB	1.097	Down	DT_vs_D_24h	-0.06639926445835886	Down	FALSE	TRUE
ENSG00000139433_GLTP	1.097	Down	DT_vs_D_24h	-0.6208361741550359	Down	FALSE	TRUE
ENSG00000139436_GIT2	1.097	Down	DT_vs_D_24h	0.24571067184784212	Up	FALSE	FALSE
ENSG00000139437_TCHP	1.097	Down	DT_vs_D_24h	0.19482618177380218	Up	FALSE	FALSE
ENSG00000139496_NUP58	1.097	Down	DT_vs_D_24h	-0.154554853832086	Down	FALSE	TRUE
ENSG00000139505_MTMR6	1.097	Down	DT_vs_D_24h	-0.5330999846697466	Down	FALSE	TRUE
ENSG00000139508_SLC46A3	1.097	Down	DT_vs_D_24h	-1.333343142614858	Down	FALSE	TRUE
ENSG00000139514_SLC7A1	1.096	Down	DT_vs_D_24h	0.10730313358416677	Up	FALSE	FALSE
ENSG00000139517_LNX2	1.097	Down	DT_vs_D_24h	-0.3663178707851831	Down	FALSE	TRUE
ENSG00000139531_SUOX	1.097	Down	DT_vs_D_24h	0.31750965764271744	Up	FALSE	FALSE
ENSG00000139546_TARBP2	1.098	Down	DT_vs_D_24h	0.19203137546798654	Up	FALSE	FALSE
ENSG00000139547_RDH16	1.098	Down	DT_vs_D_24h	0.21826070706770373	Up	FALSE	FALSE
ENSG00000139574_NPFF	1.098	Down	DT_vs_D_24h	1.0880493169846228	Up	FALSE	FALSE
ENSG00000139579_NABP2	1.099	Down	DT_vs_D_24h	-0.08439469843118186	Down	FALSE	TRUE
ENSG00000139613_SMARCC2	1.099	Down	DT_vs_D_24h	0.34576332193643466	Up	FALSE	FALSE
ENSG00000139618_BRCA2	1.099	Down	DT_vs_D_24h	-0.24687166660555349	Down	FALSE	TRUE
ENSG00000139620_KANSL2	1.099	Down	DT_vs_D_24h	0.4378319583864858	Up	FALSE	FALSE
ENSG00000139624_CERS5	1.099	Down	DT_vs_D_24h	0.33524658931913676	Up	FALSE	FALSE
ENSG00000139625_MAP3K12	1.099	Down	DT_vs_D_24h	0.970245008178357	Up	FALSE	FALSE
ENSG00000139626_ITGB7	1.099	Down	DT_vs_D_24h	0.796757539272205	Up	FALSE	FALSE
ENSG00000139629_GALNT6	1.099	Down	DT_vs_D_24h	0.18012043127616018	Up	FALSE	FALSE
ENSG00000139631_CSAD	1.099	Down	DT_vs_D_24h	1.0273312350827077	Up	FALSE	FALSE
ENSG00000139636_LMBR1L	1.099	Down	DT_vs_D_24h	0.8027842549747088	Up	FALSE	FALSE
ENSG00000139637_C12orf10	1.099	Down	DT_vs_D_24h	-0.140007565244618	Down	FALSE	TRUE
ENSG00000139641_ESYT1	1.099	Down	DT_vs_D_24h	0.0025280713953268474	Up	FALSE	FALSE
ENSG00000139644_TMBIM6	1.099	Down	DT_vs_D_24h	-0.2753949050871487	Down	FALSE	TRUE
ENSG00000139645_ANKRD52	1.099	Down	DT_vs_D_24h	0.1384110831471972	Up	FALSE	FALSE
ENSG00000139651_ZNF740	1.099	Down	DT_vs_D_24h	0.040454117557443325	Up	FALSE	FALSE
ENSG00000139668_WDFY2	1.099	Down	DT_vs_D_24h	0.17698170807867442	Up	FALSE	FALSE
ENSG00000139675_HNRNPA1L2	1.099	Down	DT_vs_D_24h	-0.05366617299192722	Down	FALSE	TRUE
ENSG00000139679_LPAR6	1.099	Down	DT_vs_D_24h	0.05098889077816082	Up	FALSE	FALSE
ENSG00000139684_ESD	1.099	Down	DT_vs_D_24h	-0.5360460730831864	Down	FALSE	TRUE
ENSG00000139687_RB1	1.099	Down	DT_vs_D_24h	-0.44039696901174796	Down	FALSE	TRUE
ENSG00000139697_SBNO1	1.099	Down	DT_vs_D_24h	-0.36981830002977034	Down	FALSE	TRUE
ENSG00000139718_SETD1B	1.099	Down	DT_vs_D_24h	0.19436430830419305	Up	FALSE	FALSE
ENSG00000139719_VPS33A	1.099	Down	DT_vs_D_24h	-0.05674145474049741	Down	FALSE	TRUE
ENSG00000139722_VPS37B	1.099	Down	DT_vs_D_24h	-0.08386057993141627	Down	FALSE	TRUE
ENSG00000139725_RHOF	1.099	Down	DT_vs_D_24h	-0.02310971779291826	Down	FALSE	TRUE
ENSG00000139726_DENR	1.099	Down	DT_vs_D_24h	-0.3733608420833372	Down	FALSE	TRUE
ENSG00000139734_DIAPH3	1.099	Down	DT_vs_D_24h	-0.1770158559066921	Down	FALSE	TRUE
ENSG00000139746_RBM26	1.099	Down	DT_vs_D_24h	0.25393652976785575	Up	FALSE	FALSE
ENSG00000139793_MBNL2	1.099	Down	DT_vs_D_24h	-0.42964124661551484	Down	FALSE	TRUE
ENSG00000139826_ABHD13	1.099	Down	DT_vs_D_24h	-0.3580938157130449	Down	FALSE	TRUE
ENSG00000139832_RAB20	1.099	Down	DT_vs_D_24h	-0.47441280584965817	Down	FALSE	TRUE
ENSG00000139835_GRTP1	1.099	Down	DT_vs_D_24h	0.12623171008532674	Up	FALSE	FALSE
ENSG00000139842_CUL4A	1.099	Down	DT_vs_D_24h	-0.10402340453603198	Down	FALSE	TRUE
ENSG00000139865_TTC6	1.099	Down	DT_vs_D_24h	0.9762164959419541	Up	FALSE	FALSE
ENSG00000139874_SSTR1	1.099	Down	DT_vs_D_24h	0.41852301398755554	Up	FALSE	FALSE
ENSG00000139880_CDH24	1.099	Down	DT_vs_D_24h	0.7528003215408567	Up	FALSE	FALSE
ENSG00000139899_CBLN3	1.099	Down	DT_vs_D_24h	0.550387689912531	Up	FALSE	FALSE
ENSG00000139921_TMX1	1.099	Down	DT_vs_D_24h	-0.5275497386013814	Down	FALSE	TRUE
ENSG00000139926_FRMD6	1.099	Down	DT_vs_D_24h	-0.36297236640968045	Down	FALSE	TRUE
ENSG00000139946_PELI2	1.099	Down	DT_vs_D_24h	-0.8604182291731606	Down	FALSE	TRUE
ENSG00000139974_SLC38A6	1.099	Down	DT_vs_D_24h	0.3958613615678761	Up	FALSE	FALSE
ENSG00000139977_NAA30	1.099	Down	DT_vs_D_24h	-0.5506756831333206	Down	FALSE	TRUE
ENSG00000139990_DCAF5	1.099	Down	DT_vs_D_24h	0.06713201473438257	Up	FALSE	FALSE
ENSG00000139998_RAB15	1.099	Down	DT_vs_D_24h	0.046245427615486	Up	FALSE	FALSE
ENSG00000140006_WDR89	1.1	Down	DT_vs_D_24h	-0.5244349287464409	Down	FALSE	TRUE
ENSG00000140022_STON2	1.1	Down	DT_vs_D_24h	0.06096884019779747	Up	FALSE	FALSE
ENSG00000140025_EFCAB11	1.1	Down	DT_vs_D_24h	-0.2769094092267732	Down	FALSE	TRUE
ENSG00000140043_PTGR2	1.1	Down	DT_vs_D_24h	-0.33108816170459177	Down	FALSE	TRUE
ENSG00000140044_JDP2	1.1	Down	DT_vs_D_24h	-0.05738985484942738	Down	FALSE	TRUE
ENSG00000140104_CLBA1	1.1	Down	DT_vs_D_24h	0.6092547012767522	Up	FALSE	FALSE
ENSG00000140105_WARS	1.1	Down	DT_vs_D_24h	-0.15938749270349817	Down	FALSE	TRUE
ENSG00000140153_WDR20	1.1	Down	DT_vs_D_24h	-0.043460771354148164	Down	FALSE	TRUE
ENSG00000140157_NIPA2	1.101	Down	DT_vs_D_24h	-0.378486032072578	Down	FALSE	TRUE
ENSG00000140199_SLC12A6	1.1	Down	DT_vs_D_24h	-0.2509736091030659	Down	FALSE	TRUE
ENSG00000140259_MFAP1	1.1	Down	DT_vs_D_24h	-0.286609948161634	Down	FALSE	TRUE
ENSG00000140262_TCF12	1.1	Down	DT_vs_D_24h	-0.24263006278816324	Down	FALSE	TRUE
ENSG00000140263_SORD	1.1	Down	DT_vs_D_24h	-0.14340836880009622	Down	FALSE	TRUE
ENSG00000140264_SERF2	1.1	Down	DT_vs_D_24h	-0.3224607376524773	Down	FALSE	TRUE
ENSG00000140265_ZSCAN29	1.101	Down	DT_vs_D_24h	-0.05616194531715468	Down	FALSE	TRUE
ENSG00000140280_LYSMD2	1.101	Down	DT_vs_D_24h	-0.48995734592886553	Down	FALSE	TRUE
ENSG00000140284_SLC27A2	1.101	Down	DT_vs_D_24h	0.0652211091537982	Up	FALSE	FALSE
ENSG00000140297_GCNT3	1.1	Down	DT_vs_D_24h	-0.7460198804586549	Down	FALSE	TRUE
ENSG00000140299_BNIP2	1.1	Down	DT_vs_D_24h	-0.4354435922404871	Down	FALSE	TRUE
ENSG00000140307_GTF2A2	1.1	Down	DT_vs_D_24h	-0.3539547846734328	Down	FALSE	TRUE
ENSG00000140319_SRP14	1.1	Down	DT_vs_D_24h	-0.6106728459497042	Down	FALSE	TRUE
ENSG00000140320_BAHD1	1.1	Down	DT_vs_D_24h	-0.023824589441383104	Down	FALSE	TRUE
ENSG00000140323_DISP2	1.101	Down	DT_vs_D_24h	0.8235169369853064	Up	FALSE	FALSE
ENSG00000140326_CDAN1	1.101	Down	DT_vs_D_24h	0.4772354439906854	Up	FALSE	FALSE
ENSG00000140332_TLE3	1.101	Down	DT_vs_D_24h	-0.06501691611303606	Down	FALSE	TRUE
ENSG00000140350_ANP32A	1.102	Down	DT_vs_D_24h	-0.19816976060427471	Down	FALSE	TRUE
ENSG00000140365_COMMD4	1.102	Down	DT_vs_D_24h	-0.05385437375563917	Down	FALSE	TRUE
ENSG00000140367_UBE2Q2	1.102	Down	DT_vs_D_24h	-0.49150894465107164	Down	FALSE	TRUE
ENSG00000140374_ETFA	1.103	Down	DT_vs_D_24h	-0.3066731638670701	Down	FALSE	TRUE
ENSG00000140382_HMG20A	1.103	Down	DT_vs_D_24h	-0.22582477331969208	Down	FALSE	TRUE
ENSG00000140386_SCAPER	1.103	Down	DT_vs_D_24h	0.3755597595047524	Up	FALSE	FALSE
ENSG00000140391_TSPAN3	1.103	Down	DT_vs_D_24h	-0.2181873393050875	Down	FALSE	TRUE
ENSG00000140395_WDR61	1.102	Down	DT_vs_D_24h	-0.13127907458927623	Down	FALSE	TRUE
ENSG00000140396_NCOA2	1.103	Down	DT_vs_D_24h	-0.02429588270902272	Down	FALSE	TRUE
ENSG00000140398_NEIL1	1.103	Down	DT_vs_D_24h	0.8588351164392041	Up	FALSE	FALSE
ENSG00000140400_MAN2C1	1.103	Down	DT_vs_D_24h	0.9963511533444542	Up	FALSE	FALSE
ENSG00000140403_DNAJA4	1.103	Down	DT_vs_D_24h	-0.16215937819154647	Down	FALSE	TRUE
ENSG00000140406_TLNRD1	1.103	Down	DT_vs_D_24h	-0.11174677925864707	Down	FALSE	TRUE
ENSG00000140416_TPM1	1.103	Down	DT_vs_D_24h	0.027987693575783013	Up	FALSE	FALSE
ENSG00000140443_IGF1R	1.103	Down	DT_vs_D_24h	0.08934014014408209	Up	FALSE	FALSE
ENSG00000140450_ARRDC4	1.103	Down	DT_vs_D_24h	-0.39668918845087653	Down	FALSE	TRUE
ENSG00000140451_PIF1	1.103	Down	DT_vs_D_24h	0.8385155243899076	Up	FALSE	FALSE
ENSG00000140455_USP3	1.103	Down	DT_vs_D_24h	-0.24001957502904148	Down	FALSE	TRUE
ENSG00000140463_BBS4	1.103	Down	DT_vs_D_24h	0.11374722767836953	Up	FALSE	FALSE
ENSG00000140464_PML	1.103	Down	DT_vs_D_24h	0.033561410402676906	Up	FALSE	FALSE
ENSG00000140471_LINS1	1.103	Down	DT_vs_D_24h	0.41321203466647294	Up	FALSE	FALSE
ENSG00000140474_ULK3	1.103	Down	DT_vs_D_24h	0.7920637630845544	Up	FALSE	FALSE
ENSG00000140479_PCSK6	1.104	Down	DT_vs_D_24h	0.35998813711261146	Up	FALSE	FALSE
ENSG00000140481_CCDC33	1.104	Down	DT_vs_D_24h	0.06017903562333826	Up	FALSE	FALSE
ENSG00000140497_SCAMP2	1.104	Down	DT_vs_D_24h	0.010492267909160802	Up	FALSE	FALSE
ENSG00000140506_LMAN1L	1.104	Down	DT_vs_D_24h	1.7056115962282954	Up	FALSE	FALSE
ENSG00000140521_POLG	1.104	Down	DT_vs_D_24h	0.48741310226172896	Up	FALSE	FALSE
ENSG00000140525_FANCI	1.104	Down	DT_vs_D_24h	-0.13465354176178135	Down	FALSE	TRUE
ENSG00000140526_ABHD2	1.104	Down	DT_vs_D_24h	-0.5285040585212943	Down	FALSE	TRUE
ENSG00000140534_TICRR	1.104	Down	DT_vs_D_24h	0.4928239306270692	Up	FALSE	FALSE
ENSG00000140543_DET1	1.104	Down	DT_vs_D_24h	0.26382780114470306	Up	FALSE	FALSE
ENSG00000140545_MFGE8	1.104	Down	DT_vs_D_24h	0.09533175077277889	Up	FALSE	FALSE
ENSG00000140548_ZNF710	1.104	Down	DT_vs_D_24h	0.2666172713180268	Up	FALSE	FALSE
ENSG00000140553_UNC45A	1.104	Down	DT_vs_D_24h	0.10304256806215673	Up	FALSE	FALSE
ENSG00000140563_MCTP2	1.104	Down	DT_vs_D_24h	0.14664558689808693	Up	FALSE	FALSE
ENSG00000140564_FURIN	1.104	Down	DT_vs_D_24h	0.10884314082355395	Up	FALSE	FALSE
ENSG00000140575_IQGAP1	1.104	Down	DT_vs_D_24h	-0.35326927599182767	Down	FALSE	TRUE
ENSG00000140577_CRTC3	1.104	Down	DT_vs_D_24h	0.012468163789410625	Up	FALSE	FALSE
ENSG00000140598_EFL1	1.104	Down	DT_vs_D_24h	-0.20678965390345638	Down	FALSE	TRUE
ENSG00000140612_SEC11A	1.104	Down	DT_vs_D_24h	-0.5676832147321917	Down	FALSE	TRUE
ENSG00000140632_GLYR1	1.104	Down	DT_vs_D_24h	0.050821039522480405	Up	FALSE	FALSE
ENSG00000140650_PMM2	1.105	Down	DT_vs_D_24h	0.24134467524783787	Up	FALSE	FALSE
ENSG00000140682_TGFB1I1	1.105	Down	DT_vs_D_24h	-0.1145604648651588	Down	FALSE	TRUE
ENSG00000140688_C16orf58	1.105	Down	DT_vs_D_24h	0.33306451889463773	Up	FALSE	FALSE
ENSG00000140691_ARMC5	1.105	Down	DT_vs_D_24h	0.492942814936864	Up	FALSE	FALSE
ENSG00000140694_PARN	1.106	Down	DT_vs_D_24h	-0.10347472803452096	Down	FALSE	TRUE
ENSG00000140718_FTO	1.106	Down	DT_vs_D_24h	-0.263996549358243	Down	FALSE	TRUE
ENSG00000140740_UQCRC2	1.106	Down	DT_vs_D_24h	-0.17702081033311412	Down	FALSE	TRUE
ENSG00000140743_CDR2	1.106	Down	DT_vs_D_24h	0.06872678046595038	Up	FALSE	FALSE
ENSG00000140750_ARHGAP17	1.106	Down	DT_vs_D_24h	0.019841086919027973	Up	FALSE	FALSE
ENSG00000140807_NKD1	1.106	Down	DT_vs_D_24h	0.4196873776508281	Up	FALSE	FALSE
ENSG00000140829_DHX38	1.106	Down	DT_vs_D_24h	0.25719048891940766	Up	FALSE	FALSE
ENSG00000140830_TXNL4B	1.106	Down	DT_vs_D_24h	-0.10416463796018682	Down	FALSE	TRUE
ENSG00000140832_MARVELD3	1.106	Down	DT_vs_D_24h	-0.2862693909969378	Down	FALSE	TRUE
ENSG00000140836_ZFHX3	1.106	Down	DT_vs_D_24h	0.26745126907278216	Up	FALSE	FALSE
ENSG00000140848_CPNE2	1.107	Down	DT_vs_D_24h	0.013994527317160887	Up	FALSE	FALSE
ENSG00000140853_NLRC5	1.108	Down	DT_vs_D_24h	0.7191775258255335	Up	FALSE	FALSE
ENSG00000140854_KATNB1	1.108	Down	DT_vs_D_24h	0.20167115390429302	Up	FALSE	FALSE
ENSG00000140859_KIFC3	1.108	Down	DT_vs_D_24h	0.27988094379871864	Up	FALSE	FALSE
ENSG00000140905_GCSH	1.108	Down	DT_vs_D_24h	-0.5137778256491412	Down	FALSE	TRUE
ENSG00000140931_CMTM3	1.108	Down	DT_vs_D_24h	-0.4315338604207749	Down	FALSE	TRUE
ENSG00000140939_NOL3	1.108	Down	DT_vs_D_24h	0.3823484909189929	Up	FALSE	FALSE
ENSG00000140941_MAP1LC3B	1.108	Down	DT_vs_D_24h	-0.5587767733983613	Down	FALSE	TRUE
ENSG00000140943_MBTPS1	1.108	Down	DT_vs_D_24h	0.06853657097330945	Up	FALSE	FALSE
ENSG00000140948_ZCCHC14	1.108	Down	DT_vs_D_24h	-0.13205985493100236	Down	FALSE	TRUE
ENSG00000140950_MEAK7	1.108	Down	DT_vs_D_24h	0.2669740536963783	Up	FALSE	FALSE
ENSG00000140961_OSGIN1	1.108	Down	DT_vs_D_24h	0.47754011926326	Up	FALSE	FALSE
ENSG00000140983_RHOT2	1.108	Down	DT_vs_D_24h	0.545803607556568	Up	FALSE	FALSE
ENSG00000140987_ZSCAN32	1.108	Down	DT_vs_D_24h	0.021918883526192534	Up	FALSE	FALSE
ENSG00000140988_RPS2	1.108	Down	DT_vs_D_24h	-0.44034135659413387	Down	FALSE	TRUE
ENSG00000140990_NDUFB10	1.108	Down	DT_vs_D_24h	-0.2979090580345387	Down	FALSE	TRUE
ENSG00000140992_PDPK1	1.108	Down	DT_vs_D_24h	0.04758042887309877	Up	FALSE	FALSE
ENSG00000140993_TIGD7	1.108	Down	DT_vs_D_24h	0.1353104641481413	Up	FALSE	FALSE
ENSG00000140995_DEF8	1.108	Down	DT_vs_D_24h	0.5327956815619377	Up	FALSE	FALSE
ENSG00000141002_TCF25	1.107	Down	DT_vs_D_24h	0.4016577112303832	Up	FALSE	FALSE
ENSG00000141012_GALNS	1.107	Down	DT_vs_D_24h	0.7096807792171482	Up	FALSE	FALSE
ENSG00000141013_GAS8	1.107	Down	DT_vs_D_24h	0.6705408823670522	Up	FALSE	FALSE
ENSG00000141026_MED9	1.108	Down	DT_vs_D_24h	0.04571876509075201	Up	FALSE	FALSE
ENSG00000141027_NCOR1	1.108	Down	DT_vs_D_24h	0.17772297506681412	Up	FALSE	FALSE
ENSG00000141030_COPS3	1.108	Down	DT_vs_D_24h	-0.15157736078426698	Down	FALSE	TRUE
ENSG00000141034_GID4	1.108	Down	DT_vs_D_24h	-0.4591532953414923	Down	FALSE	TRUE
ENSG00000141068_KSR1	1.108	Down	DT_vs_D_24h	0.8535681723698838	Up	FALSE	FALSE
ENSG00000141076_UTP4	1.108	Down	DT_vs_D_24h	-0.03389940268825775	Down	FALSE	TRUE
ENSG00000141084_RANBP10	1.108	Down	DT_vs_D_24h	0.19467959853639982	Up	FALSE	FALSE
ENSG00000141086_CTRL	1.108	Down	DT_vs_D_24h	0.6959447873452249	Up	FALSE	FALSE
ENSG00000141098_GFOD2	1.108	Down	DT_vs_D_24h	0.0830984099719334	Up	FALSE	FALSE
ENSG00000141101_NOB1	1.108	Down	DT_vs_D_24h	-0.2785336943763195	Down	FALSE	TRUE
ENSG00000141127_PRPSAP2	1.108	Down	DT_vs_D_24h	0.2458090111227751	Up	FALSE	FALSE
ENSG00000141179_PCTP	1.108	Down	DT_vs_D_24h	-0.22050965777520704	Down	FALSE	TRUE
ENSG00000141198_TOM1L1	1.108	Down	DT_vs_D_24h	-0.07033161016717226	Down	FALSE	TRUE
ENSG00000141219_C17orf80	1.109	Down	DT_vs_D_24h	-0.1140090327304879	Down	FALSE	TRUE
